pair,mode,subject,window_ms,fold,accuracy,val_accuracy,n_test
SAA/SFE,raw,1,4000,1,61.111111111111114,72.22222222222223,18
SAA/SFE,raw,1,4000,2,38.888888888888886,61.111111111111114,18
SAA/SFE,raw,1,4000,3,33.333333333333336,66.66666666666667,18
SAA/SFE,raw,1,4000,4,72.22222222222223,66.66666666666667,18
SAA/SFE,raw,1,4000,5,33.333333333333336,66.66666666666667,18
SAA/SFE,raw,2,4000,1,56.25,56.25,16
SAA/SFE,raw,2,4000,2,50.0,56.25,16
SAA/SFE,raw,2,4000,3,43.75,56.25,16
SAA/SFE,raw,2,4000,4,43.75,62.5,16
SAA/SFE,raw,2,4000,5,31.25,68.75,16
SAA/SFE,raw,3,4000,1,43.75,68.75,16
SAA/SFE,raw,3,4000,2,68.75,93.75,16
SAA/SFE,raw,3,4000,3,43.75,56.25,16
SAA/SFE,raw,3,4000,4,62.5,75.0,16
SAA/SFE,raw,3,4000,5,62.5,62.5,16
SAA/SFE,raw,4,4000,1,56.25,75.0,16
SAA/SFE,raw,4,4000,2,75.0,50.0,16
SAA/SFE,raw,4,4000,3,56.25,75.0,16
SAA/SFE,raw,4,4000,4,62.5,68.75,16
SAA/SFE,raw,4,4000,5,68.75,81.25,16
SAA/SFE,raw,5,4000,1,76.47058823529412,68.75,17
SAA/SFE,raw,5,4000,2,87.5,76.47058823529412,16
SAA/SFE,raw,5,4000,3,75.0,82.3529411764706,16
SAA/SFE,raw,5,4000,4,68.75,70.58823529411765,16
SAA/SFE,raw,5,4000,5,68.75,82.3529411764706,16
SAA/SFE,raw,6,4000,1,93.75,81.25,16
SAA/SFE,raw,6,4000,2,68.75,81.25,16
SAA/SFE,raw,6,4000,3,81.25,81.25,16
SAA/SFE,raw,6,4000,4,87.5,75.0,16
SAA/SFE,raw,6,4000,5,81.25,87.5,16
SAA/SFE,raw,7,4000,1,56.25,68.75,16
SAA/SFE,raw,7,4000,2,75.0,68.75,16
SAA/SFE,raw,7,4000,3,56.25,68.75,16
SAA/SFE,raw,7,4000,4,75.0,75.0,16
SAA/SFE,raw,7,4000,5,56.25,56.25,16
SAA/SFE,raw,8,4000,1,56.25,56.25,16
SAA/SFE,raw,8,4000,2,50.0,50.0,16
SAA/SFE,raw,8,4000,3,31.25,56.25,16
SAA/SFE,raw,8,4000,4,43.75,62.5,16
SAA/SFE,raw,8,4000,5,56.25,56.25,16
SAA/SFE,raw,9,4000,1,62.5,75.0,16
SAA/SFE,raw,9,4000,2,68.75,68.75,16
SAA/SFE,raw,9,4000,3,75.0,68.75,16
SAA/SFE,raw,9,4000,4,68.75,75.0,16
SAA/SFE,raw,9,4000,5,62.5,81.25,16
SAA/SFE,raw,10,4000,1,68.75,75.0,16
SAA/SFE,raw,10,4000,2,68.75,81.25,16
SAA/SFE,raw,10,4000,3,62.5,75.0,16
SAA/SFE,raw,10,4000,4,62.5,93.75,16
SAA/SFE,raw,10,4000,5,93.75,81.25,16
SAA/SFE,raw,11,4000,1,68.75,100.0,16
SAA/SFE,raw,11,4000,2,93.75,62.5,16
SAA/SFE,raw,11,4000,3,87.5,93.75,16
SAA/SFE,raw,11,4000,4,62.5,100.0,16
SAA/SFE,raw,11,4000,5,75.0,81.25,16
SAA/SFE,raw,12,4000,1,50.0,93.75,16
SAA/SFE,raw,12,4000,2,68.75,87.5,16
SAA/SFE,raw,12,4000,3,62.5,75.0,16
SAA/SFE,raw,12,4000,4,87.5,75.0,16
SAA/SFE,raw,12,4000,5,62.5,81.25,16
SAA/SFE,raw,13,4000,1,56.25,87.5,16
SAA/SFE,raw,13,4000,2,68.75,81.25,16
SAA/SFE,raw,13,4000,3,68.75,68.75,16
SAA/SFE,raw,13,4000,4,75.0,87.5,16
SAA/SFE,raw,13,4000,5,68.75,87.5,16
SAA/SFE,raw,14,4000,1,56.25,56.25,16
SAA/SFE,raw,14,4000,2,68.75,56.25,16
SAA/SFE,raw,14,4000,3,37.5,81.25,16
SAA/SFE,raw,14,4000,4,62.5,56.25,16
SAA/SFE,raw,14,4000,5,43.75,81.25,16
SAA/SFE,raw,15,4000,1,56.25,62.5,16
SAA/SFE,raw,15,4000,2,56.25,68.75,16
SAA/SFE,raw,15,4000,3,56.25,68.75,16
SAA/SFE,raw,15,4000,4,50.0,68.75,16
SAA/SFE,raw,15,4000,5,62.5,81.25,16
SAA/SFE,raw,16,4000,1,62.5,62.5,16
SAA/SFE,raw,16,4000,2,62.5,68.75,16
SAA/SFE,raw,16,4000,3,62.5,56.25,16
SAA/SFE,raw,16,4000,4,75.0,75.0,16
SAA/SFE,raw,16,4000,5,56.25,68.75,16
SAA/SFE,raw,17,4000,1,68.75,68.75,16
SAA/SFE,raw,17,4000,2,56.25,75.0,16
SAA/SFE,raw,17,4000,3,62.5,68.75,16
SAA/SFE,raw,17,4000,4,25.0,62.5,16
SAA/SFE,raw,17,4000,5,37.5,50.0,16
SAA/SFE,raw,18,4000,1,81.25,87.5,16
SAA/SFE,raw,18,4000,2,87.5,87.5,16
SAA/SFE,raw,18,4000,3,93.75,87.5,16
SAA/SFE,raw,18,4000,4,68.75,93.75,16
SAA/SFE,raw,18,4000,5,75.0,87.5,16
