subject,4000
1,71.11111111111111
2,43.75
3,80.0
4,90.0
5,67.5
6,62.5
7,68.75
8,56.25
9,68.75
10,87.5
11,50.0
12,50.0
13,51.24999999999999
14,56.25
15,37.5
16,70.0
17,78.75
18,72.5
