pair,subject,window_ms,fold,accuracy,val_accuracy,best_epoch,n_test
WAA/EFE,1,800,1,44.44444444444444,66.66666666666667,5,18
WAA/EFE,1,800,2,61.111111111111114,72.22222222222223,1,18
WAA/EFE,1,800,3,44.44444444444444,72.22222222222223,10,18
WAA/EFE,1,800,4,38.888888888888886,77.77777777777777,5,18
WAA/EFE,1,800,5,55.55555555555556,72.22222222222223,4,18
WAA/EFE,1,1500,1,72.22222222222223,66.66666666666667,2,18
WAA/EFE,1,1500,2,38.888888888888886,83.33333333333333,11,18
WAA/EFE,1,1500,3,55.55555555555556,61.111111111111114,2,18
WAA/EFE,1,1500,4,61.111111111111114,72.22222222222223,2,18
WAA/EFE,1,1500,5,44.44444444444444,66.66666666666667,20,18
WAA/EFE,1,3000,1,61.111111111111114,55.55555555555556,2,18
WAA/EFE,1,3000,2,61.111111111111114,83.33333333333333,16,18
WAA/EFE,1,3000,3,44.44444444444444,72.22222222222223,6,18
WAA/EFE,1,3000,4,66.66666666666667,66.66666666666667,4,18
WAA/EFE,1,3000,5,66.66666666666667,61.111111111111114,9,18
WAA/EFE,1,4000,1,61.111111111111114,66.66666666666667,4,18
WAA/EFE,1,4000,2,44.44444444444444,72.22222222222223,1,18
WAA/EFE,1,4000,3,77.77777777777777,77.77777777777777,4,18
WAA/EFE,1,4000,4,83.33333333333333,61.111111111111114,10,18
WAA/EFE,1,4000,5,77.77777777777777,88.88888888888889,6,18
WAA/EFE,2,800,1,50.0,68.75,5,16
WAA/EFE,2,800,2,62.5,81.25,6,16
WAA/EFE,2,800,3,43.75,75.0,19,16
WAA/EFE,2,800,4,43.75,75.0,6,16
WAA/EFE,2,800,5,50.0,68.75,7,16
WAA/EFE,2,1500,1,50.0,62.5,19,16
WAA/EFE,2,1500,2,68.75,68.75,4,16
WAA/EFE,2,1500,3,56.25,75.0,10,16
WAA/EFE,2,1500,4,18.75,81.25,10,16
WAA/EFE,2,1500,5,62.5,81.25,6,16
WAA/EFE,2,3000,1,50.0,62.5,2,16
WAA/EFE,2,3000,2,62.5,62.5,1,16
WAA/EFE,2,3000,3,56.25,56.25,3,16
WAA/EFE,2,3000,4,68.75,81.25,25,16
WAA/EFE,2,3000,5,62.5,50.0,4,16
WAA/EFE,2,4000,1,62.5,62.5,3,16
WAA/EFE,2,4000,2,62.5,87.5,9,16
WAA/EFE,2,4000,3,56.25,56.25,3,16
WAA/EFE,2,4000,4,56.25,81.25,8,16
WAA/EFE,2,4000,5,43.75,81.25,5,16
WAA/EFE,3,800,1,68.75,75.0,5,16
WAA/EFE,3,800,2,56.25,81.25,3,16
WAA/EFE,3,800,3,68.75,75.0,26,16
WAA/EFE,3,800,4,43.75,68.75,5,16
WAA/EFE,3,800,5,81.25,81.25,5,16
WAA/EFE,3,1500,1,56.25,81.25,7,16
WAA/EFE,3,1500,2,56.25,93.75,5,16
WAA/EFE,3,1500,3,75.0,68.75,4,16
WAA/EFE,3,1500,4,75.0,75.0,6,16
WAA/EFE,3,1500,5,87.5,62.5,2,16
WAA/EFE,3,3000,1,31.25,68.75,3,16
WAA/EFE,3,3000,2,68.75,56.25,5,16
WAA/EFE,3,3000,3,68.75,62.5,13,16
WAA/EFE,3,3000,4,56.25,56.25,6,16
WAA/EFE,3,3000,5,56.25,62.5,2,16
WAA/EFE,3,4000,1,75.0,62.5,16,16
WAA/EFE,3,4000,2,43.75,68.75,2,16
