pair,mode,subject,window_ms,fold,accuracy,val_accuracy,n_test
HOC/WFE,fbc,1,4000,1,61.111111111111114,77.77777777777777,18
HOC/WFE,fbc,1,4000,2,55.55555555555556,77.77777777777777,18
HOC/WFE,fbc,1,4000,3,61.111111111111114,83.33333333333333,18
HOC/WFE,fbc,1,4000,4,72.22222222222223,72.22222222222223,18
HOC/WFE,fbc,1,4000,5,72.22222222222223,72.22222222222223,18
HOC/WFE,fbc,2,4000,1,68.75,62.5,16
HOC/WFE,fbc,2,4000,2,43.75,75.0,16
HOC/WFE,fbc,2,4000,3,31.25,50.0,16
HOC/WFE,fbc,2,4000,4,56.25,50.0,16
HOC/WFE,fbc,2,4000,5,43.75,62.5,16
HOC/WFE,fbc,3,4000,1,43.75,68.75,16
HOC/WFE,fbc,3,4000,2,37.5,62.5,16
HOC/WFE,fbc,3,4000,3,50.0,50.0,16
HOC/WFE,fbc,3,4000,4,43.75,68.75,16
HOC/WFE,fbc,3,4000,5,50.0,50.0,16
HOC/WFE,fbc,4,4000,1,43.75,56.25,16
HOC/WFE,fbc,4,4000,2,81.25,50.0,16
HOC/WFE,fbc,4,4000,3,43.75,56.25,16
HOC/WFE,fbc,4,4000,4,56.25,68.75,16
HOC/WFE,fbc,4,4000,5,62.5,56.25,16
HOC/WFE,fbc,5,4000,1,56.25,68.75,16
HOC/WFE,fbc,5,4000,2,50.0,62.5,16
HOC/WFE,fbc,5,4000,3,37.5,50.0,16
HOC/WFE,fbc,5,4000,4,43.75,75.0,16
HOC/WFE,fbc,5,4000,5,62.5,68.75,16
HOC/WFE,fbc,6,4000,1,62.5,56.25,16
HOC/WFE,fbc,6,4000,2,56.25,56.25,16
HOC/WFE,fbc,6,4000,3,43.75,56.25,16
HOC/WFE,fbc,6,4000,4,50.0,68.75,16
HOC/WFE,fbc,6,4000,5,75.0,56.25,16
HOC/WFE,fbc,7,4000,1,43.75,81.25,16
HOC/WFE,fbc,7,4000,2,62.5,68.75,16
HOC/WFE,fbc,7,4000,3,68.75,75.0,16
HOC/WFE,fbc,7,4000,4,50.0,62.5,16
HOC/WFE,fbc,7,4000,5,75.0,81.25,16
HOC/WFE,fbc,8,4000,1,81.25,87.5,16
HOC/WFE,fbc,8,4000,2,50.0,68.75,16
HOC/WFE,fbc,8,4000,3,25.0,50.0,16
HOC/WFE,fbc,8,4000,4,43.75,68.75,16
HOC/WFE,fbc,8,4000,5,62.5,62.5,16
HOC/WFE,fbc,9,4000,1,68.75,81.25,16
HOC/WFE,fbc,9,4000,2,50.0,68.75,16
HOC/WFE,fbc,9,4000,3,50.0,56.25,16
HOC/WFE,fbc,9,4000,4,62.5,68.75,16
HOC/WFE,fbc,9,4000,5,56.25,75.0,16
HOC/WFE,fbc,10,4000,1,62.5,50.0,16
HOC/WFE,fbc,10,4000,2,31.25,62.5,16
HOC/WFE,fbc,10,4000,3,37.5,56.25,16
HOC/WFE,fbc,10,4000,4,31.25,68.75,16
HOC/WFE,fbc,10,4000,5,56.25,50.0,16
HOC/WFE,fbc,11,4000,1,56.25,56.25,16
HOC/WFE,fbc,11,4000,2,43.75,56.25,16
HOC/WFE,fbc,11,4000,3,56.25,50.0,16
HOC/WFE,fbc,11,4000,4,56.25,50.0,16
HOC/WFE,fbc,11,4000,5,56.25,56.25,16
HOC/WFE,fbc,12,4000,1,37.5,81.25,16
HOC/WFE,fbc,12,4000,2,56.25,62.5,16
HOC/WFE,fbc,12,4000,3,37.5,56.25,16
HOC/WFE,fbc,12,4000,4,68.75,62.5,16
HOC/WFE,fbc,12,4000,5,68.75,75.0,16
HOC/WFE,fbc,13,4000,1,62.5,62.5,16
HOC/WFE,fbc,13,4000,2,62.5,68.75,16
HOC/WFE,fbc,13,4000,3,37.5,68.75,16
HOC/WFE,fbc,13,4000,4,43.75,68.75,16
HOC/WFE,fbc,13,4000,5,50.0,56.25,16
HOC/WFE,fbc,14,4000,1,62.5,50.0,16
HOC/WFE,fbc,14,4000,2,50.0,62.5,16
HOC/WFE,fbc,14,4000,3,43.75,56.25,16
HOC/WFE,fbc,14,4000,4,56.25,62.5,16
HOC/WFE,fbc,14,4000,5,62.5,50.0,16
HOC/WFE,fbc,15,4000,1,56.25,75.0,16
HOC/WFE,fbc,15,4000,2,56.25,75.0,16
HOC/WFE,fbc,15,4000,3,68.75,75.0,16
HOC/WFE,fbc,15,4000,4,62.5,75.0,16
HOC/WFE,fbc,15,4000,5,56.25,75.0,16
HOC/WFE,fbc,16,4000,1,37.5,56.25,16
HOC/WFE,fbc,16,4000,2,50.0,50.0,16
HOC/WFE,fbc,16,4000,3,56.25,81.25,16
HOC/WFE,fbc,16,4000,4,43.75,62.5,16
HOC/WFE,fbc,16,4000,5,50.0,68.75,16
HOC/WFE,fbc,17,4000,1,25.0,68.75,16
HOC/WFE,fbc,17,4000,2,50.0,68.75,16
HOC/WFE,fbc,17,4000,3,50.0,62.5,16
HOC/WFE,fbc,17,4000,4,43.75,56.25,16
HOC/WFE,fbc,17,4000,5,56.25,56.25,16
HOC/WFE,fbc,18,4000,1,62.5,56.25,16
HOC/WFE,fbc,18,4000,2,68.75,56.25,16
HOC/WFE,fbc,18,4000,3,56.25,62.5,16
HOC/WFE,fbc,18,4000,4,50.0,56.25,16
HOC/WFE,fbc,18,4000,5,62.5,50.0,16
