pair,mode,subject,window_ms,accuracy,n_test
HOC/WFE,fbc,1,4000,64.44444444444444,90
HOC/WFE,fbc,2,4000,48.75,80
HOC/WFE,fbc,3,4000,45.0,80
HOC/WFE,fbc,4,4000,57.49999999999999,80
HOC/WFE,fbc,5,4000,50.0,80
HOC/WFE,fbc,6,4000,57.49999999999999,80
HOC/WFE,fbc,7,4000,60.0,80
HOC/WFE,fbc,8,4000,52.5,80
HOC/WFE,fbc,9,4000,57.49999999999999,80
HOC/WFE,fbc,10,4000,43.75,80
HOC/WFE,fbc,11,4000,53.75,80
HOC/WFE,fbc,12,4000,53.75,80
HOC/WFE,fbc,13,4000,51.24999999999999,80
HOC/WFE,fbc,14,4000,55.00000000000001,80
HOC/WFE,fbc,15,4000,60.0,80
HOC/WFE,fbc,16,4000,47.5,80
HOC/WFE,fbc,17,4000,45.0,80
HOC/WFE,fbc,18,4000,60.0,80
