pair,subject,window_ms,fold,accuracy,val_accuracy,best_epoch,n_test
SPS/SAA,1,800,1,44.44444444444444,44.44444444444444,2,18
SPS/SAA,1,800,2,38.888888888888886,50.0,3,18
SPS/SAA,1,800,3,50.0,77.77777777777777,22,18
SPS/SAA,1,800,4,27.77777777777778,66.66666666666667,1,18
SPS/SAA,1,800,5,55.55555555555556,55.55555555555556,24,18
SPS/SAA,1,1500,1,50.0,61.111111111111114,6,18
SPS/SAA,1,1500,2,72.22222222222223,72.22222222222223,12,18
SPS/SAA,1,1500,3,61.111111111111114,77.77777777777777,18,18
SPS/SAA,1,1500,4,55.55555555555556,61.111111111111114,45,18
SPS/SAA,1,1500,5,55.55555555555556,61.111111111111114,10,18
SPS/SAA,1,3000,1,50.0,66.66666666666667,3,18
SPS/SAA,1,3000,2,55.55555555555556,77.77777777777777,6,18
SPS/SAA,1,3000,3,77.77777777777777,83.33333333333333,7,18
SPS/SAA,1,3000,4,50.0,72.22222222222223,1,18
SPS/SAA,1,3000,5,55.55555555555556,66.66666666666667,25,18
SPS/SAA,1,4000,1,44.44444444444444,72.22222222222223,4,18
SPS/SAA,1,4000,2,44.44444444444444,83.33333333333333,6,18
SPS/SAA,1,4000,3,61.111111111111114,83.33333333333333,28,18
SPS/SAA,1,4000,4,44.44444444444444,72.22222222222223,20,18
SPS/SAA,1,4000,5,44.44444444444444,55.55555555555556,3,18
SPS/SAA,2,800,1,50.0,75.0,6,16
SPS/SAA,2,800,2,56.25,81.25,3,16
SPS/SAA,2,800,3,37.5,87.5,1,16
SPS/SAA,2,800,4,68.75,81.25,2,16
SPS/SAA,2,800,5,43.75,56.25,2,16
SPS/SAA,2,1500,1,50.0,68.75,2,16
SPS/SAA,2,1500,2,62.5,75.0,2,16
SPS/SAA,2,1500,3,75.0,81.25,1,16
SPS/SAA,2,1500,4,62.5,87.5,1,16
SPS/SAA,2,1500,5,93.75,75.0,1,16
SPS/SAA,2,3000,1,56.25,93.75,1,16
SPS/SAA,2,3000,2,81.25,81.25,2,16
SPS/SAA,2,3000,3,68.75,87.5,18,16
SPS/SAA,2,3000,4,56.25,81.25,2,16
SPS/SAA,2,3000,5,81.25,68.75,1,16
SPS/SAA,2,4000,1,62.5,87.5,19,16
SPS/SAA,2,4000,2,81.25,93.75,4,16
SPS/SAA,2,4000,3,68.75,75.0,2,16
SPS/SAA,2,4000,4,62.5,81.25,1,16
SPS/SAA,2,4000,5,81.25,56.25,1,16
SPS/SAA,3,800,1,87.5,93.75,16,16
SPS/SAA,3,800,2,75.0,93.75,9,16
SPS/SAA,3,800,3,68.75,81.25,1,16
SPS/SAA,3,800,4,75.0,87.5,2,16
SPS/SAA,3,800,5,81.25,87.5,16,16
SPS/SAA,3,1500,1,81.25,93.75,12,16
SPS/SAA,3,1500,2,87.5,100.0,6,16
SPS/SAA,3,1500,3,81.25,93.75,11,16
SPS/SAA,3,1500,4,75.0,100.0,2,16
SPS/SAA,3,1500,5,87.5,87.5,5,16
SPS/SAA,3,3000,1,87.5,93.75,6,16
SPS/SAA,3,3000,2,87.5,100.0,8,16
SPS/SAA,3,3000,3,93.75,100.0,5,16
SPS/SAA,3,3000,4,87.5,100.0,3,16
SPS/SAA,3,3000,5,93.75,100.0,4,16
SPS/SAA,3,4000,1,87.5,93.75,10,16
SPS/SAA,3,4000,2,87.5,93.75,3,16
SPS/SAA,3,4000,3,81.25,100.0,16,16
SPS/SAA,3,4000,4,87.5,100.0,3,16
SPS/SAA,3,4000,5,87.5,93.75,11,16
SPS/SAA,4,800,1,100.0,87.5,8,16
SPS/SAA,4,800,2,93.75,100.0,20,16
SPS/SAA,4,800,3,75.0,81.25,7,16
SPS/SAA,4,800,4,93.75,100.0,3,16
SPS/SAA,4,800,5,87.5,100.0,15,16
SPS/SAA,4,1500,1,87.5,93.75,16,16
SPS/SAA,4,1500,2,75.0,100.0,5,16
SPS/SAA,4,1500,3,100.0,93.75,3,16
SPS/SAA,4,1500,4,81.25,93.75,5,16
SPS/SAA,4,1500,5,93.75,100.0,3,16
SPS/SAA,4,3000,1,81.25,93.75,1,16
SPS/SAA,4,3000,2,81.25,100.0,7,16
SPS/SAA,4,3000,3,100.0,93.75,1,16
SPS/SAA,4,3000,4,93.75,93.75,1,16
SPS/SAA,4,3000,5,100.0,100.0,5,16
SPS/SAA,4,4000,1,87.5,93.75,2,16
SPS/SAA,4,4000,2,75.0,100.0,2,16
SPS/SAA,4,4000,3,100.0,93.75,1,16
SPS/SAA,4,4000,4,93.75,93.75,1,16
SPS/SAA,4,4000,5,100.0,100.0,3,16
SPS/SAA,5,800,1,62.5,81.25,11,16
SPS/SAA,5,800,2,81.25,75.0,1,16
SPS/SAA,5,800,3,62.5,75.0,1,16
SPS/SAA,5,800,4,81.25,87.5,3,16
SPS/SAA,5,800,5,68.75,75.0,12,16
SPS/SAA,5,1500,1,62.5,87.5,2,16
SPS/SAA,5,1500,2,81.25,75.0,12,16
SPS/SAA,5,1500,3,75.0,81.25,7,16
SPS/SAA,5,1500,4,56.25,87.5,11,16
SPS/SAA,5,1500,5,75.0,93.75,17,16
SPS/SAA,5,3000,1,81.25,93.75,9,16
SPS/SAA,5,3000,2,75.0,81.25,4,16
SPS/SAA,5,3000,3,93.75,81.25,4,16
SPS/SAA,5,3000,4,62.5,93.75,6,16
SPS/SAA,5,3000,5,93.75,100.0,7,16
SPS/SAA,5,4000,1,81.25,81.25,4,16
SPS/SAA,5,4000,2,81.25,81.25,1,16
SPS/SAA,5,4000,3,81.25,81.25,4,16
SPS/SAA,5,4000,4,62.5,87.5,1,16
SPS/SAA,5,4000,5,81.25,93.75,5,16
SPS/SAA,6,800,1,37.5,50.0,6,16
SPS/SAA,6,800,2,50.0,56.25,1,16
SPS/SAA,6,800,3,37.5,56.25,2,16
SPS/SAA,6,800,4,37.5,62.5,1,16
SPS/SAA,6,800,5,25.0,62.5,1,16
SPS/SAA,6,1500,1,50.0,62.5,15,16
SPS/SAA,6,1500,2,50.0,68.75,11,16
SPS/SAA,6,1500,3,56.25,62.5,6,16
SPS/SAA,6,1500,4,68.75,68.75,18,16
SPS/SAA,6,1500,5,50.0,50.0,1,16
SPS/SAA,6,3000,1,56.25,68.75,2,16
SPS/SAA,6,3000,2,56.25,81.25,11,16
SPS/SAA,6,3000,3,75.0,75.0,7,16
SPS/SAA,6,3000,4,81.25,75.0,4,16
SPS/SAA,6,3000,5,56.25,62.5,1,16
SPS/SAA,6,4000,1,37.5,62.5,2,16
SPS/SAA,6,4000,2,56.25,81.25,4,16
SPS/SAA,6,4000,3,68.75,75.0,12,16
SPS/SAA,6,4000,4,75.0,68.75,26,16
SPS/SAA,6,4000,5,68.75,62.5,3,16
SPS/SAA,7,800,1,68.75,75.0,2,16
SPS/SAA,7,800,2,56.25,75.0,10,16
SPS/SAA,7,800,3,56.25,62.5,10,16
SPS/SAA,7,800,4,62.5,81.25,14,16
SPS/SAA,7,800,5,62.5,81.25,26,16
SPS/SAA,7,1500,1,75.0,87.5,1,16
SPS/SAA,7,1500,2,50.0,87.5,1,16
SPS/SAA,7,1500,3,81.25,93.75,10,16
SPS/SAA,7,1500,4,93.75,100.0,2,16
SPS/SAA,7,1500,5,93.75,93.75,12,16
SPS/SAA,7,3000,1,87.5,93.75,1,16
SPS/SAA,7,3000,2,81.25,87.5,6,16
SPS/SAA,7,3000,3,87.5,100.0,20,16
SPS/SAA,7,3000,4,93.75,100.0,3,16
SPS/SAA,7,3000,5,93.75,87.5,4,16
SPS/SAA,7,4000,1,75.0,93.75,2,16
SPS/SAA,7,4000,2,68.75,93.75,9,16
SPS/SAA,7,4000,3,93.75,93.75,7,16
SPS/SAA,7,4000,4,93.75,100.0,1,16
SPS/SAA,7,4000,5,93.75,93.75,9,16
SPS/SAA,8,800,1,50.0,62.5,6,16
SPS/SAA,8,800,2,50.0,50.0,15,16
SPS/SAA,8,800,3,50.0,75.0,6,16
SPS/SAA,8,800,4,62.5,56.25,2,16
SPS/SAA,8,800,5,43.75,68.75,3,16
SPS/SAA,8,1500,1,50.0,68.75,1,16
SPS/SAA,8,1500,2,37.5,68.75,2,16
SPS/SAA,8,1500,3,68.75,81.25,24,16
SPS/SAA,8,1500,4,62.5,56.25,30,16
SPS/SAA,8,1500,5,62.5,68.75,18,16
SPS/SAA,8,3000,1,43.75,68.75,1,16
SPS/SAA,8,3000,2,43.75,81.25,5,16
SPS/SAA,8,3000,3,56.25,75.0,1,16
SPS/SAA,8,3000,4,62.5,56.25,2,16
SPS/SAA,8,3000,5,31.25,81.25,8,16
SPS/SAA,8,4000,1,68.75,68.75,3,16
SPS/SAA,8,4000,2,56.25,75.0,4,16
SPS/SAA,8,4000,3,62.5,81.25,3,16
SPS/SAA,8,4000,4,75.0,56.25,1,16
SPS/SAA,8,4000,5,81.25,75.0,4,16
SPS/SAA,9,800,1,68.75,62.5,1,16
SPS/SAA,9,800,2,43.75,50.0,20,16
SPS/SAA,9,800,3,50.0,68.75,13,16
SPS/SAA,9,800,4,50.0,50.0,1,16
SPS/SAA,9,800,5,62.5,56.25,20,16
SPS/SAA,9,1500,1,56.25,50.0,6,16
SPS/SAA,9,1500,2,37.5,62.5,1,16
SPS/SAA,9,1500,3,56.25,37.5,3,16
SPS/SAA,9,1500,4,43.75,62.5,3,16
SPS/SAA,9,1500,5,62.5,56.25,1,16
SPS/SAA,9,3000,1,75.0,68.75,1,16
SPS/SAA,9,3000,2,68.75,81.25,7,16
SPS/SAA,9,3000,3,68.75,68.75,25,16
SPS/SAA,9,3000,4,75.0,75.0,6,16
SPS/SAA,9,3000,5,62.5,68.75,1,16
SPS/SAA,9,4000,1,56.25,75.0,2,16
SPS/SAA,9,4000,2,75.0,75.0,17,16
SPS/SAA,9,4000,3,81.25,68.75,7,16
SPS/SAA,9,4000,4,50.0,81.25,5,16
SPS/SAA,9,4000,5,50.0,75.0,3,16
SPS/SAA,10,800,1,81.25,81.25,14,16
SPS/SAA,10,800,2,87.5,87.5,1,16
SPS/SAA,10,800,3,87.5,87.5,2,16
SPS/SAA,10,800,4,81.25,93.75,1,16
SPS/SAA,10,800,5,87.5,87.5,4,16
SPS/SAA,10,1500,1,75.0,87.5,10,16
SPS/SAA,10,1500,2,93.75,75.0,1,16
SPS/SAA,10,1500,3,75.0,100.0,15,16
SPS/SAA,10,1500,4,87.5,93.75,3,16
SPS/SAA,10,1500,5,81.25,87.5,8,16
SPS/SAA,10,3000,1,87.5,93.75,7,16
SPS/SAA,10,3000,2,75.0,81.25,4,16
SPS/SAA,10,3000,3,81.25,100.0,5,16
SPS/SAA,10,3000,4,81.25,93.75,2,16
SPS/SAA,10,3000,5,81.25,100.0,4,16
SPS/SAA,10,4000,1,75.0,93.75,2,16
SPS/SAA,10,4000,2,75.0,93.75,10,16
SPS/SAA,10,4000,3,87.5,100.0,10,16
SPS/SAA,10,4000,4,87.5,93.75,5,16
SPS/SAA,10,4000,5,81.25,100.0,15,16
SPS/SAA,11,800,1,62.5,68.75,2,16
SPS/SAA,11,800,2,62.5,68.75,9,16
SPS/SAA,11,800,3,43.75,81.25,9,16
SPS/SAA,11,800,4,50.0,87.5,25,16
SPS/SAA,11,800,5,56.25,81.25,24,16
SPS/SAA,11,1500,1,87.5,87.5,16,16
SPS/SAA,11,1500,2,81.25,81.25,47,16
SPS/SAA,11,1500,3,81.25,93.75,18,16
SPS/SAA,11,1500,4,81.25,87.5,4,16
SPS/SAA,11,1500,5,68.75,87.5,10,16
SPS/SAA,11,3000,1,87.5,81.25,3,16
SPS/SAA,11,3000,2,93.75,87.5,4,16
SPS/SAA,11,3000,3,81.25,93.75,3,16
SPS/SAA,11,3000,4,75.0,81.25,3,16
SPS/SAA,11,3000,5,87.5,93.75,3,16
SPS/SAA,11,4000,1,87.5,81.25,2,16
SPS/SAA,11,4000,2,87.5,81.25,22,16
SPS/SAA,11,4000,3,68.75,100.0,7,16
SPS/SAA,11,4000,4,93.75,87.5,4,16
SPS/SAA,11,4000,5,68.75,93.75,8,16
SPS/SAA,12,800,1,56.25,68.75,14,16
SPS/SAA,12,800,2,43.75,68.75,10,16
SPS/SAA,12,800,3,50.0,62.5,14,16
SPS/SAA,12,800,4,56.25,56.25,5,16
SPS/SAA,12,800,5,37.5,68.75,1,16
SPS/SAA,12,1500,1,62.5,68.75,1,16
SPS/SAA,12,1500,2,68.75,62.5,13,16
SPS/SAA,12,1500,3,43.75,75.0,1,16
SPS/SAA,12,1500,4,50.0,62.5,1,16
SPS/SAA,12,1500,5,43.75,62.5,1,16
SPS/SAA,12,3000,1,68.75,68.75,23,16
SPS/SAA,12,3000,2,56.25,81.25,6,16
SPS/SAA,12,3000,3,62.5,68.75,1,16
SPS/SAA,12,3000,4,62.5,75.0,4,16
SPS/SAA,12,3000,5,62.5,87.5,5,16
SPS/SAA,12,4000,1,81.25,75.0,9,16
SPS/SAA,12,4000,2,56.25,81.25,5,16
SPS/SAA,12,4000,3,68.75,81.25,1,16
SPS/SAA,12,4000,4,56.25,62.5,4,16
SPS/SAA,12,4000,5,43.75,81.25,5,16
SPS/SAA,13,800,1,43.75,75.0,1,16
SPS/SAA,13,800,2,62.5,75.0,4,16
SPS/SAA,13,800,3,68.75,68.75,28,16
SPS/SAA,13,800,4,68.75,68.75,2,16
SPS/SAA,13,800,5,68.75,75.0,29,16
SPS/SAA,13,1500,1,31.25,81.25,11,16
SPS/SAA,13,1500,2,56.25,62.5,12,16
SPS/SAA,13,1500,3,75.0,87.5,31,16
SPS/SAA,13,1500,4,62.5,68.75,6,16
SPS/SAA,13,1500,5,50.0,62.5,25,16
SPS/SAA,13,3000,1,43.75,62.5,8,16
SPS/SAA,13,3000,2,56.25,68.75,13,16
SPS/SAA,13,3000,3,81.25,56.25,11,16
SPS/SAA,13,3000,4,68.75,75.0,11,16
SPS/SAA,13,3000,5,68.75,75.0,50,16
SPS/SAA,13,4000,1,43.75,75.0,24,16
SPS/SAA,13,4000,2,56.25,87.5,4,16
SPS/SAA,13,4000,3,62.5,56.25,9,16
SPS/SAA,13,4000,4,68.75,68.75,22,16
SPS/SAA,13,4000,5,62.5,56.25,2,16
SPS/SAA,14,800,1,43.75,75.0,4,16
SPS/SAA,14,800,2,56.25,75.0,3,16
SPS/SAA,14,800,3,75.0,87.5,25,16
SPS/SAA,14,800,4,62.5,81.25,1,16
SPS/SAA,14,800,5,68.75,81.25,4,16
SPS/SAA,14,1500,1,75.0,87.5,5,16
SPS/SAA,14,1500,2,68.75,87.5,4,16
SPS/SAA,14,1500,3,75.0,87.5,16,16
SPS/SAA,14,1500,4,68.75,81.25,10,16
SPS/SAA,14,1500,5,62.5,62.5,1,16
SPS/SAA,14,3000,1,68.75,100.0,22,16
SPS/SAA,14,3000,2,56.25,68.75,8,16
SPS/SAA,14,3000,3,68.75,81.25,21,16
SPS/SAA,14,3000,4,43.75,75.0,3,16
SPS/SAA,14,3000,5,75.0,68.75,4,16
SPS/SAA,14,4000,1,75.0,100.0,11,16
SPS/SAA,14,4000,2,68.75,81.25,3,16
SPS/SAA,14,4000,3,87.5,87.5,8,16
SPS/SAA,14,4000,4,56.25,87.5,4,16
SPS/SAA,14,4000,5,68.75,68.75,4,16
SPS/SAA,15,800,1,81.25,87.5,2,16
SPS/SAA,15,800,2,81.25,87.5,1,16
SPS/SAA,15,800,3,81.25,100.0,12,16
SPS/SAA,15,800,4,81.25,81.25,3,16
SPS/SAA,15,800,5,62.5,100.0,1,16
SPS/SAA,15,1500,1,87.5,93.75,1,16
SPS/SAA,15,1500,2,100.0,93.75,1,16
SPS/SAA,15,1500,3,87.5,100.0,6,16
SPS/SAA,15,1500,4,81.25,87.5,4,16
SPS/SAA,15,1500,5,87.5,93.75,2,16
SPS/SAA,15,3000,1,87.5,100.0,6,16
SPS/SAA,15,3000,2,100.0,93.75,6,16
SPS/SAA,15,3000,3,81.25,100.0,5,16
SPS/SAA,15,3000,4,93.75,100.0,6,16
SPS/SAA,15,3000,5,100.0,100.0,7,16
SPS/SAA,15,4000,1,87.5,100.0,9,16
SPS/SAA,15,4000,2,87.5,81.25,4,16
SPS/SAA,15,4000,3,100.0,100.0,3,16
SPS/SAA,15,4000,4,100.0,100.0,15,16
SPS/SAA,15,4000,5,75.0,93.75,2,16
SPS/SAA,16,800,1,56.25,56.25,4,16
SPS/SAA,16,800,2,37.5,68.75,27,16
SPS/SAA,16,800,3,50.0,75.0,1,16
SPS/SAA,16,800,4,56.25,62.5,24,16
SPS/SAA,16,800,5,43.75,62.5,2,16
SPS/SAA,16,1500,1,50.0,62.5,2,16
SPS/SAA,16,1500,2,43.75,68.75,22,16
SPS/SAA,16,1500,3,43.75,56.25,5,16
SPS/SAA,16,1500,4,43.75,56.25,5,16
SPS/SAA,16,1500,5,31.25,62.5,5,16
SPS/SAA,16,3000,1,56.25,75.0,9,16
SPS/SAA,16,3000,2,43.75,81.25,9,16
SPS/SAA,16,3000,3,56.25,68.75,24,16
SPS/SAA,16,3000,4,37.5,62.5,1,16
SPS/SAA,16,3000,5,50.0,75.0,5,16
SPS/SAA,16,4000,1,50.0,68.75,3,16
SPS/SAA,16,4000,2,37.5,87.5,14,16
SPS/SAA,16,4000,3,56.25,62.5,16,16
SPS/SAA,16,4000,4,43.75,68.75,19,16
SPS/SAA,16,4000,5,43.75,75.0,2,16
SPS/SAA,17,800,1,62.5,75.0,9,16
SPS/SAA,17,800,2,75.0,56.25,3,16
SPS/SAA,17,800,3,62.5,75.0,3,16
SPS/SAA,17,800,4,50.0,68.75,26,16
SPS/SAA,17,800,5,56.25,68.75,1,16
SPS/SAA,17,1500,1,68.75,81.25,2,16
SPS/SAA,17,1500,2,75.0,56.25,4,16
SPS/SAA,17,1500,3,75.0,75.0,5,16
SPS/SAA,17,1500,4,43.75,68.75,12,16
SPS/SAA,17,1500,5,56.25,87.5,8,16
SPS/SAA,17,3000,1,62.5,75.0,42,16
SPS/SAA,17,3000,2,62.5,50.0,3,16
SPS/SAA,17,3000,3,68.75,62.5,3,16
SPS/SAA,17,3000,4,43.75,68.75,2,16
SPS/SAA,17,3000,5,50.0,81.25,21,16
SPS/SAA,17,4000,1,62.5,75.0,9,16
SPS/SAA,17,4000,2,62.5,50.0,3,16
SPS/SAA,17,4000,3,68.75,50.0,9,16
SPS/SAA,17,4000,4,50.0,68.75,2,16
SPS/SAA,17,4000,5,75.0,81.25,6,16
SPS/SAA,18,800,1,81.25,93.75,5,16
SPS/SAA,18,800,2,93.75,87.5,17,16
SPS/SAA,18,800,3,68.75,81.25,1,16
SPS/SAA,18,800,4,93.75,93.75,6,16
SPS/SAA,18,800,5,75.0,93.75,13,16
SPS/SAA,18,1500,1,81.25,93.75,13,16
SPS/SAA,18,1500,2,93.75,87.5,11,16
SPS/SAA,18,1500,3,81.25,93.75,10,16
SPS/SAA,18,1500,4,75.0,87.5,17,16
SPS/SAA,18,1500,5,75.0,93.75,13,16
SPS/SAA,18,3000,1,68.75,75.0,1,16
SPS/SAA,18,3000,2,75.0,81.25,1,16
SPS/SAA,18,3000,3,75.0,81.25,3,16
SPS/SAA,18,3000,4,81.25,87.5,4,16
SPS/SAA,18,3000,5,68.75,93.75,7,16
SPS/SAA,18,4000,1,81.25,75.0,2,16
SPS/SAA,18,4000,2,93.75,87.5,3,16
SPS/SAA,18,4000,3,62.5,75.0,1,16
SPS/SAA,18,4000,4,87.5,87.5,3,16
SPS/SAA,18,4000,5,75.0,93.75,7,16
