subject,800,1500,3000,4000
1,53.333333333333336,60.0,68.88888888888889,62.22222222222222
2,47.5,46.25,52.5,52.5
3,63.74999999999999,58.75,55.00000000000001,45.0
4,52.5,63.74999999999999,76.25,67.5
5,61.25000000000001,57.49999999999999,58.75,60.0
6,48.75,43.75,43.75,50.0
7,56.25,61.25000000000001,55.00000000000001,60.0
8,58.75,57.49999999999999,56.25,55.00000000000001
9,55.00000000000001,51.24999999999999,42.5,45.0
10,51.24999999999999,53.75,48.75,62.5
11,62.5,61.25000000000001,52.5,61.25000000000001
12,51.24999999999999,51.24999999999999,46.25,47.5
13,58.75,46.25,53.75,50.0
14,55.00000000000001,58.75,58.75,45.0
15,58.75,63.74999999999999,48.75,56.25
16,61.25000000000001,51.24999999999999,46.25,50.0
17,53.75,51.24999999999999,46.25,53.75
18,60.0,52.5,61.25000000000001,60.0
