subject,800,1500,3000,4000
1,60.0,54.44444444444444,50.0,52.22222222222223
2,56.25,57.49999999999999,46.25,58.75
3,68.75,67.5,53.75,61.25000000000001
4,56.25,57.49999999999999,61.25000000000001,63.74999999999999
5,61.25000000000001,58.75,65.0,63.74999999999999
6,55.00000000000001,63.74999999999999,57.49999999999999,57.49999999999999
7,65.0,57.49999999999999,46.25,57.49999999999999
8,47.5,50.0,47.5,51.24999999999999
9,48.75,51.24999999999999,62.5,48.75
10,65.0,58.75,51.24999999999999,50.0
11,60.0,62.5,62.5,58.75
12,67.5,48.75,63.74999999999999,45.0
13,58.75,66.25,67.5,63.74999999999999
14,65.0,62.5,60.0,55.00000000000001
15,82.5,80.0,80.0,85.0
16,55.00000000000001,70.0,70.0,66.25
17,57.49999999999999,48.75,53.75,52.5
18,72.5,65.0,58.75,63.74999999999999
