pair,subject,window_ms,accuracy,n_test
EPS/SAA,1,800,56.666666666666664,90
EPS/SAA,1,1500,70.0,90
EPS/SAA,1,3000,58.88888888888889,90
EPS/SAA,1,4000,50.0,90
EPS/SAA,2,800,52.5,80
EPS/SAA,2,1500,66.25,80
EPS/SAA,2,3000,61.25000000000001,80
EPS/SAA,2,4000,55.00000000000001,80
EPS/SAA,3,800,72.5,80
EPS/SAA,3,1500,70.0,80
EPS/SAA,3,3000,63.74999999999999,80
EPS/SAA,3,4000,53.75,80
EPS/SAA,4,800,86.25,80
EPS/SAA,4,1500,87.5,80
EPS/SAA,4,3000,86.25,80
EPS/SAA,4,4000,78.75,80
EPS/SAA,5,800,83.75,80
EPS/SAA,5,1500,87.5,80
EPS/SAA,5,3000,83.75,80
EPS/SAA,5,4000,90.0,80
EPS/SAA,6,800,67.5,80
EPS/SAA,6,1500,70.0,80
EPS/SAA,6,3000,65.0,80
EPS/SAA,6,4000,67.5,80
EPS/SAA,7,800,82.5,80
EPS/SAA,7,1500,95.0,80
EPS/SAA,7,3000,96.25,80
EPS/SAA,7,4000,88.75,80
EPS/SAA,8,800,58.75,80
EPS/SAA,8,1500,57.49999999999999,80
EPS/SAA,8,3000,60.0,80
EPS/SAA,8,4000,68.75,80
EPS/SAA,9,800,67.5,80
EPS/SAA,9,1500,57.49999999999999,80
EPS/SAA,9,3000,52.5,80
EPS/SAA,9,4000,52.5,80
EPS/SAA,10,800,62.5,80
EPS/SAA,10,1500,53.75,80
EPS/SAA,10,3000,58.75,80
EPS/SAA,10,4000,58.75,80
EPS/SAA,11,800,55.00000000000001,80
EPS/SAA,11,1500,62.5,80
EPS/SAA,11,3000,65.0,80
EPS/SAA,11,4000,63.74999999999999,80
EPS/SAA,12,800,56.25,80
EPS/SAA,12,1500,70.0,80
EPS/SAA,12,3000,68.75,80
EPS/SAA,12,4000,61.25000000000001,80
EPS/SAA,13,800,62.5,80
EPS/SAA,13,1500,77.5,80
EPS/SAA,13,3000,62.5,80
EPS/SAA,13,4000,68.75,80
EPS/SAA,14,800,50.0,80
EPS/SAA,14,1500,66.25,80
EPS/SAA,14,3000,60.0,80
EPS/SAA,14,4000,58.75,80
EPS/SAA,15,800,57.49999999999999,80
EPS/SAA,15,1500,57.49999999999999,80
EPS/SAA,15,3000,55.00000000000001,80
EPS/SAA,15,4000,57.49999999999999,80
EPS/SAA,16,800,37.5,80
EPS/SAA,16,1500,43.75,80
EPS/SAA,16,3000,51.24999999999999,80
EPS/SAA,16,4000,42.5,80
EPS/SAA,17,800,68.75,80
EPS/SAA,17,1500,70.0,80
EPS/SAA,17,3000,75.0,80
EPS/SAA,17,4000,80.0,80
EPS/SAA,18,800,80.0,80
EPS/SAA,18,1500,92.5,80
EPS/SAA,18,3000,82.5,80
EPS/SAA,18,4000,85.0,80
