subject,4000
1,51.11111111111111
2,47.5
3,48.75
4,55.00000000000001
5,53.75
6,62.5
7,58.75
8,55.00000000000001
9,53.75
10,66.25
11,53.75
12,55.00000000000001
13,56.25
14,56.25
15,63.74999999999999
16,71.25
17,51.24999999999999
18,67.5
