subject,800,1500,3000,4000
1,48.888888888888886,45.55555555555556,48.888888888888886,53.333333333333336
2,50.0,51.24999999999999,60.0,51.24999999999999
3,57.49999999999999,52.5,52.5,63.74999999999999
4,52.5,45.0,55.00000000000001,48.75
5,47.5,53.75,48.75,62.5
6,62.5,52.5,50.0,48.75
7,50.0,48.75,47.5,45.0
8,65.0,57.49999999999999,50.0,61.25000000000001
9,48.75,46.25,51.24999999999999,53.75
10,43.75,43.75,60.0,48.75
11,58.75,60.0,56.25,60.0
12,56.25,57.49999999999999,47.5,51.24999999999999
13,53.75,53.75,47.5,52.5
14,72.5,71.25,47.5,58.75
15,56.25,56.25,57.49999999999999,60.0
16,51.24999999999999,47.5,58.75,57.49999999999999
17,43.75,55.00000000000001,47.5,52.5
18,45.0,61.25000000000001,48.75,55.00000000000001
