pair,subject,window_ms,fold,accuracy,val_accuracy,best_epoch,n_test
EFE/SFE,1,800,1,50.0,61.111111111111114,1,18
EFE/SFE,1,800,2,38.888888888888886,88.88888888888889,6,18
EFE/SFE,1,800,3,50.0,77.77777777777777,18,18
EFE/SFE,1,800,4,44.44444444444444,88.88888888888889,37,18
EFE/SFE,1,800,5,33.333333333333336,72.22222222222223,3,18
EFE/SFE,1,1500,1,66.66666666666667,66.66666666666667,13,18
EFE/SFE,1,1500,2,55.55555555555556,77.77777777777777,2,18
EFE/SFE,1,1500,3,38.888888888888886,66.66666666666667,5,18
EFE/SFE,1,1500,4,50.0,77.77777777777777,7,18
EFE/SFE,1,1500,5,66.66666666666667,77.77777777777777,14,18
EFE/SFE,1,3000,1,61.111111111111114,72.22222222222223,33,18
EFE/SFE,1,3000,2,72.22222222222223,83.33333333333333,4,18
EFE/SFE,1,3000,3,72.22222222222223,61.111111111111114,16,18
EFE/SFE,1,3000,4,61.111111111111114,83.33333333333333,1,18
EFE/SFE,1,3000,5,66.66666666666667,72.22222222222223,13,18
EFE/SFE,1,4000,1,66.66666666666667,72.22222222222223,4,18
EFE/SFE,1,4000,2,55.55555555555556,77.77777777777777,9,18
EFE/SFE,1,4000,3,72.22222222222223,61.111111111111114,9,18
EFE/SFE,1,4000,4,61.111111111111114,83.33333333333333,4,18
EFE/SFE,1,4000,5,55.55555555555556,77.77777777777777,5,18
EFE/SFE,2,800,1,81.25,75.0,18,16
EFE/SFE,2,800,2,56.25,81.25,13,16
EFE/SFE,2,800,3,68.75,87.5,11,16
EFE/SFE,2,800,4,43.75,81.25,11,16
EFE/SFE,2,800,5,62.5,68.75,31,16
EFE/SFE,2,1500,1,75.0,75.0,2,16
EFE/SFE,2,1500,2,50.0,81.25,1,16
EFE/SFE,2,1500,3,56.25,81.25,8,16
EFE/SFE,2,1500,4,68.75,75.0,15,16
EFE/SFE,2,1500,5,75.0,62.5,23,16
EFE/SFE,2,3000,1,75.0,75.0,15,16
EFE/SFE,2,3000,2,68.75,62.5,9,16
EFE/SFE,2,3000,3,75.0,81.25,6,16
EFE/SFE,2,3000,4,75.0,87.5,16,16
EFE/SFE,2,3000,5,50.0,56.25,5,16
EFE/SFE,2,4000,1,87.5,75.0,6,16
EFE/SFE,2,4000,2,62.5,62.5,6,16
EFE/SFE,2,4000,3,56.25,81.25,7,16
EFE/SFE,2,4000,4,68.75,81.25,10,16
EFE/SFE,2,4000,5,56.25,75.0,8,16
EFE/SFE,3,800,1,75.0,87.5,10,16
EFE/SFE,3,800,2,93.75,100.0,6,16
EFE/SFE,3,800,3,93.75,100.0,19,16
EFE/SFE,3,800,4,68.75,93.75,8,16
EFE/SFE,3,800,5,100.0,87.5,7,16
EFE/SFE,3,1500,1,87.5,93.75,10,16
EFE/SFE,3,1500,2,87.5,100.0,10,16
EFE/SFE,3,1500,3,93.75,93.75,9,16
EFE/SFE,3,1500,4,68.75,100.0,4,16
EFE/SFE,3,1500,5,93.75,93.75,7,16
EFE/SFE,3,3000,1,93.75,93.75,17,16
EFE/SFE,3,3000,2,81.25,100.0,13,16
EFE/SFE,3,3000,3,93.75,87.5,7,16
EFE/SFE,3,3000,4,93.75,100.0,4,16
EFE/SFE,3,3000,5,100.0,87.5,5,16
EFE/SFE,3,4000,1,75.0,93.75,8,16
EFE/SFE,3,4000,2,75.0,100.0,6,16
EFE/SFE,3,4000,3,75.0,81.25,1,16
EFE/SFE,3,4000,4,75.0,100.0,8,16
EFE/SFE,3,4000,5,100.0,93.75,10,16
EFE/SFE,4,800,1,75.0,93.75,15,16
EFE/SFE,4,800,2,93.75,87.5,12,16
EFE/SFE,4,800,3,75.0,93.75,7,16
EFE/SFE,4,800,4,68.75,100.0,12,16
EFE/SFE,4,800,5,81.25,93.75,13,16
EFE/SFE,4,1500,1,87.5,93.75,7,16
EFE/SFE,4,1500,2,68.75,87.5,2,16
EFE/SFE,4,1500,3,93.75,100.0,6,16
EFE/SFE,4,1500,4,93.75,93.75,7,16
EFE/SFE,4,1500,5,87.5,100.0,11,16
EFE/SFE,4,3000,1,75.0,93.75,3,16
EFE/SFE,4,3000,2,87.5,87.5,2,16
EFE/SFE,4,3000,3,87.5,93.75,1,16
EFE/SFE,4,3000,4,87.5,87.5,17,16
EFE/SFE,4,3000,5,81.25,100.0,9,16
EFE/SFE,4,4000,1,81.25,93.75,16,16
EFE/SFE,4,4000,2,68.75,87.5,1,16
EFE/SFE,4,4000,3,81.25,100.0,11,16
EFE/SFE,4,4000,4,87.5,87.5,25,16
EFE/SFE,4,4000,5,81.25,100.0,12,16
EFE/SFE,5,800,1,52.94117647058823,87.5,12,17
EFE/SFE,5,800,2,50.0,82.3529411764706,10,16
EFE/SFE,5,800,3,87.5,88.23529411764706,9,16
EFE/SFE,5,800,4,75.0,94.11764705882354,32,16
EFE/SFE,5,800,5,75.0,88.23529411764706,11,16
EFE/SFE,5,1500,1,76.47058823529412,93.75,8,17
EFE/SFE,5,1500,2,81.25,82.3529411764706,8,16
EFE/SFE,5,1500,3,87.5,76.47058823529412,26,16
EFE/SFE,5,1500,4,75.0,76.47058823529412,15,16
EFE/SFE,5,1500,5,81.25,82.3529411764706,14,16
EFE/SFE,5,3000,1,76.47058823529412,93.75,9,17
EFE/SFE,5,3000,2,87.5,76.47058823529412,11,16
EFE/SFE,5,3000,3,62.5,70.58823529411765,3,16
