subject,800,1500,3000,4000
1,43.333333333333336,55.55555555555556,66.66666666666666,62.22222222222222
2,62.5,65.0,68.75,66.25
3,86.25,86.25,92.5,80.0
4,78.75,86.25,83.75,80.0
5,67.90123456790124,80.24691358024691,76.5432098765432,80.24691358024691
6,51.24999999999999,62.5,62.5,72.5
7,70.0,75.0,76.25,83.75
8,50.0,53.75,50.0,53.75
9,48.75,51.24999999999999,56.25,57.49999999999999
10,73.75,63.74999999999999,67.5,61.25000000000001
11,57.49999999999999,56.25,57.49999999999999,67.5
12,52.5,56.25,60.0,65.0
13,58.75,70.0,60.0,61.25000000000001
14,47.5,65.0,60.0,57.49999999999999
15,56.25,57.49999999999999,48.75,55.00000000000001
16,50.0,55.00000000000001,56.25,51.24999999999999
17,60.0,62.5,63.74999999999999,62.5
18,83.75,82.5,91.25,88.75
