subject,4000
1,56.666666666666664
2,53.75
3,50.0
4,82.5
5,63.74999999999999
6,50.0
7,63.74999999999999
8,50.0
9,67.5
10,75.0
11,78.75
12,63.74999999999999
13,58.75
14,47.5
15,81.25
16,52.5
17,53.75
18,75.0
