pair,subject,window_ms,fold,accuracy,val_accuracy,best_epoch,n_test
EFE/SFE,1,800,1,61.111111111111114,55.55555555555556,10,18
EFE/SFE,1,800,2,55.55555555555556,72.22222222222223,16,18
EFE/SFE,1,800,3,61.111111111111114,77.77777777777777,1,18
EFE/SFE,1,800,4,55.55555555555556,94.44444444444444,18,18
EFE/SFE,1,800,5,55.55555555555556,72.22222222222223,1,18
EFE/SFE,1,1500,1,88.88888888888889,66.66666666666667,4,18
EFE/SFE,1,1500,2,66.66666666666667,66.66666666666667,1,18
EFE/SFE,1,1500,3,55.55555555555556,83.33333333333333,4,18
EFE/SFE,1,1500,4,61.111111111111114,83.33333333333333,11,18
EFE/SFE,1,1500,5,94.44444444444444,72.22222222222223,2,18
EFE/SFE,1,3000,1,83.33333333333333,72.22222222222223,4,18
EFE/SFE,1,3000,2,66.66666666666667,83.33333333333333,6,18
EFE/SFE,1,3000,3,50.0,66.66666666666667,9,18
EFE/SFE,1,3000,4,55.55555555555556,77.77777777777777,6,18
EFE/SFE,1,3000,5,88.88888888888889,77.77777777777777,1,18
EFE/SFE,1,4000,1,72.22222222222223,72.22222222222223,7,18
EFE/SFE,1,4000,2,55.55555555555556,72.22222222222223,1,18
EFE/SFE,1,4000,3,66.66666666666667,72.22222222222223,3,18
EFE/SFE,1,4000,4,61.111111111111114,77.77777777777777,1,18
EFE/SFE,1,4000,5,77.77777777777777,77.77777777777777,3,18
EFE/SFE,2,800,1,81.25,93.75,15,16
EFE/SFE,2,800,2,62.5,75.0,3,16
EFE/SFE,2,800,3,62.5,87.5,21,16
EFE/SFE,2,800,4,56.25,81.25,27,16
EFE/SFE,2,800,5,75.0,62.5,5,16
EFE/SFE,2,1500,1,75.0,75.0,4,16
EFE/SFE,2,1500,2,43.75,68.75,3,16
EFE/SFE,2,1500,3,62.5,75.0,7,16
EFE/SFE,2,1500,4,62.5,87.5,2,16
EFE/SFE,2,1500,5,50.0,75.0,4,16
EFE/SFE,2,3000,1,87.5,81.25,6,16
EFE/SFE,2,3000,2,75.0,75.0,5,16
EFE/SFE,2,3000,3,68.75,87.5,2,16
EFE/SFE,2,3000,4,81.25,87.5,8,16
EFE/SFE,2,3000,5,62.5,81.25,4,16
EFE/SFE,2,4000,1,56.25,93.75,2,16
EFE/SFE,2,4000,2,68.75,75.0,8,16
EFE/SFE,2,4000,3,75.0,93.75,11,16
EFE/SFE,2,4000,4,81.25,93.75,38,16
EFE/SFE,2,4000,5,75.0,81.25,4,16
EFE/SFE,3,800,1,81.25,87.5,9,16
EFE/SFE,3,800,2,81.25,93.75,2,16
EFE/SFE,3,800,3,93.75,100.0,13,16
EFE/SFE,3,800,4,87.5,100.0,18,16
EFE/SFE,3,800,5,93.75,81.25,2,16
EFE/SFE,3,1500,1,93.75,100.0,4,16
EFE/SFE,3,1500,2,87.5,100.0,13,16
EFE/SFE,3,1500,3,87.5,93.75,4,16
EFE/SFE,3,1500,4,87.5,100.0,1,16
EFE/SFE,3,1500,5,100.0,93.75,13,16
EFE/SFE,3,3000,1,81.25,100.0,2,16
EFE/SFE,3,3000,2,75.0,100.0,1,16
EFE/SFE,3,3000,3,87.5,87.5,11,16
EFE/SFE,3,3000,4,93.75,100.0,2,16
EFE/SFE,3,3000,5,100.0,87.5,2,16
EFE/SFE,3,4000,1,81.25,100.0,2,16
EFE/SFE,3,4000,2,68.75,100.0,5,16
EFE/SFE,3,4000,3,81.25,87.5,1,16
EFE/SFE,3,4000,4,87.5,100.0,1,16
EFE/SFE,3,4000,5,93.75,93.75,1,16
EFE/SFE,4,800,1,56.25,87.5,1,16
EFE/SFE,4,800,2,93.75,81.25,17,16
EFE/SFE,4,800,3,68.75,93.75,15,16
EFE/SFE,4,800,4,81.25,87.5,41,16
EFE/SFE,4,800,5,75.0,75.0,2,16
EFE/SFE,4,1500,1,68.75,93.75,2,16
EFE/SFE,4,1500,2,87.5,87.5,3,16
EFE/SFE,4,1500,3,93.75,100.0,3,16
EFE/SFE,4,1500,4,87.5,81.25,12,16
EFE/SFE,4,1500,5,75.0,93.75,2,16
EFE/SFE,4,3000,1,68.75,93.75,1,16
EFE/SFE,4,3000,2,100.0,87.5,1,16
EFE/SFE,4,3000,3,93.75,87.5,2,16
EFE/SFE,4,3000,4,81.25,87.5,10,16
EFE/SFE,4,3000,5,81.25,93.75,2,16
EFE/SFE,4,4000,1,81.25,93.75,1,16
EFE/SFE,4,4000,2,100.0,87.5,4,16
EFE/SFE,4,4000,3,87.5,100.0,2,16
EFE/SFE,4,4000,4,87.5,87.5,11,16
EFE/SFE,4,4000,5,87.5,100.0,7,16
EFE/SFE,5,800,1,47.05882352941177,93.75,2,17
EFE/SFE,5,800,2,68.75,88.23529411764706,21,16
EFE/SFE,5,800,3,87.5,88.23529411764706,28,16
EFE/SFE,5,800,4,68.75,88.23529411764706,1,16
EFE/SFE,5,800,5,62.5,88.23529411764706,3,16
EFE/SFE,5,1500,1,70.58823529411765,100.0,3,17
EFE/SFE,5,1500,2,87.5,76.47058823529412,5,16
EFE/SFE,5,1500,3,87.5,76.47058823529412,18,16
EFE/SFE,5,1500,4,87.5,88.23529411764706,11,16
EFE/SFE,5,1500,5,56.25,88.23529411764706,2,16
EFE/SFE,5,3000,1,88.23529411764706,93.75,7,17
EFE/SFE,5,3000,2,87.5,76.47058823529412,6,16
EFE/SFE,5,3000,3,87.5,64.70588235294117,6,16
EFE/SFE,5,3000,4,68.75,82.3529411764706,3,16
EFE/SFE,5,3000,5,62.5,76.47058823529412,1,16
EFE/SFE,5,4000,1,88.23529411764706,100.0,18,17
EFE/SFE,5,4000,2,81.25,82.3529411764706,5,16
EFE/SFE,5,4000,3,68.75,70.58823529411765,4,16
EFE/SFE,5,4000,4,68.75,76.47058823529412,3,16
EFE/SFE,5,4000,5,87.5,76.47058823529412,1,16
EFE/SFE,6,800,1,62.5,56.25,1,16
EFE/SFE,6,800,2,56.25,62.5,1,16
EFE/SFE,6,800,3,43.75,50.0,2,16
EFE/SFE,6,800,4,50.0,50.0,1,16
EFE/SFE,6,800,5,37.5,56.25,20,16
EFE/SFE,6,1500,1,81.25,81.25,2,16
EFE/SFE,6,1500,2,87.5,68.75,6,16
EFE/SFE,6,1500,3,31.25,68.75,1,16
EFE/SFE,6,1500,4,68.75,68.75,1,16
