subject,4000
1,51.11111111111111
2,67.5
3,47.5
4,73.75
5,72.5
6,68.75
7,58.75
8,60.0
9,53.75
10,81.25
11,70.0
12,71.25
13,65.0
14,68.75
15,75.0
16,71.25
17,57.49999999999999
18,88.75
