pair,subject,window_ms,fold,accuracy,val_accuracy,best_epoch,n_test
HOC/WFE,1,800,1,46.666666666666664,58.333333333333336,1,45
HOC/WFE,1,800,2,46.666666666666664,58.333333333333336,1,45
HOC/WFE,1,1500,1,46.666666666666664,66.66666666666667,2,45
HOC/WFE,1,1500,2,51.111111111111114,91.66666666666667,1,45
HOC/WFE,1,3000,1,55.55555555555556,58.333333333333336,2,45
HOC/WFE,1,3000,2,42.22222222222222,33.333333333333336,1,45
HOC/WFE,1,4000,1,24.444444444444443,58.333333333333336,1,45
HOC/WFE,1,4000,2,60.0,66.66666666666667,1,45
HOC/WFE,2,800,1,50.0,50.0,1,40
HOC/WFE,2,800,2,50.0,50.0,2,40
HOC/WFE,2,1500,1,47.5,70.0,2,40
HOC/WFE,2,1500,2,45.0,70.0,2,40
HOC/WFE,2,3000,1,50.0,70.0,2,40
HOC/WFE,2,3000,2,55.0,50.0,1,40
HOC/WFE,2,4000,1,42.5,50.0,2,40
HOC/WFE,2,4000,2,57.5,40.0,2,40
