pair,subject,window_ms,accuracy,n_test
HOC/SPS,1,800,53.333333333333336,90
HOC/SPS,1,1500,47.77777777777778,90
HOC/SPS,1,3000,70.0,90
HOC/SPS,1,4000,64.44444444444444,90
HOC/SPS,2,800,53.75,80
HOC/SPS,2,1500,61.25000000000001,80
HOC/SPS,2,3000,48.75,80
HOC/SPS,2,4000,61.25000000000001,80
HOC/SPS,3,800,72.5,80
HOC/SPS,3,1500,76.25,80
HOC/SPS,3,3000,78.75,80
HOC/SPS,3,4000,68.75,80
HOC/SPS,4,800,53.75,80
HOC/SPS,4,1500,61.25000000000001,80
HOC/SPS,4,3000,81.25,80
HOC/SPS,4,4000,81.25,80
HOC/SPS,5,800,70.0,80
HOC/SPS,5,1500,62.5,80
HOC/SPS,5,3000,66.25,80
HOC/SPS,5,4000,76.25,80
HOC/SPS,6,800,62.5,80
HOC/SPS,6,1500,62.5,80
HOC/SPS,6,3000,60.0,80
HOC/SPS,6,4000,57.49999999999999,80
HOC/SPS,7,800,57.49999999999999,80
HOC/SPS,7,1500,60.0,80
HOC/SPS,7,3000,71.25,80
HOC/SPS,7,4000,52.5,80
HOC/SPS,8,800,55.00000000000001,80
HOC/SPS,8,1500,53.75,80
HOC/SPS,8,3000,47.5,80
HOC/SPS,8,4000,56.25,80
HOC/SPS,9,800,62.5,80
HOC/SPS,9,1500,56.25,80
HOC/SPS,9,3000,68.75,80
HOC/SPS,9,4000,67.5,80
HOC/SPS,10,800,71.25,80
HOC/SPS,10,1500,77.5,80
HOC/SPS,10,3000,82.5,80
HOC/SPS,10,4000,80.0,80
HOC/SPS,11,800,47.5,80
HOC/SPS,11,1500,48.75,80
HOC/SPS,11,3000,57.49999999999999,80
HOC/SPS,11,4000,58.75,80
HOC/SPS,12,800,52.5,80
HOC/SPS,12,1500,55.00000000000001,80
HOC/SPS,12,3000,53.75,80
HOC/SPS,12,4000,55.00000000000001,80
HOC/SPS,13,800,58.75,80
HOC/SPS,13,1500,52.5,80
HOC/SPS,13,3000,60.0,80
HOC/SPS,13,4000,52.5,80
HOC/SPS,14,800,53.75,80
HOC/SPS,14,1500,65.0,80
HOC/SPS,14,3000,62.5,80
HOC/SPS,14,4000,60.0,80
HOC/SPS,15,800,48.75,80
HOC/SPS,15,1500,47.5,80
HOC/SPS,15,3000,46.25,80
HOC/SPS,15,4000,53.75,80
HOC/SPS,16,800,51.24999999999999,80
HOC/SPS,16,1500,58.75,80
HOC/SPS,16,3000,58.75,80
HOC/SPS,16,4000,58.75,80
HOC/SPS,17,800,70.0,80
HOC/SPS,17,1500,68.75,80
HOC/SPS,17,3000,71.25,80
HOC/SPS,17,4000,70.0,80
HOC/SPS,18,800,51.24999999999999,80
HOC/SPS,18,1500,53.75,80
HOC/SPS,18,3000,63.74999999999999,80
HOC/SPS,18,4000,65.0,80
