pair,subject,window_ms,fold,accuracy,val_accuracy,best_epoch,n_test
WFE/EFE,1,800,1,33.333333333333336,83.33333333333333,27,18
WFE/EFE,1,800,2,50.0,66.66666666666667,8,18
WFE/EFE,1,800,3,38.888888888888886,72.22222222222223,20,18
WFE/EFE,1,800,4,61.111111111111114,88.88888888888889,17,18
WFE/EFE,1,800,5,55.55555555555556,72.22222222222223,2,18
WFE/EFE,1,1500,1,44.44444444444444,77.77777777777777,14,18
WFE/EFE,1,1500,2,55.55555555555556,77.77777777777777,6,18
WFE/EFE,1,1500,3,44.44444444444444,83.33333333333333,9,18
WFE/EFE,1,1500,4,33.333333333333336,83.33333333333333,10,18
WFE/EFE,1,1500,5,55.55555555555556,72.22222222222223,21,18
WFE/EFE,1,3000,1,61.111111111111114,72.22222222222223,22,18
WFE/EFE,1,3000,2,50.0,66.66666666666667,4,18
WFE/EFE,1,3000,3,44.44444444444444,61.111111111111114,3,18
WFE/EFE,1,3000,4,50.0,77.77777777777777,22,18
WFE/EFE,1,3000,5,38.888888888888886,61.111111111111114,3,18
WFE/EFE,1,4000,1,55.55555555555556,77.77777777777777,19,18
WFE/EFE,1,4000,2,61.111111111111114,72.22222222222223,6,18
WFE/EFE,1,4000,3,55.55555555555556,72.22222222222223,10,18
WFE/EFE,1,4000,4,61.111111111111114,83.33333333333333,17,18
WFE/EFE,1,4000,5,50.0,61.111111111111114,5,18
WFE/EFE,2,800,1,50.0,81.25,8,16
WFE/EFE,2,800,2,50.0,81.25,12,16
WFE/EFE,2,800,3,50.0,50.0,1,16
WFE/EFE,2,800,4,68.75,56.25,3,16
WFE/EFE,2,800,5,50.0,75.0,3,16
WFE/EFE,2,1500,1,56.25,87.5,4,16
WFE/EFE,2,1500,2,62.5,75.0,4,16
WFE/EFE,2,1500,3,62.5,81.25,26,16
WFE/EFE,2,1500,4,50.0,81.25,18,16
WFE/EFE,2,1500,5,75.0,68.75,16,16
WFE/EFE,2,3000,1,56.25,81.25,11,16
WFE/EFE,2,3000,2,81.25,75.0,15,16
WFE/EFE,2,3000,3,81.25,87.5,37,16
WFE/EFE,2,3000,4,62.5,75.0,8,16
WFE/EFE,2,3000,5,75.0,62.5,23,16
WFE/EFE,2,4000,1,62.5,93.75,2,16
WFE/EFE,2,4000,2,56.25,81.25,16,16
WFE/EFE,2,4000,3,68.75,87.5,12,16
WFE/EFE,2,4000,4,50.0,81.25,5,16
WFE/EFE,2,4000,5,68.75,75.0,4,16
WFE/EFE,3,800,1,81.25,81.25,37,16
WFE/EFE,3,800,2,87.5,81.25,29,16
WFE/EFE,3,800,3,81.25,87.5,11,16
WFE/EFE,3,800,4,81.25,87.5,10,16
WFE/EFE,3,800,5,75.0,100.0,11,16
WFE/EFE,3,1500,1,81.25,75.0,13,16
WFE/EFE,3,1500,2,62.5,81.25,11,16
WFE/EFE,3,1500,3,75.0,68.75,14,16
WFE/EFE,3,1500,4,68.75,75.0,20,16
WFE/EFE,3,1500,5,68.75,87.5,5,16
WFE/EFE,3,3000,1,68.75,81.25,14,16
WFE/EFE,3,3000,2,68.75,68.75,10,16
WFE/EFE,3,3000,3,81.25,75.0,5,16
WFE/EFE,3,3000,4,68.75,81.25,6,16
WFE/EFE,3,3000,5,75.0,87.5,23,16
WFE/EFE,3,4000,1,81.25,81.25,15,16
WFE/EFE,3,4000,2,68.75,68.75,9,16
WFE/EFE,3,4000,3,87.5,68.75,5,16
WFE/EFE,3,4000,4,75.0,75.0,7,16
WFE/EFE,3,4000,5,50.0,68.75,7,16
WFE/EFE,4,800,1,75.0,81.25,7,16
WFE/EFE,4,800,2,62.5,93.75,7,16
WFE/EFE,4,800,3,81.25,81.25,19,16
WFE/EFE,4,800,4,100.0,75.0,9,16
WFE/EFE,4,800,5,75.0,93.75,16,16
WFE/EFE,4,1500,1,75.0,75.0,9,16
