subject,800,1500,3000,4000
1,53.333333333333336,54.44444444444444,72.22222222222221,65.55555555555556
2,58.75,56.25,62.5,66.25
3,85.0,81.25,86.25,78.75
4,61.25000000000001,66.25,86.25,81.25
5,67.5,56.25,56.25,53.75
6,67.5,65.0,62.5,57.49999999999999
7,48.75,68.75,66.25,60.0
8,51.24999999999999,56.25,60.0,67.5
9,58.75,58.75,71.25,82.5
10,67.5,70.0,70.0,68.75
11,43.75,53.75,60.0,55.00000000000001
12,52.5,55.00000000000001,56.25,61.25000000000001
13,55.00000000000001,62.5,55.00000000000001,53.75
14,57.49999999999999,72.5,53.75,57.49999999999999
15,57.49999999999999,51.24999999999999,53.75,52.5
16,51.24999999999999,45.0,45.0,60.0
17,72.5,76.25,70.0,80.0
18,72.5,83.75,80.0,80.0
