subject,4000
1,76.66666666666667
2,53.75
3,77.5
4,88.75
5,63.74999999999999
6,66.25
7,72.5
8,45.0
9,70.0
10,85.0
11,60.0
12,51.24999999999999
13,55.00000000000001
14,65.0
15,41.25
16,65.0
17,81.25
18,81.25
