pair,subject,window_ms,fold,accuracy,val_accuracy,best_epoch,n_test
EFE/SFE,1,800,1,50.0,72.22222222222223,28,18
EFE/SFE,1,800,2,38.888888888888886,66.66666666666667,15,18
EFE/SFE,1,800,3,61.111111111111114,72.22222222222223,5,18
EFE/SFE,1,800,4,38.888888888888886,66.66666666666667,4,18
EFE/SFE,1,800,5,66.66666666666667,61.111111111111114,28,18
EFE/SFE,1,1500,1,44.44444444444444,61.111111111111114,7,18
EFE/SFE,1,1500,2,44.44444444444444,44.44444444444444,11,18
EFE/SFE,1,1500,3,38.888888888888886,72.22222222222223,8,18
EFE/SFE,1,1500,4,50.0,72.22222222222223,1,18
EFE/SFE,1,1500,5,55.55555555555556,72.22222222222223,5,18
EFE/SFE,1,3000,1,44.44444444444444,55.55555555555556,6,18
EFE/SFE,1,3000,2,38.888888888888886,61.111111111111114,2,18
EFE/SFE,1,3000,3,55.55555555555556,72.22222222222223,7,18
EFE/SFE,1,3000,4,44.44444444444444,61.111111111111114,40,18
EFE/SFE,1,3000,5,38.888888888888886,66.66666666666667,1,18
EFE/SFE,1,4000,1,50.0,50.0,1,18
EFE/SFE,1,4000,2,61.111111111111114,50.0,9,18
EFE/SFE,1,4000,3,44.44444444444444,77.77777777777777,46,18
EFE/SFE,1,4000,4,44.44444444444444,66.66666666666667,1,18
EFE/SFE,1,4000,5,55.55555555555556,66.66666666666667,32,18
EFE/SFE,2,800,1,56.25,81.25,27,16
EFE/SFE,2,800,2,37.5,62.5,3,16
EFE/SFE,2,800,3,75.0,75.0,6,16
EFE/SFE,2,800,4,37.5,81.25,18,16
EFE/SFE,2,800,5,68.75,75.0,7,16
EFE/SFE,2,1500,1,62.5,81.25,13,16
EFE/SFE,2,1500,2,56.25,62.5,6,16
EFE/SFE,2,1500,3,50.0,87.5,19,16
EFE/SFE,2,1500,4,68.75,81.25,5,16
EFE/SFE,2,1500,5,62.5,81.25,14,16
EFE/SFE,2,3000,1,50.0,75.0,31,16
EFE/SFE,2,3000,2,43.75,62.5,12,16
EFE/SFE,2,3000,3,37.5,68.75,4,16
EFE/SFE,2,3000,4,50.0,75.0,24,16
EFE/SFE,2,3000,5,62.5,62.5,9,16
EFE/SFE,2,4000,1,56.25,81.25,11,16
EFE/SFE,2,4000,2,62.5,81.25,6,16
EFE/SFE,2,4000,3,75.0,81.25,5,16
EFE/SFE,2,4000,4,50.0,81.25,7,16
EFE/SFE,2,4000,5,68.75,62.5,4,16
EFE/SFE,3,800,1,50.0,62.5,4,16
EFE/SFE,3,800,2,68.75,68.75,31,16
EFE/SFE,3,800,3,75.0,75.0,20,16
EFE/SFE,3,800,4,56.25,87.5,3,16
EFE/SFE,3,800,5,75.0,75.0,3,16
EFE/SFE,3,1500,1,68.75,81.25,7,16
EFE/SFE,3,1500,2,75.0,81.25,12,16
EFE/SFE,3,1500,3,43.75,81.25,2,16
EFE/SFE,3,1500,4,56.25,93.75,10,16
EFE/SFE,3,1500,5,68.75,87.5,3,16
EFE/SFE,3,3000,1,62.5,93.75,5,16
EFE/SFE,3,3000,2,68.75,81.25,7,16
EFE/SFE,3,3000,3,68.75,81.25,12,16
EFE/SFE,3,3000,4,62.5,75.0,2,16
EFE/SFE,3,3000,5,56.25,68.75,25,16
EFE/SFE,3,4000,1,56.25,75.0,10,16
EFE/SFE,3,4000,2,62.5,87.5,9,16
EFE/SFE,3,4000,3,68.75,62.5,5,16
EFE/SFE,3,4000,4,68.75,81.25,9,16
EFE/SFE,3,4000,5,62.5,81.25,8,16
EFE/SFE,4,800,1,87.5,93.75,2,16
EFE/SFE,4,800,2,87.5,87.5,5,16
EFE/SFE,4,800,3,81.25,93.75,5,16
EFE/SFE,4,800,4,87.5,100.0,5,16
EFE/SFE,4,800,5,93.75,87.5,6,16
EFE/SFE,4,1500,1,87.5,93.75,2,16
EFE/SFE,4,1500,2,93.75,93.75,4,16
EFE/SFE,4,1500,3,81.25,100.0,3,16
EFE/SFE,4,1500,4,75.0,100.0,26,16
EFE/SFE,4,1500,5,75.0,93.75,5,16
EFE/SFE,4,3000,1,68.75,87.5,16,16
EFE/SFE,4,3000,2,87.5,87.5,4,16
EFE/SFE,4,3000,3,81.25,87.5,4,16
EFE/SFE,4,3000,4,87.5,87.5,3,16
EFE/SFE,4,3000,5,68.75,81.25,10,16
EFE/SFE,4,4000,1,75.0,87.5,6,16
EFE/SFE,4,4000,2,56.25,75.0,3,16
EFE/SFE,4,4000,3,68.75,87.5,10,16
EFE/SFE,4,4000,4,75.0,81.25,10,16
EFE/SFE,4,4000,5,50.0,81.25,2,16
EFE/SFE,5,800,1,52.94117647058823,87.5,19,17
EFE/SFE,5,800,2,50.0,82.3529411764706,6,16
EFE/SFE,5,800,3,37.5,82.3529411764706,14,16
EFE/SFE,5,800,4,62.5,70.58823529411765,33,16
EFE/SFE,5,800,5,75.0,64.70588235294117,24,16
EFE/SFE,5,1500,1,64.70588235294117,68.75,8,17
EFE/SFE,5,1500,2,50.0,76.47058823529412,5,16
EFE/SFE,5,1500,3,75.0,88.23529411764706,9,16
EFE/SFE,5,1500,4,68.75,70.58823529411765,5,16
EFE/SFE,5,1500,5,62.5,76.47058823529412,4,16
EFE/SFE,5,3000,1,64.70588235294117,75.0,16,17
EFE/SFE,5,3000,2,81.25,70.58823529411765,5,16
EFE/SFE,5,3000,3,50.0,70.58823529411765,26,16
EFE/SFE,5,3000,4,62.5,58.8235294117647,4,16
EFE/SFE,5,3000,5,56.25,76.47058823529412,13,16
EFE/SFE,5,4000,1,47.05882352941177,75.0,3,17
EFE/SFE,5,4000,2,68.75,94.11764705882354,13,16
EFE/SFE,5,4000,3,68.75,82.3529411764706,30,16
EFE/SFE,5,4000,4,81.25,64.70588235294117,7,16
EFE/SFE,5,4000,5,56.25,88.23529411764706,7,16
EFE/SFE,6,800,1,43.75,62.5,8,16
EFE/SFE,6,800,2,50.0,62.5,15,16
EFE/SFE,6,800,3,62.5,62.5,7,16
EFE/SFE,6,800,4,62.5,56.25,17,16
EFE/SFE,6,800,5,56.25,75.0,5,16
EFE/SFE,6,1500,1,62.5,75.0,15,16
EFE/SFE,6,1500,2,50.0,81.25,5,16
EFE/SFE,6,1500,3,68.75,81.25,36,16
EFE/SFE,6,1500,4,62.5,81.25,10,16
EFE/SFE,6,1500,5,50.0,81.25,17,16
EFE/SFE,6,3000,1,50.0,75.0,7,16
EFE/SFE,6,3000,2,50.0,68.75,9,16
EFE/SFE,6,3000,3,43.75,62.5,9,16
EFE/SFE,6,3000,4,37.5,81.25,3,16
EFE/SFE,6,3000,5,50.0,81.25,26,16
EFE/SFE,6,4000,1,50.0,56.25,13,16
EFE/SFE,6,4000,2,62.5,68.75,9,16
EFE/SFE,6,4000,3,31.25,56.25,1,16
EFE/SFE,6,4000,4,50.0,68.75,4,16
EFE/SFE,6,4000,5,62.5,81.25,16,16
EFE/SFE,7,800,1,62.5,56.25,1,16
EFE/SFE,7,800,2,43.75,62.5,1,16
EFE/SFE,7,800,3,68.75,75.0,7,16
EFE/SFE,7,800,4,43.75,75.0,17,16
EFE/SFE,7,800,5,56.25,62.5,4,16
EFE/SFE,7,1500,1,75.0,56.25,8,16
EFE/SFE,7,1500,2,43.75,56.25,2,16
EFE/SFE,7,1500,3,62.5,75.0,39,16
EFE/SFE,7,1500,4,68.75,56.25,1,16
EFE/SFE,7,1500,5,62.5,62.5,2,16
EFE/SFE,7,3000,1,81.25,87.5,18,16
EFE/SFE,7,3000,2,50.0,75.0,1,16
EFE/SFE,7,3000,3,68.75,62.5,2,16
EFE/SFE,7,3000,4,56.25,56.25,11,16
EFE/SFE,7,3000,5,68.75,68.75,9,16
EFE/SFE,7,4000,1,56.25,62.5,3,16
EFE/SFE,7,4000,2,50.0,62.5,4,16
EFE/SFE,7,4000,3,68.75,68.75,3,16
EFE/SFE,7,4000,4,37.5,62.5,1,16
EFE/SFE,7,4000,5,68.75,68.75,1,16
EFE/SFE,8,800,1,43.75,43.75,2,16
EFE/SFE,8,800,2,37.5,62.5,12,16
EFE/SFE,8,800,3,50.0,56.25,5,16
EFE/SFE,8,800,4,56.25,75.0,6,16
EFE/SFE,8,800,5,50.0,62.5,7,16
EFE/SFE,8,1500,1,50.0,56.25,2,16
EFE/SFE,8,1500,2,43.75,56.25,3,16
EFE/SFE,8,1500,3,43.75,56.25,2,16
EFE/SFE,8,1500,4,37.5,56.25,14,16
EFE/SFE,8,1500,5,50.0,62.5,3,16
EFE/SFE,8,3000,1,56.25,68.75,2,16
EFE/SFE,8,3000,2,37.5,75.0,1,16
EFE/SFE,8,3000,3,68.75,68.75,23,16
EFE/SFE,8,3000,4,37.5,62.5,4,16
EFE/SFE,8,3000,5,56.25,56.25,7,16
EFE/SFE,8,4000,1,56.25,56.25,7,16
EFE/SFE,8,4000,2,50.0,56.25,3,16
EFE/SFE,8,4000,3,75.0,56.25,1,16
EFE/SFE,8,4000,4,18.75,75.0,4,16
EFE/SFE,8,4000,5,50.0,62.5,6,16
EFE/SFE,9,800,1,50.0,62.5,1,16
EFE/SFE,9,800,2,56.25,50.0,1,16
EFE/SFE,9,800,3,56.25,68.75,5,16
EFE/SFE,9,800,4,50.0,62.5,13,16
EFE/SFE,9,800,5,56.25,68.75,13,16
EFE/SFE,9,1500,1,50.0,68.75,1,16
EFE/SFE,9,1500,2,50.0,50.0,1,16
EFE/SFE,9,1500,3,62.5,87.5,5,16
EFE/SFE,9,1500,4,56.25,75.0,36,16
EFE/SFE,9,1500,5,68.75,62.5,4,16
EFE/SFE,9,3000,1,50.0,56.25,1,16
EFE/SFE,9,3000,2,50.0,56.25,1,16
EFE/SFE,9,3000,3,56.25,56.25,2,16
EFE/SFE,9,3000,4,50.0,62.5,8,16
EFE/SFE,9,3000,5,43.75,75.0,5,16
EFE/SFE,9,4000,1,68.75,56.25,2,16
EFE/SFE,9,4000,2,62.5,62.5,7,16
EFE/SFE,9,4000,3,62.5,68.75,7,16
EFE/SFE,9,4000,4,56.25,62.5,1,16
EFE/SFE,9,4000,5,56.25,93.75,5,16
EFE/SFE,10,800,1,43.75,56.25,4,16
EFE/SFE,10,800,2,56.25,68.75,8,16
EFE/SFE,10,800,3,81.25,75.0,8,16
EFE/SFE,10,800,4,62.5,68.75,5,16
EFE/SFE,10,800,5,56.25,68.75,5,16
EFE/SFE,10,1500,1,50.0,56.25,1,16
EFE/SFE,10,1500,2,62.5,37.5,6,16
EFE/SFE,10,1500,3,50.0,56.25,2,16
EFE/SFE,10,1500,4,37.5,56.25,9,16
EFE/SFE,10,1500,5,62.5,56.25,3,16
EFE/SFE,10,3000,1,43.75,43.75,1,16
EFE/SFE,10,3000,2,43.75,62.5,6,16
EFE/SFE,10,3000,3,43.75,62.5,1,16
EFE/SFE,10,3000,4,75.0,68.75,1,16
EFE/SFE,10,3000,5,37.5,56.25,5,16
EFE/SFE,10,4000,1,43.75,56.25,5,16
EFE/SFE,10,4000,2,37.5,62.5,1,16
EFE/SFE,10,4000,3,56.25,56.25,2,16
EFE/SFE,10,4000,4,50.0,68.75,2,16
EFE/SFE,10,4000,5,18.75,62.5,4,16
EFE/SFE,11,800,1,62.5,62.5,5,16
EFE/SFE,11,800,2,50.0,68.75,3,16
EFE/SFE,11,800,3,56.25,68.75,1,16
EFE/SFE,11,800,4,43.75,75.0,23,16
EFE/SFE,11,800,5,62.5,62.5,2,16
EFE/SFE,11,1500,1,68.75,62.5,3,16
EFE/SFE,11,1500,2,56.25,75.0,3,16
EFE/SFE,11,1500,3,43.75,75.0,13,16
EFE/SFE,11,1500,4,56.25,62.5,7,16
EFE/SFE,11,1500,5,68.75,62.5,7,16
EFE/SFE,11,3000,1,62.5,75.0,8,16
EFE/SFE,11,3000,2,56.25,75.0,15,16
EFE/SFE,11,3000,3,75.0,56.25,19,16
EFE/SFE,11,3000,4,62.5,68.75,21,16
EFE/SFE,11,3000,5,56.25,62.5,3,16
EFE/SFE,11,4000,1,56.25,75.0,9,16
EFE/SFE,11,4000,2,62.5,68.75,4,16
EFE/SFE,11,4000,3,87.5,68.75,5,16
EFE/SFE,11,4000,4,56.25,56.25,9,16
EFE/SFE,11,4000,5,56.25,56.25,1,16
EFE/SFE,12,800,1,62.5,75.0,3,16
EFE/SFE,12,800,2,37.5,62.5,18,16
EFE/SFE,12,800,3,50.0,68.75,4,16
EFE/SFE,12,800,4,87.5,56.25,2,16
EFE/SFE,12,800,5,62.5,56.25,2,16
EFE/SFE,12,1500,1,56.25,75.0,1,16
EFE/SFE,12,1500,2,56.25,62.5,6,16
EFE/SFE,12,1500,3,75.0,75.0,1,16
EFE/SFE,12,1500,4,62.5,75.0,6,16
EFE/SFE,12,1500,5,37.5,75.0,15,16
EFE/SFE,12,3000,1,50.0,87.5,10,16
EFE/SFE,12,3000,2,62.5,93.75,5,16
EFE/SFE,12,3000,3,62.5,75.0,10,16
EFE/SFE,12,3000,4,75.0,81.25,9,16
EFE/SFE,12,3000,5,68.75,81.25,6,16
EFE/SFE,12,4000,1,50.0,87.5,2,16
EFE/SFE,12,4000,2,56.25,87.5,18,16
