subject,800,1500,3000,4000
1,51.11111111111111,46.666666666666664,44.44444444444444,51.11111111111111
2,55.00000000000001,60.0,48.75,62.5
3,65.0,62.5,63.74999999999999,63.74999999999999
4,87.5,82.5,78.75,65.0
5,55.55555555555556,64.19753086419753,62.96296296296296,64.19753086419753
6,55.00000000000001,58.75,46.25,51.24999999999999
7,55.00000000000001,62.5,65.0,56.25
8,47.5,45.0,51.24999999999999,50.0
9,53.75,57.49999999999999,50.0,61.25000000000001
10,60.0,52.5,48.75,41.25
11,55.00000000000001,58.75,62.5,63.74999999999999
12,60.0,57.49999999999999,63.74999999999999,53.75
13,55.00000000000001,50.0,50.0,52.5
14,56.25,57.49999999999999,52.5,56.25
15,48.75,61.25000000000001,46.25,46.25
16,60.0,52.5,57.49999999999999,57.49999999999999
17,53.75,67.5,53.75,45.0
18,76.25,73.75,87.5,87.5
