subject,800,1500,3000,4000
1,53.333333333333336,58.88888888888889,47.77777777777778,48.888888888888886
2,52.5,48.75,56.25,60.0
3,70.0,66.25,73.75,70.0
4,71.25,80.0,65.0,72.5
5,61.72839506172839,72.8395061728395,55.55555555555556,65.4320987654321
6,48.75,53.75,47.5,51.24999999999999
7,61.25000000000001,51.24999999999999,58.75,60.0
8,41.25,43.75,47.5,58.75
9,37.5,56.25,60.0,63.74999999999999
10,60.0,72.5,62.5,73.75
11,48.75,66.25,80.0,77.5
12,56.25,50.0,55.00000000000001,48.75
13,46.25,56.25,57.49999999999999,51.24999999999999
14,53.75,60.0,52.5,52.5
15,67.5,78.75,47.5,55.00000000000001
16,52.5,52.5,56.25,52.5
17,63.74999999999999,58.75,56.25,53.75
18,73.75,73.75,75.0,75.0
