pair,subject,window_ms,fold,accuracy,val_accuracy,best_epoch,n_test
EFE/SPS,1,800,1,50.0,66.66666666666667,16,18
EFE/SPS,1,800,2,38.888888888888886,83.33333333333333,27,18
EFE/SPS,1,800,3,66.66666666666667,77.77777777777777,16,18
EFE/SPS,1,800,4,55.55555555555556,77.77777777777777,20,18
EFE/SPS,1,800,5,61.111111111111114,50.0,21,18
EFE/SPS,1,1500,1,77.77777777777777,72.22222222222223,2,18
EFE/SPS,1,1500,2,44.44444444444444,83.33333333333333,9,18
EFE/SPS,1,1500,3,50.0,77.77777777777777,4,18
EFE/SPS,1,1500,4,72.22222222222223,72.22222222222223,9,18
EFE/SPS,1,1500,5,66.66666666666667,72.22222222222223,5,18
EFE/SPS,1,3000,1,72.22222222222223,72.22222222222223,1,18
EFE/SPS,1,3000,2,50.0,94.44444444444444,6,18
EFE/SPS,1,3000,3,77.77777777777777,88.88888888888889,21,18
EFE/SPS,1,3000,4,83.33333333333333,72.22222222222223,34,18
EFE/SPS,1,3000,5,72.22222222222223,66.66666666666667,11,18
EFE/SPS,1,4000,1,83.33333333333333,77.77777777777777,4,18
EFE/SPS,1,4000,2,44.44444444444444,77.77777777777777,3,18
EFE/SPS,1,4000,3,61.111111111111114,88.88888888888889,7,18
EFE/SPS,1,4000,4,72.22222222222223,77.77777777777777,1,18
EFE/SPS,1,4000,5,88.88888888888889,77.77777777777777,24,18
EFE/SPS,2,800,1,87.5,81.25,10,16
EFE/SPS,2,800,2,68.75,56.25,31,16
EFE/SPS,2,800,3,50.0,68.75,4,16
EFE/SPS,2,800,4,43.75,81.25,3,16
EFE/SPS,2,800,5,75.0,56.25,1,16
EFE/SPS,2,1500,1,68.75,75.0,2,16
EFE/SPS,2,1500,2,56.25,75.0,3,16
EFE/SPS,2,1500,3,62.5,62.5,1,16
EFE/SPS,2,1500,4,68.75,81.25,19,16
EFE/SPS,2,1500,5,81.25,62.5,9,16
EFE/SPS,2,3000,1,68.75,68.75,2,16
EFE/SPS,2,3000,2,81.25,75.0,2,16
EFE/SPS,2,3000,3,87.5,68.75,6,16
EFE/SPS,2,3000,4,62.5,100.0,16,16
EFE/SPS,2,3000,5,75.0,87.5,6,16
EFE/SPS,2,4000,1,93.75,87.5,1,16
EFE/SPS,2,4000,2,87.5,93.75,6,16
EFE/SPS,2,4000,3,93.75,75.0,6,16
EFE/SPS,2,4000,4,75.0,93.75,3,16
EFE/SPS,2,4000,5,81.25,81.25,19,16
EFE/SPS,3,800,1,68.75,81.25,2,16
EFE/SPS,3,800,2,62.5,100.0,11,16
EFE/SPS,3,800,3,81.25,93.75,4,16
EFE/SPS,3,800,4,100.0,93.75,11,16
EFE/SPS,3,800,5,87.5,87.5,13,16
EFE/SPS,3,1500,1,68.75,87.5,1,16
EFE/SPS,3,1500,2,81.25,100.0,7,16
EFE/SPS,3,1500,3,81.25,93.75,2,16
EFE/SPS,3,1500,4,87.5,87.5,1,16
EFE/SPS,3,1500,5,93.75,87.5,4,16
EFE/SPS,3,3000,1,75.0,87.5,2,16
EFE/SPS,3,3000,2,81.25,87.5,1,16
EFE/SPS,3,3000,3,75.0,87.5,11,16
EFE/SPS,3,3000,4,81.25,87.5,4,16
EFE/SPS,3,3000,5,75.0,81.25,2,16
EFE/SPS,3,4000,1,75.0,87.5,5,16
EFE/SPS,3,4000,2,75.0,93.75,5,16
EFE/SPS,3,4000,3,81.25,87.5,4,16
EFE/SPS,3,4000,4,93.75,81.25,5,16
EFE/SPS,3,4000,5,87.5,81.25,1,16
EFE/SPS,4,800,1,100.0,87.5,20,16
EFE/SPS,4,800,2,100.0,93.75,5,16
EFE/SPS,4,800,3,75.0,93.75,2,16
EFE/SPS,4,800,4,62.5,93.75,13,16
EFE/SPS,4,800,5,93.75,93.75,6,16
EFE/SPS,4,1500,1,81.25,93.75,1,16
EFE/SPS,4,1500,2,100.0,93.75,10,16
EFE/SPS,4,1500,3,93.75,93.75,4,16
EFE/SPS,4,1500,4,87.5,93.75,2,16
EFE/SPS,4,1500,5,87.5,100.0,2,16
EFE/SPS,4,3000,1,93.75,100.0,5,16
EFE/SPS,4,3000,2,100.0,100.0,3,16
EFE/SPS,4,3000,3,81.25,93.75,5,16
EFE/SPS,4,3000,4,75.0,93.75,1,16
EFE/SPS,4,3000,5,93.75,100.0,4,16
EFE/SPS,4,4000,1,100.0,87.5,2,16
EFE/SPS,4,4000,2,100.0,93.75,2,16
EFE/SPS,4,4000,3,93.75,87.5,1,16
EFE/SPS,4,4000,4,93.75,93.75,5,16
EFE/SPS,4,4000,5,87.5,100.0,4,16
EFE/SPS,5,800,1,75.0,81.25,8,16
EFE/SPS,5,800,2,87.5,81.25,18,16
EFE/SPS,5,800,3,81.25,100.0,17,16
EFE/SPS,5,800,4,81.25,87.5,8,16
EFE/SPS,5,800,5,56.25,87.5,9,16
EFE/SPS,5,1500,1,81.25,93.75,9,16
EFE/SPS,5,1500,2,87.5,81.25,10,16
EFE/SPS,5,1500,3,68.75,87.5,5,16
EFE/SPS,5,1500,4,81.25,87.5,39,16
EFE/SPS,5,1500,5,75.0,87.5,8,16
EFE/SPS,5,3000,1,62.5,81.25,10,16
EFE/SPS,5,3000,2,75.0,81.25,17,16
EFE/SPS,5,3000,3,87.5,93.75,10,16
EFE/SPS,5,3000,4,81.25,93.75,11,16
EFE/SPS,5,3000,5,75.0,81.25,12,16
EFE/SPS,5,4000,1,75.0,93.75,12,16
EFE/SPS,5,4000,2,81.25,93.75,15,16
EFE/SPS,5,4000,3,75.0,100.0,17,16
EFE/SPS,5,4000,4,75.0,93.75,17,16
EFE/SPS,5,4000,5,87.5,75.0,8,16
EFE/SPS,6,800,1,50.0,68.75,1,16
EFE/SPS,6,800,2,56.25,68.75,5,16
EFE/SPS,6,800,3,56.25,62.5,1,16
EFE/SPS,6,800,4,50.0,68.75,17,16
EFE/SPS,6,800,5,37.5,56.25,1,16
EFE/SPS,6,1500,1,43.75,56.25,1,16
EFE/SPS,6,1500,2,56.25,56.25,4,16
EFE/SPS,6,1500,3,43.75,56.25,1,16
EFE/SPS,6,1500,4,37.5,68.75,19,16
EFE/SPS,6,1500,5,68.75,62.5,5,16
EFE/SPS,6,3000,1,43.75,62.5,1,16
EFE/SPS,6,3000,2,68.75,50.0,5,16
EFE/SPS,6,3000,3,50.0,62.5,1,16
EFE/SPS,6,3000,4,68.75,81.25,9,16
EFE/SPS,6,3000,5,75.0,68.75,3,16
EFE/SPS,6,4000,1,68.75,56.25,2,16
EFE/SPS,6,4000,2,62.5,68.75,4,16
EFE/SPS,6,4000,3,31.25,56.25,2,16
EFE/SPS,6,4000,4,68.75,81.25,5,16
EFE/SPS,6,4000,5,75.0,75.0,10,16
EFE/SPS,7,800,1,68.75,75.0,2,16
EFE/SPS,7,800,2,75.0,87.5,2,16
EFE/SPS,7,800,3,56.25,87.5,2,16
EFE/SPS,7,800,4,56.25,81.25,8,16
EFE/SPS,7,800,5,81.25,87.5,7,16
EFE/SPS,7,1500,1,87.5,75.0,2,16
EFE/SPS,7,1500,2,75.0,87.5,1,16
EFE/SPS,7,1500,3,68.75,81.25,1,16
EFE/SPS,7,1500,4,81.25,81.25,3,16
EFE/SPS,7,1500,5,68.75,93.75,1,16
EFE/SPS,7,3000,1,87.5,93.75,3,16
EFE/SPS,7,3000,2,93.75,93.75,12,16
EFE/SPS,7,3000,3,81.25,87.5,2,16
EFE/SPS,7,3000,4,81.25,81.25,4,16
EFE/SPS,7,3000,5,62.5,100.0,2,16
EFE/SPS,7,4000,1,87.5,100.0,5,16
EFE/SPS,7,4000,2,100.0,87.5,1,16
EFE/SPS,7,4000,3,81.25,87.5,2,16
EFE/SPS,7,4000,4,87.5,87.5,6,16
EFE/SPS,7,4000,5,75.0,93.75,3,16
EFE/SPS,8,800,1,43.75,37.5,1,16
EFE/SPS,8,800,2,37.5,62.5,3,16
EFE/SPS,8,800,3,56.25,56.25,7,16
EFE/SPS,8,800,4,37.5,50.0,3,16
EFE/SPS,8,800,5,43.75,31.25,1,16
EFE/SPS,8,1500,1,56.25,81.25,14,16
EFE/SPS,8,1500,2,43.75,75.0,11,16
EFE/SPS,8,1500,3,56.25,62.5,13,16
EFE/SPS,8,1500,4,75.0,81.25,1,16
EFE/SPS,8,1500,5,50.0,81.25,14,16
EFE/SPS,8,3000,1,75.0,81.25,6,16
EFE/SPS,8,3000,2,56.25,62.5,12,16
EFE/SPS,8,3000,3,43.75,81.25,2,16
EFE/SPS,8,3000,4,56.25,81.25,3,16
EFE/SPS,8,3000,5,56.25,81.25,14,16
EFE/SPS,8,4000,1,56.25,93.75,7,16
EFE/SPS,8,4000,2,62.5,56.25,7,16
EFE/SPS,8,4000,3,56.25,75.0,4,16
EFE/SPS,8,4000,4,75.0,75.0,2,16
EFE/SPS,8,4000,5,56.25,87.5,8,16
EFE/SPS,9,800,1,31.25,56.25,15,16
EFE/SPS,9,800,2,56.25,50.0,5,16
EFE/SPS,9,800,3,31.25,56.25,13,16
EFE/SPS,9,800,4,56.25,68.75,16,16
EFE/SPS,9,800,5,62.5,56.25,4,16
EFE/SPS,9,1500,1,56.25,62.5,1,16
EFE/SPS,9,1500,2,62.5,68.75,4,16
EFE/SPS,9,1500,3,62.5,68.75,10,16
EFE/SPS,9,1500,4,62.5,50.0,2,16
EFE/SPS,9,1500,5,68.75,75.0,13,16
EFE/SPS,9,3000,1,50.0,68.75,16,16
EFE/SPS,9,3000,2,56.25,56.25,1,16
EFE/SPS,9,3000,3,68.75,68.75,24,16
EFE/SPS,9,3000,4,68.75,68.75,7,16
EFE/SPS,9,3000,5,50.0,81.25,15,16
EFE/SPS,9,4000,1,50.0,62.5,1,16
EFE/SPS,9,4000,2,37.5,75.0,1,16
EFE/SPS,9,4000,3,50.0,68.75,4,16
EFE/SPS,9,4000,4,62.5,68.75,3,16
EFE/SPS,9,4000,5,50.0,87.5,17,16
EFE/SPS,10,800,1,75.0,75.0,2,16
EFE/SPS,10,800,2,87.5,87.5,7,16
EFE/SPS,10,800,3,93.75,93.75,28,16
EFE/SPS,10,800,4,87.5,93.75,8,16
EFE/SPS,10,800,5,68.75,93.75,7,16
EFE/SPS,10,1500,1,87.5,87.5,3,16
EFE/SPS,10,1500,2,87.5,87.5,4,16
EFE/SPS,10,1500,3,81.25,93.75,1,16
EFE/SPS,10,1500,4,75.0,93.75,5,16
EFE/SPS,10,1500,5,62.5,93.75,8,16
EFE/SPS,10,3000,1,87.5,81.25,1,16
EFE/SPS,10,3000,2,81.25,87.5,2,16
EFE/SPS,10,3000,3,81.25,87.5,2,16
EFE/SPS,10,3000,4,81.25,100.0,7,16
EFE/SPS,10,3000,5,75.0,93.75,1,16
EFE/SPS,10,4000,1,93.75,87.5,4,16
EFE/SPS,10,4000,2,81.25,81.25,2,16
EFE/SPS,10,4000,3,87.5,87.5,3,16
EFE/SPS,10,4000,4,93.75,93.75,1,16
EFE/SPS,10,4000,5,87.5,93.75,2,16
EFE/SPS,11,800,1,62.5,81.25,42,16
EFE/SPS,11,800,2,56.25,62.5,3,16
EFE/SPS,11,800,3,50.0,62.5,1,16
EFE/SPS,11,800,4,43.75,50.0,1,16
EFE/SPS,11,800,5,37.5,68.75,10,16
EFE/SPS,11,1500,1,56.25,75.0,9,16
EFE/SPS,11,1500,2,62.5,68.75,11,16
EFE/SPS,11,1500,3,62.5,56.25,1,16
EFE/SPS,11,1500,4,68.75,75.0,2,16
EFE/SPS,11,1500,5,50.0,68.75,6,16
EFE/SPS,11,3000,1,75.0,93.75,11,16
EFE/SPS,11,3000,2,81.25,81.25,9,16
EFE/SPS,11,3000,3,81.25,93.75,6,16
EFE/SPS,11,3000,4,81.25,87.5,22,16
EFE/SPS,11,3000,5,81.25,87.5,4,16
EFE/SPS,11,4000,1,75.0,93.75,5,16
EFE/SPS,11,4000,2,68.75,87.5,4,16
EFE/SPS,11,4000,3,68.75,93.75,9,16
EFE/SPS,11,4000,4,87.5,93.75,20,16
EFE/SPS,11,4000,5,75.0,87.5,2,16
EFE/SPS,12,800,1,43.75,81.25,2,16
EFE/SPS,12,800,2,56.25,62.5,1,16
EFE/SPS,12,800,3,68.75,68.75,12,16
EFE/SPS,12,800,4,56.25,68.75,9,16
EFE/SPS,12,800,5,56.25,68.75,10,16
EFE/SPS,12,1500,1,50.0,75.0,1,16
EFE/SPS,12,1500,2,81.25,81.25,1,16
EFE/SPS,12,1500,3,50.0,68.75,5,16
EFE/SPS,12,1500,4,68.75,75.0,2,16
EFE/SPS,12,1500,5,56.25,87.5,19,16
EFE/SPS,12,3000,1,62.5,75.0,1,16
EFE/SPS,12,3000,2,75.0,68.75,1,16
EFE/SPS,12,3000,3,62.5,75.0,22,16
EFE/SPS,12,3000,4,62.5,75.0,9,16
EFE/SPS,12,3000,5,81.25,81.25,22,16
EFE/SPS,12,4000,1,50.0,81.25,10,16
EFE/SPS,12,4000,2,62.5,75.0,1,16
EFE/SPS,12,4000,3,68.75,68.75,15,16
EFE/SPS,12,4000,4,50.0,68.75,6,16
EFE/SPS,12,4000,5,75.0,75.0,6,16
EFE/SPS,13,800,1,37.5,68.75,4,16
EFE/SPS,13,800,2,56.25,68.75,5,16
EFE/SPS,13,800,3,68.75,68.75,7,16
