pair,subject,window_ms,fold,accuracy,val_accuracy,n_test
SAA/SFE,4,4000,3,56.25,81.25,16
SAA/SFE,4,4000,4,68.75,75.0,16
SAA/SFE,4,4000,5,50.0,75.0,16
SAA/SFE,5,800,1,47.05882352941177,62.5,17
SAA/SFE,5,800,2,31.25,64.70588235294117,16
SAA/SFE,5,800,3,43.75,52.94117647058823,16
SAA/SFE,5,800,4,25.0,58.8235294117647,16
SAA/SFE,5,800,5,50.0,47.05882352941177,16
SAA/SFE,5,1500,1,52.94117647058823,56.25,17
SAA/SFE,5,1500,2,68.75,58.8235294117647,16
SAA/SFE,5,1500,3,43.75,58.8235294117647,16
SAA/SFE,5,1500,4,50.0,70.58823529411765,16
SAA/SFE,5,1500,5,50.0,52.94117647058823,16
SAA/SFE,5,3000,1,41.1764705882353,62.5,17
SAA/SFE,5,3000,2,68.75,64.70588235294117,16
SAA/SFE,5,3000,3,43.75,58.8235294117647,16
SAA/SFE,5,3000,4,43.75,70.58823529411765,16
SAA/SFE,5,3000,5,31.25,76.47058823529412,16
SAA/SFE,5,4000,1,35.294117647058826,75.0,17
SAA/SFE,5,4000,2,50.0,52.94117647058823,16
SAA/SFE,5,4000,3,62.5,76.47058823529412,16
SAA/SFE,5,4000,4,37.5,70.58823529411765,16
SAA/SFE,5,4000,5,37.5,70.58823529411765,16
SAA/SFE,6,800,1,37.5,68.75,16
SAA/SFE,6,800,2,43.75,68.75,16
SAA/SFE,6,800,3,50.0,50.0,16
SAA/SFE,6,800,4,50.0,62.5,16
SAA/SFE,6,800,5,50.0,56.25,16
SAA/SFE,6,1500,1,56.25,62.5,16
SAA/SFE,6,1500,2,50.0,62.5,16
SAA/SFE,6,1500,3,56.25,75.0,16
SAA/SFE,6,1500,4,50.0,87.5,16
SAA/SFE,6,1500,5,62.5,68.75,16
SAA/SFE,6,3000,1,62.5,68.75,16
SAA/SFE,6,3000,2,62.5,68.75,16
SAA/SFE,6,3000,3,62.5,56.25,16
SAA/SFE,6,3000,4,56.25,75.0,16
SAA/SFE,6,3000,5,62.5,68.75,16
SAA/SFE,6,4000,1,68.75,75.0,16
SAA/SFE,6,4000,2,75.0,68.75,16
SAA/SFE,6,4000,3,75.0,68.75,16
SAA/SFE,6,4000,4,43.75,62.5,16
SAA/SFE,6,4000,5,62.5,68.75,16
SAA/SFE,7,800,1,50.0,50.0,16
SAA/SFE,7,800,2,56.25,62.5,16
SAA/SFE,7,800,3,43.75,56.25,16
SAA/SFE,7,800,4,50.0,50.0,16
SAA/SFE,7,800,5,50.0,50.0,16
SAA/SFE,7,1500,1,56.25,62.5,16
SAA/SFE,7,1500,2,56.25,81.25,16
SAA/SFE,7,1500,3,50.0,50.0,16
SAA/SFE,7,1500,4,50.0,75.0,16
SAA/SFE,7,1500,5,75.0,68.75,16
SAA/SFE,7,3000,1,50.0,56.25,16
SAA/SFE,7,3000,2,43.75,62.5,16
SAA/SFE,7,3000,3,37.5,56.25,16
SAA/SFE,7,3000,4,50.0,50.0,16
SAA/SFE,7,3000,5,50.0,56.25,16
SAA/SFE,7,4000,1,31.25,56.25,16
SAA/SFE,7,4000,2,50.0,50.0,16
SAA/SFE,7,4000,3,50.0,56.25,16
SAA/SFE,7,4000,4,37.5,62.5,16
SAA/SFE,7,4000,5,43.75,62.5,16
SAA/SFE,8,800,1,50.0,75.0,16
SAA/SFE,8,800,2,37.5,68.75,16
SAA/SFE,8,800,3,37.5,62.5,16
SAA/SFE,8,800,4,50.0,50.0,16
SAA/SFE,8,800,5,56.25,62.5,16
SAA/SFE,8,1500,1,75.0,68.75,16
SAA/SFE,8,1500,2,50.0,62.5,16
SAA/SFE,8,1500,3,50.0,56.25,16
SAA/SFE,8,1500,4,50.0,81.25,16
SAA/SFE,8,1500,5,68.75,62.5,16
SAA/SFE,8,3000,1,37.5,75.0,16
SAA/SFE,8,3000,2,56.25,68.75,16
SAA/SFE,8,3000,3,50.0,50.0,16
SAA/SFE,8,3000,4,50.0,56.25,16
SAA/SFE,8,3000,5,62.5,75.0,16
SAA/SFE,8,4000,1,56.25,75.0,16
SAA/SFE,8,4000,2,43.75,87.5,16
SAA/SFE,8,4000,3,50.0,50.0,16
SAA/SFE,8,4000,4,50.0,62.5,16
SAA/SFE,8,4000,5,56.25,68.75,16
SAA/SFE,9,800,1,68.75,75.0,16
SAA/SFE,9,800,2,50.0,68.75,16
SAA/SFE,9,800,3,50.0,81.25,16
SAA/SFE,9,800,4,75.0,56.25,16
SAA/SFE,9,800,5,62.5,68.75,16
SAA/SFE,9,1500,1,75.0,75.0,16
SAA/SFE,9,1500,2,50.0,75.0,16
SAA/SFE,9,1500,3,75.0,68.75,16
SAA/SFE,9,1500,4,50.0,50.0,16
SAA/SFE,9,1500,5,31.25,81.25,16
SAA/SFE,9,3000,1,43.75,75.0,16
SAA/SFE,9,3000,2,50.0,75.0,16
SAA/SFE,9,3000,3,50.0,62.5,16
SAA/SFE,9,3000,4,37.5,62.5,16
SAA/SFE,9,3000,5,68.75,56.25,16
SAA/SFE,9,4000,1,62.5,75.0,16
SAA/SFE,9,4000,2,50.0,87.5,16
SAA/SFE,9,4000,3,50.0,68.75,16
SAA/SFE,9,4000,4,68.75,68.75,16
SAA/SFE,9,4000,5,56.25,68.75,16
SAA/SFE,10,800,1,31.25,75.0,16
SAA/SFE,10,800,2,50.0,81.25,16
SAA/SFE,10,800,3,37.5,56.25,16
SAA/SFE,10,800,4,56.25,81.25,16
SAA/SFE,10,800,5,56.25,75.0,16
SAA/SFE,10,1500,1,43.75,75.0,16
SAA/SFE,10,1500,2,56.25,62.5,16
SAA/SFE,10,1500,3,56.25,68.75,16
SAA/SFE,10,1500,4,50.0,68.75,16
SAA/SFE,10,1500,5,62.5,62.5,16
SAA/SFE,10,3000,1,62.5,68.75,16
SAA/SFE,10,3000,2,50.0,50.0,16
SAA/SFE,10,3000,3,43.75,50.0,16
SAA/SFE,10,3000,4,62.5,68.75,16
SAA/SFE,10,3000,5,43.75,62.5,16
SAA/SFE,10,4000,1,50.0,68.75,16
SAA/SFE,10,4000,2,68.75,75.0,16
SAA/SFE,10,4000,3,43.75,62.5,16
SAA/SFE,10,4000,4,37.5,62.5,16
SAA/SFE,10,4000,5,50.0,62.5,16
SAA/SFE,11,800,1,50.0,50.0,16
SAA/SFE,11,800,2,50.0,56.25,16
SAA/SFE,11,800,3,50.0,50.0,16
SAA/SFE,11,800,4,56.25,62.5,16
SAA/SFE,11,800,5,62.5,62.5,16
SAA/SFE,11,1500,1,50.0,56.25,16
SAA/SFE,11,1500,2,50.0,62.5,16
SAA/SFE,11,1500,3,56.25,56.25,16
SAA/SFE,11,1500,4,43.75,68.75,16
SAA/SFE,11,1500,5,31.25,62.5,16
SAA/SFE,11,3000,1,43.75,56.25,16
SAA/SFE,11,3000,2,31.25,56.25,16
SAA/SFE,11,3000,3,50.0,56.25,16
SAA/SFE,11,3000,4,50.0,75.0,16
SAA/SFE,11,3000,5,43.75,62.5,16
SAA/SFE,11,4000,1,50.0,50.0,16
SAA/SFE,11,4000,2,50.0,50.0,16
SAA/SFE,11,4000,3,56.25,62.5,16
SAA/SFE,11,4000,4,43.75,68.75,16
SAA/SFE,11,4000,5,50.0,50.0,16
SAA/SFE,12,800,1,43.75,68.75,16
SAA/SFE,12,800,2,37.5,62.5,16
SAA/SFE,12,800,3,43.75,56.25,16
SAA/SFE,12,800,4,43.75,68.75,16
SAA/SFE,12,800,5,50.0,50.0,16
SAA/SFE,12,1500,1,62.5,75.0,16
SAA/SFE,12,1500,2,50.0,75.0,16
SAA/SFE,12,1500,3,37.5,62.5,16
SAA/SFE,12,1500,4,56.25,68.75,16
SAA/SFE,12,1500,5,62.5,56.25,16
SAA/SFE,12,3000,1,43.75,62.5,16
SAA/SFE,12,3000,2,50.0,50.0,16
SAA/SFE,12,3000,3,50.0,56.25,16
SAA/SFE,12,3000,4,62.5,62.5,16
SAA/SFE,12,3000,5,50.0,50.0,16
SAA/SFE,12,4000,1,50.0,62.5,16
SAA/SFE,12,4000,2,37.5,62.5,16
SAA/SFE,12,4000,3,56.25,56.25,16
SAA/SFE,12,4000,4,50.0,68.75,16
SAA/SFE,12,4000,5,31.25,56.25,16
SAA/SFE,13,800,1,43.75,68.75,16
SAA/SFE,13,800,2,43.75,62.5,16
SAA/SFE,13,800,3,56.25,43.75,16
SAA/SFE,13,800,4,37.5,56.25,16
SAA/SFE,13,800,5,50.0,56.25,16
SAA/SFE,13,1500,1,50.0,62.5,16
SAA/SFE,13,1500,2,62.5,68.75,16
SAA/SFE,13,1500,3,50.0,75.0,16
SAA/SFE,13,1500,4,56.25,56.25,16
SAA/SFE,13,1500,5,43.75,68.75,16
SAA/SFE,13,3000,1,56.25,62.5,16
SAA/SFE,13,3000,2,56.25,68.75,16
SAA/SFE,13,3000,3,50.0,62.5,16
SAA/SFE,13,3000,4,37.5,62.5,16
SAA/SFE,13,3000,5,50.0,75.0,16
SAA/SFE,13,4000,1,68.75,62.5,16
SAA/SFE,13,4000,2,56.25,62.5,16
SAA/SFE,13,4000,3,37.5,68.75,16
SAA/SFE,13,4000,4,50.0,50.0,16
SAA/SFE,13,4000,5,50.0,68.75,16
SAA/SFE,14,800,1,56.25,68.75,16
SAA/SFE,14,800,2,25.0,81.25,16
SAA/SFE,14,800,3,56.25,56.25,16
SAA/SFE,14,800,4,56.25,81.25,16
SAA/SFE,14,800,5,43.75,62.5,16
SAA/SFE,14,1500,1,56.25,62.5,16
SAA/SFE,14,1500,2,56.25,68.75,16
SAA/SFE,14,1500,3,50.0,50.0,16
SAA/SFE,14,1500,4,37.5,81.25,16
SAA/SFE,14,1500,5,43.75,62.5,16
SAA/SFE,14,3000,1,50.0,56.25,16
SAA/SFE,14,3000,2,56.25,81.25,16
SAA/SFE,14,3000,3,56.25,62.5,16
SAA/SFE,14,3000,4,50.0,62.5,16
SAA/SFE,14,3000,5,37.5,56.25,16
SAA/SFE,14,4000,1,50.0,68.75,16
SAA/SFE,14,4000,2,62.5,87.5,16
SAA/SFE,14,4000,3,50.0,81.25,16
SAA/SFE,14,4000,4,62.5,68.75,16
SAA/SFE,14,4000,5,43.75,56.25,16
SAA/SFE,15,800,1,62.5,56.25,16
SAA/SFE,15,800,2,50.0,50.0,16
SAA/SFE,15,800,3,56.25,68.75,16
SAA/SFE,15,800,4,50.0,56.25,16
SAA/SFE,15,800,5,50.0,68.75,16
SAA/SFE,15,1500,1,43.75,56.25,16
SAA/SFE,15,1500,2,50.0,50.0,16
SAA/SFE,15,1500,3,50.0,75.0,16
SAA/SFE,15,1500,4,37.5,62.5,16
SAA/SFE,15,1500,5,68.75,62.5,16
SAA/SFE,15,3000,1,50.0,50.0,16
SAA/SFE,15,3000,2,56.25,56.25,16
SAA/SFE,15,3000,3,37.5,62.5,16
SAA/SFE,15,3000,4,50.0,50.0,16
SAA/SFE,15,3000,5,43.75,68.75,16
SAA/SFE,15,4000,1,50.0,50.0,16
SAA/SFE,15,4000,2,31.25,68.75,16
SAA/SFE,15,4000,3,31.25,50.0,16
SAA/SFE,15,4000,4,31.25,62.5,16
SAA/SFE,15,4000,5,50.0,56.25,16
SAA/SFE,16,800,1,50.0,56.25,16
SAA/SFE,16,800,2,43.75,62.5,16
SAA/SFE,16,800,3,62.5,56.25,16
SAA/SFE,16,800,4,56.25,56.25,16
SAA/SFE,16,800,5,43.75,56.25,16
SAA/SFE,16,1500,1,62.5,68.75,16
SAA/SFE,16,1500,2,68.75,62.5,16
SAA/SFE,16,1500,3,50.0,50.0,16
SAA/SFE,16,1500,4,75.0,62.5,16
SAA/SFE,16,1500,5,50.0,56.25,16
SAA/SFE,16,3000,1,62.5,68.75,16
SAA/SFE,16,3000,2,75.0,62.5,16
SAA/SFE,16,3000,3,62.5,56.25,16
SAA/SFE,16,3000,4,43.75,75.0,16
SAA/SFE,16,3000,5,56.25,62.5,16
SAA/SFE,16,4000,1,43.75,62.5,16
SAA/SFE,16,4000,2,75.0,62.5,16
SAA/SFE,16,4000,3,50.0,68.75,16
SAA/SFE,16,4000,4,50.0,75.0,16
SAA/SFE,16,4000,5,50.0,68.75,16
SAA/SFE,17,800,1,62.5,56.25,16
SAA/SFE,17,800,2,50.0,50.0,16
SAA/SFE,17,800,3,50.0,62.5,16
SAA/SFE,17,800,4,37.5,68.75,16
SAA/SFE,17,800,5,37.5,62.5,16
SAA/SFE,17,1500,1,50.0,50.0,16
SAA/SFE,17,1500,2,50.0,50.0,16
SAA/SFE,17,1500,3,50.0,68.75,16
SAA/SFE,17,1500,4,50.0,62.5,16
SAA/SFE,17,1500,5,50.0,56.25,16
SAA/SFE,17,3000,1,50.0,56.25,16
SAA/SFE,17,3000,2,50.0,62.5,16
SAA/SFE,17,3000,3,56.25,68.75,16
SAA/SFE,17,3000,4,43.75,62.5,16
SAA/SFE,17,3000,5,62.5,62.5,16
SAA/SFE,17,4000,1,56.25,75.0,16
SAA/SFE,17,4000,2,56.25,62.5,16
SAA/SFE,17,4000,3,50.0,75.0,16
SAA/SFE,17,4000,4,50.0,56.25,16
SAA/SFE,17,4000,5,43.75,75.0,16
SAA/SFE,18,800,1,50.0,68.75,16
SAA/SFE,18,800,2,43.75,68.75,16
SAA/SFE,18,800,3,62.5,56.25,16
SAA/SFE,18,800,4,56.25,81.25,16
SAA/SFE,18,800,5,62.5,87.5,16
SAA/SFE,18,1500,1,56.25,56.25,16
SAA/SFE,18,1500,2,68.75,75.0,16
SAA/SFE,18,1500,3,43.75,62.5,16
SAA/SFE,18,1500,4,62.5,87.5,16
SAA/SFE,18,1500,5,56.25,81.25,16
SAA/SFE,18,3000,1,68.75,62.5,16
SAA/SFE,18,3000,2,43.75,75.0,16
SAA/SFE,18,3000,3,75.0,62.5,16
SAA/SFE,18,3000,4,75.0,68.75,16
SAA/SFE,18,3000,5,81.25,81.25,16
SAA/SFE,18,4000,1,93.75,75.0,16
SAA/SFE,18,4000,2,81.25,81.25,16
SAA/SFE,18,4000,3,68.75,62.5,16
SAA/SFE,18,4000,4,37.5,62.5,16
SAA/SFE,18,4000,5,62.5,75.0,16
