subject,800,1500,3000,4000
1,46.666666666666664,51.11111111111111,52.22222222222223,52.22222222222223
2,53.75,46.25,45.0,46.25
3,61.25000000000001,60.0,58.75,53.75
4,67.5,53.75,52.5,62.5
5,39.50617283950617,53.086419753086425,45.67901234567901,44.44444444444444
6,46.25,55.00000000000001,61.25000000000001,65.0
7,50.0,57.49999999999999,46.25,42.5
8,46.25,58.75,51.24999999999999,51.24999999999999
9,61.25000000000001,56.25,50.0,57.49999999999999
10,46.25,53.75,52.5,50.0
11,53.75,46.25,43.75,50.0
12,43.75,53.75,51.24999999999999,45.0
13,46.25,52.5,50.0,52.5
14,47.5,48.75,50.0,53.75
15,53.75,50.0,47.5,38.75
16,51.24999999999999,61.25000000000001,60.0,53.75
17,47.5,50.0,52.5,51.24999999999999
18,55.00000000000001,57.49999999999999,68.75,68.75
