pair,mode,subject,window_ms,accuracy,n_test
WAA/EPS,raw,1,4000,60.0,90
WAA/EPS,raw,2,4000,70.0,80
WAA/EPS,raw,3,4000,77.5,80
WAA/EPS,raw,4,4000,66.25,80
WAA/EPS,raw,5,4000,55.00000000000001,80
WAA/EPS,raw,6,4000,58.75,80
WAA/EPS,raw,7,4000,66.25,80
WAA/EPS,raw,8,4000,57.49999999999999,80
WAA/EPS,raw,9,4000,62.5,80
WAA/EPS,raw,10,4000,43.75,80
WAA/EPS,raw,11,4000,75.0,80
WAA/EPS,raw,12,4000,67.5,80
WAA/EPS,raw,13,4000,62.5,80
WAA/EPS,raw,14,4000,48.75,80
WAA/EPS,raw,15,4000,70.0,80
WAA/EPS,raw,16,4000,53.75,80
WAA/EPS,raw,17,4000,57.49999999999999,80
WAA/EPS,raw,18,4000,73.75,80
