pair,mode,subject,window_ms,accuracy,n_test
EPS/EFE,raw,1,4000,64.44444444444444,90
EPS/EFE,raw,2,4000,42.5,80
EPS/EFE,raw,3,4000,48.75,80
EPS/EFE,raw,4,4000,50.0,80
EPS/EFE,raw,5,4000,50.0,80
EPS/EFE,raw,6,4000,56.25,80
EPS/EFE,raw,7,4000,63.74999999999999,80
EPS/EFE,raw,8,4000,51.24999999999999,80
EPS/EFE,raw,9,4000,63.74999999999999,80
EPS/EFE,raw,10,4000,43.75,80
EPS/EFE,raw,11,4000,62.5,80
EPS/EFE,raw,12,4000,50.0,80
EPS/EFE,raw,13,4000,46.25,80
EPS/EFE,raw,14,4000,57.49999999999999,80
EPS/EFE,raw,15,4000,57.49999999999999,80
EPS/EFE,raw,16,4000,67.5,80
EPS/EFE,raw,17,4000,58.75,80
EPS/EFE,raw,18,4000,43.75,80
