subject,4000
1,72.22222222222221
2,80.0
3,73.75
4,67.5
5,61.25000000000001
6,67.5
7,78.75
8,66.25
9,68.75
10,45.0
11,70.0
12,58.75
13,77.5
14,67.5
15,66.25
16,51.24999999999999
17,66.25
18,82.5
