pair,subject,window_ms,fold,accuracy,val_accuracy,best_epoch,n_test
HOC/SPS,1,800,1,72.22222222222223,88.88888888888889,44,18
HOC/SPS,1,800,2,50.0,72.22222222222223,5,18
HOC/SPS,1,800,3,66.66666666666667,72.22222222222223,22,18
HOC/SPS,1,800,4,66.66666666666667,61.111111111111114,40,18
HOC/SPS,1,800,5,38.888888888888886,61.111111111111114,7,18
HOC/SPS,1,1500,1,66.66666666666667,83.33333333333333,17,18
HOC/SPS,1,1500,2,38.888888888888886,77.77777777777777,5,18
HOC/SPS,1,1500,3,72.22222222222223,77.77777777777777,6,18
HOC/SPS,1,1500,4,66.66666666666667,66.66666666666667,9,18
HOC/SPS,1,1500,5,72.22222222222223,61.111111111111114,40,18
HOC/SPS,1,3000,1,72.22222222222223,88.88888888888889,20,18
HOC/SPS,1,3000,2,44.44444444444444,66.66666666666667,4,18
HOC/SPS,1,3000,3,66.66666666666667,94.44444444444444,13,18
HOC/SPS,1,3000,4,72.22222222222223,94.44444444444444,13,18
HOC/SPS,1,3000,5,38.888888888888886,66.66666666666667,1,18
HOC/SPS,1,4000,1,83.33333333333333,83.33333333333333,30,18
HOC/SPS,1,4000,2,72.22222222222223,72.22222222222223,4,18
HOC/SPS,1,4000,3,77.77777777777777,83.33333333333333,10,18
HOC/SPS,1,4000,4,66.66666666666667,83.33333333333333,5,18
HOC/SPS,1,4000,5,66.66666666666667,72.22222222222223,6,18
HOC/SPS,2,800,1,43.75,81.25,16,16
HOC/SPS,2,800,2,50.0,68.75,1,16
HOC/SPS,2,800,3,68.75,81.25,24,16
HOC/SPS,2,800,4,68.75,68.75,12,16
HOC/SPS,2,800,5,50.0,62.5,8,16
HOC/SPS,2,1500,1,62.5,87.5,11,16
HOC/SPS,2,1500,2,75.0,100.0,18,16
HOC/SPS,2,1500,3,62.5,75.0,6,16
HOC/SPS,2,1500,4,50.0,75.0,2,16
HOC/SPS,2,1500,5,87.5,68.75,21,16
HOC/SPS,2,3000,1,81.25,68.75,7,16
HOC/SPS,2,3000,2,75.0,93.75,26,16
HOC/SPS,2,3000,3,81.25,81.25,20,16
HOC/SPS,2,3000,4,81.25,87.5,26,16
