pair,mode,subject,window_ms,fold,accuracy,val_accuracy,n_test
WAA/SFE,cwt,1,4000,1,61.111111111111114,72.22222222222223,18
WAA/SFE,cwt,1,4000,2,55.55555555555556,72.22222222222223,18
WAA/SFE,cwt,1,4000,3,55.55555555555556,66.66666666666667,18
WAA/SFE,cwt,1,4000,4,38.888888888888886,83.33333333333333,18
WAA/SFE,cwt,1,4000,5,50.0,72.22222222222223,18
WAA/SFE,cwt,2,4000,1,43.75,68.75,16
WAA/SFE,cwt,2,4000,2,50.0,50.0,16
WAA/SFE,cwt,2,4000,3,62.5,62.5,16
WAA/SFE,cwt,2,4000,4,25.0,75.0,16
WAA/SFE,cwt,2,4000,5,37.5,68.75,16
WAA/SFE,cwt,3,4000,1,75.0,87.5,16
WAA/SFE,cwt,3,4000,2,75.0,87.5,16
WAA/SFE,cwt,3,4000,3,75.0,87.5,16
WAA/SFE,cwt,3,4000,4,62.5,75.0,16
WAA/SFE,cwt,3,4000,5,75.0,87.5,16
WAA/SFE,cwt,4,4000,1,81.25,87.5,16
WAA/SFE,cwt,4,4000,2,75.0,81.25,16
WAA/SFE,cwt,4,4000,3,75.0,100.0,16
WAA/SFE,cwt,4,4000,4,93.75,81.25,16
WAA/SFE,cwt,4,4000,5,81.25,93.75,16
WAA/SFE,cwt,5,4000,1,70.58823529411765,75.0,17
WAA/SFE,cwt,5,4000,2,68.75,76.47058823529412,16
WAA/SFE,cwt,5,4000,3,43.75,76.47058823529412,16
WAA/SFE,cwt,5,4000,4,62.5,88.23529411764706,16
WAA/SFE,cwt,5,4000,5,62.5,82.3529411764706,16
WAA/SFE,cwt,6,4000,1,56.25,62.5,16
WAA/SFE,cwt,6,4000,2,56.25,62.5,16
WAA/SFE,cwt,6,4000,3,62.5,56.25,16
WAA/SFE,cwt,6,4000,4,75.0,56.25,16
WAA/SFE,cwt,6,4000,5,56.25,50.0,16
WAA/SFE,cwt,7,4000,1,56.25,62.5,16
WAA/SFE,cwt,7,4000,2,50.0,50.0,16
WAA/SFE,cwt,7,4000,3,62.5,62.5,16
WAA/SFE,cwt,7,4000,4,43.75,50.0,16
WAA/SFE,cwt,7,4000,5,75.0,56.25,16
WAA/SFE,cwt,8,4000,1,62.5,50.0,16
WAA/SFE,cwt,8,4000,2,50.0,50.0,16
WAA/SFE,cwt,8,4000,3,31.25,50.0,16
WAA/SFE,cwt,8,4000,4,37.5,50.0,16
WAA/SFE,cwt,8,4000,5,56.25,50.0,16
WAA/SFE,cwt,9,4000,1,68.75,50.0,16
WAA/SFE,cwt,9,4000,2,68.75,81.25,16
WAA/SFE,cwt,9,4000,3,50.0,68.75,16
WAA/SFE,cwt,9,4000,4,68.75,75.0,16
WAA/SFE,cwt,9,4000,5,75.0,56.25,16
WAA/SFE,cwt,10,4000,1,75.0,75.0,16
WAA/SFE,cwt,10,4000,2,62.5,62.5,16
WAA/SFE,cwt,10,4000,3,62.5,68.75,16
WAA/SFE,cwt,10,4000,4,75.0,62.5,16
WAA/SFE,cwt,10,4000,5,62.5,75.0,16
WAA/SFE,cwt,11,4000,1,43.75,68.75,16
WAA/SFE,cwt,11,4000,2,62.5,81.25,16
WAA/SFE,cwt,11,4000,3,50.0,56.25,16
WAA/SFE,cwt,11,4000,4,62.5,56.25,16
WAA/SFE,cwt,11,4000,5,75.0,62.5,16
WAA/SFE,cwt,12,4000,1,56.25,75.0,16
WAA/SFE,cwt,12,4000,2,62.5,43.75,16
WAA/SFE,cwt,12,4000,3,56.25,56.25,16
WAA/SFE,cwt,12,4000,4,37.5,56.25,16
WAA/SFE,cwt,12,4000,5,43.75,56.25,16
WAA/SFE,cwt,13,4000,1,75.0,75.0,16
WAA/SFE,cwt,13,4000,2,68.75,81.25,16
WAA/SFE,cwt,13,4000,3,75.0,93.75,16
WAA/SFE,cwt,13,4000,4,75.0,75.0,16
WAA/SFE,cwt,13,4000,5,81.25,87.5,16
WAA/SFE,cwt,14,4000,1,68.75,81.25,16
WAA/SFE,cwt,14,4000,2,75.0,81.25,16
WAA/SFE,cwt,14,4000,3,62.5,62.5,16
WAA/SFE,cwt,14,4000,4,75.0,81.25,16
WAA/SFE,cwt,14,4000,5,75.0,62.5,16
WAA/SFE,cwt,15,4000,1,56.25,56.25,16
WAA/SFE,cwt,15,4000,2,50.0,62.5,16
WAA/SFE,cwt,15,4000,3,62.5,68.75,16
WAA/SFE,cwt,15,4000,4,75.0,62.5,16
WAA/SFE,cwt,15,4000,5,50.0,62.5,16
WAA/SFE,cwt,16,4000,1,50.0,62.5,16
WAA/SFE,cwt,16,4000,2,43.75,75.0,16
WAA/SFE,cwt,16,4000,3,68.75,50.0,16
WAA/SFE,cwt,16,4000,4,68.75,62.5,16
WAA/SFE,cwt,16,4000,5,43.75,56.25,16
WAA/SFE,cwt,17,4000,1,62.5,87.5,16
WAA/SFE,cwt,17,4000,2,68.75,81.25,16
WAA/SFE,cwt,17,4000,3,75.0,75.0,16
WAA/SFE,cwt,17,4000,4,75.0,81.25,16
WAA/SFE,cwt,17,4000,5,75.0,87.5,16
WAA/SFE,cwt,18,4000,1,68.75,93.75,16
WAA/SFE,cwt,18,4000,2,68.75,75.0,16
WAA/SFE,cwt,18,4000,3,81.25,75.0,16
WAA/SFE,cwt,18,4000,4,62.5,75.0,16
WAA/SFE,cwt,18,4000,5,68.75,81.25,16
