pair,mode,subject,window_ms,fold,accuracy,val_accuracy,n_test
SPS/SFE,cwt,1,4000,1,50.0,66.66666666666667,18
SPS/SFE,cwt,1,4000,2,66.66666666666667,72.22222222222223,18
SPS/SFE,cwt,1,4000,3,55.55555555555556,66.66666666666667,18
SPS/SFE,cwt,1,4000,4,38.888888888888886,72.22222222222223,18
SPS/SFE,cwt,1,4000,5,44.44444444444444,77.77777777777777,18
SPS/SFE,cwt,2,4000,1,43.75,50.0,16
SPS/SFE,cwt,2,4000,2,56.25,68.75,16
SPS/SFE,cwt,2,4000,3,25.0,50.0,16
SPS/SFE,cwt,2,4000,4,25.0,87.5,16
SPS/SFE,cwt,2,4000,5,50.0,75.0,16
SPS/SFE,cwt,3,4000,1,56.25,87.5,16
SPS/SFE,cwt,3,4000,2,68.75,75.0,16
SPS/SFE,cwt,3,4000,3,62.5,68.75,16
SPS/SFE,cwt,3,4000,4,37.5,62.5,16
SPS/SFE,cwt,3,4000,5,68.75,62.5,16
SPS/SFE,cwt,4,4000,1,50.0,75.0,16
SPS/SFE,cwt,4,4000,2,75.0,75.0,16
SPS/SFE,cwt,4,4000,3,56.25,75.0,16
SPS/SFE,cwt,4,4000,4,87.5,87.5,16
SPS/SFE,cwt,4,4000,5,93.75,68.75,16
SPS/SFE,cwt,5,4000,1,58.8235294117647,87.5,17
SPS/SFE,cwt,5,4000,2,75.0,82.3529411764706,16
SPS/SFE,cwt,5,4000,3,62.5,76.47058823529412,16
SPS/SFE,cwt,5,4000,4,68.75,76.47058823529412,16
SPS/SFE,cwt,5,4000,5,62.5,52.94117647058823,16
SPS/SFE,cwt,6,4000,1,50.0,50.0,16
SPS/SFE,cwt,6,4000,2,75.0,68.75,16
SPS/SFE,cwt,6,4000,3,62.5,62.5,16
SPS/SFE,cwt,6,4000,4,50.0,68.75,16
SPS/SFE,cwt,6,4000,5,62.5,75.0,16
SPS/SFE,cwt,7,4000,1,62.5,62.5,16
SPS/SFE,cwt,7,4000,2,50.0,56.25,16
SPS/SFE,cwt,7,4000,3,62.5,50.0,16
SPS/SFE,cwt,7,4000,4,50.0,68.75,16
SPS/SFE,cwt,7,4000,5,62.5,68.75,16
SPS/SFE,cwt,8,4000,1,37.5,50.0,16
SPS/SFE,cwt,8,4000,2,50.0,75.0,16
SPS/SFE,cwt,8,4000,3,37.5,56.25,16
SPS/SFE,cwt,8,4000,4,50.0,62.5,16
SPS/SFE,cwt,8,4000,5,56.25,56.25,16
SPS/SFE,cwt,9,4000,1,50.0,50.0,16
SPS/SFE,cwt,9,4000,2,50.0,56.25,16
SPS/SFE,cwt,9,4000,3,56.25,62.5,16
SPS/SFE,cwt,9,4000,4,37.5,62.5,16
SPS/SFE,cwt,9,4000,5,43.75,62.5,16
SPS/SFE,cwt,10,4000,1,37.5,87.5,16
SPS/SFE,cwt,10,4000,2,50.0,75.0,16
SPS/SFE,cwt,10,4000,3,62.5,56.25,16
SPS/SFE,cwt,10,4000,4,50.0,62.5,16
SPS/SFE,cwt,10,4000,5,50.0,62.5,16
SPS/SFE,cwt,11,4000,1,37.5,81.25,16
SPS/SFE,cwt,11,4000,2,56.25,68.75,16
SPS/SFE,cwt,11,4000,3,56.25,68.75,16
SPS/SFE,cwt,11,4000,4,62.5,87.5,16
SPS/SFE,cwt,11,4000,5,43.75,68.75,16
SPS/SFE,cwt,12,4000,1,31.25,93.75,16
SPS/SFE,cwt,12,4000,2,62.5,56.25,16
SPS/SFE,cwt,12,4000,3,75.0,56.25,16
SPS/SFE,cwt,12,4000,4,62.5,56.25,16
SPS/SFE,cwt,12,4000,5,37.5,68.75,16
SPS/SFE,cwt,13,4000,1,87.5,75.0,16
SPS/SFE,cwt,13,4000,2,75.0,62.5,16
SPS/SFE,cwt,13,4000,3,50.0,62.5,16
SPS/SFE,cwt,13,4000,4,50.0,75.0,16
SPS/SFE,cwt,13,4000,5,56.25,62.5,16
SPS/SFE,cwt,14,4000,1,75.0,56.25,16
SPS/SFE,cwt,14,4000,2,37.5,56.25,16
SPS/SFE,cwt,14,4000,3,50.0,68.75,16
SPS/SFE,cwt,14,4000,4,50.0,68.75,16
SPS/SFE,cwt,14,4000,5,31.25,56.25,16
SPS/SFE,cwt,15,4000,1,37.5,50.0,16
SPS/SFE,cwt,15,4000,2,37.5,62.5,16
SPS/SFE,cwt,15,4000,3,62.5,56.25,16
SPS/SFE,cwt,15,4000,4,43.75,50.0,16
SPS/SFE,cwt,15,4000,5,56.25,75.0,16
SPS/SFE,cwt,16,4000,1,50.0,56.25,16
SPS/SFE,cwt,16,4000,2,43.75,62.5,16
SPS/SFE,cwt,16,4000,3,56.25,50.0,16
SPS/SFE,cwt,16,4000,4,37.5,62.5,16
SPS/SFE,cwt,16,4000,5,37.5,50.0,16
SPS/SFE,cwt,17,4000,1,56.25,68.75,16
SPS/SFE,cwt,17,4000,2,56.25,81.25,16
SPS/SFE,cwt,17,4000,3,50.0,56.25,16
SPS/SFE,cwt,17,4000,4,37.5,68.75,16
SPS/SFE,cwt,17,4000,5,43.75,68.75,16
SPS/SFE,cwt,18,4000,1,68.75,68.75,16
SPS/SFE,cwt,18,4000,2,87.5,68.75,16
SPS/SFE,cwt,18,4000,3,75.0,68.75,16
SPS/SFE,cwt,18,4000,4,56.25,68.75,16
SPS/SFE,cwt,18,4000,5,37.5,81.25,16
