subject,4000
1,54.44444444444444
2,82.5
3,52.5
4,70.0
5,68.75
6,56.25
7,70.0
8,63.74999999999999
9,68.75
10,72.5
11,73.75
12,71.25
13,61.25000000000001
14,58.75
15,73.75
16,72.5
17,42.5
18,100.0
