pair,mode,subject,window_ms,accuracy,n_test
WFE/WAA,fbc,1,4000,54.44444444444444,90
WFE/WAA,fbc,2,4000,55.00000000000001,80
WFE/WAA,fbc,3,4000,56.25,80
WFE/WAA,fbc,4,4000,51.24999999999999,80
WFE/WAA,fbc,5,4000,58.75,80
WFE/WAA,fbc,6,4000,62.5,80
WFE/WAA,fbc,7,4000,58.75,80
WFE/WAA,fbc,8,4000,56.25,80
WFE/WAA,fbc,9,4000,58.75,80
WFE/WAA,fbc,10,4000,58.75,80
WFE/WAA,fbc,11,4000,60.0,80
WFE/WAA,fbc,12,4000,60.0,80
WFE/WAA,fbc,13,4000,57.49999999999999,80
WFE/WAA,fbc,14,4000,55.00000000000001,80
WFE/WAA,fbc,15,4000,51.24999999999999,80
WFE/WAA,fbc,16,4000,57.49999999999999,80
WFE/WAA,fbc,17,4000,60.0,80
WFE/WAA,fbc,18,4000,70.0,80
