pair,subject,window_ms,fold,accuracy,val_accuracy,best_epoch,n_test
EFE/SPS,1,800,1,55.55555555555556,66.66666666666667,14,18
EFE/SPS,1,800,2,50.0,72.22222222222223,20,18
EFE/SPS,1,800,3,66.66666666666667,72.22222222222223,12,18
EFE/SPS,1,800,4,61.111111111111114,77.77777777777777,2,18
EFE/SPS,1,800,5,55.55555555555556,55.55555555555556,1,18
EFE/SPS,1,1500,1,61.111111111111114,66.66666666666667,13,18
EFE/SPS,1,1500,2,50.0,55.55555555555556,4,18
EFE/SPS,1,1500,3,55.55555555555556,77.77777777777777,15,18
EFE/SPS,1,1500,4,55.55555555555556,77.77777777777777,18,18
EFE/SPS,1,1500,5,38.888888888888886,88.88888888888889,1,18
EFE/SPS,1,3000,1,50.0,66.66666666666667,1,18
EFE/SPS,1,3000,2,33.333333333333336,72.22222222222223,10,18
EFE/SPS,1,3000,3,50.0,77.77777777777777,37,18
EFE/SPS,1,3000,4,50.0,72.22222222222223,3,18
EFE/SPS,1,3000,5,44.44444444444444,72.22222222222223,17,18
EFE/SPS,1,4000,1,61.111111111111114,72.22222222222223,2,18
EFE/SPS,1,4000,2,44.44444444444444,77.77777777777777,17,18
EFE/SPS,1,4000,3,55.55555555555556,55.55555555555556,16,18
EFE/SPS,1,4000,4,55.55555555555556,61.111111111111114,1,18
EFE/SPS,1,4000,5,55.55555555555556,61.111111111111114,9,18
EFE/SPS,2,800,1,62.5,87.5,25,16
EFE/SPS,2,800,2,56.25,81.25,11,16
EFE/SPS,2,800,3,62.5,56.25,1,16
EFE/SPS,2,800,4,50.0,75.0,7,16
EFE/SPS,2,800,5,75.0,56.25,1,16
EFE/SPS,2,1500,1,75.0,87.5,6,16
EFE/SPS,2,1500,2,62.5,81.25,1,16
EFE/SPS,2,1500,3,68.75,75.0,17,16
EFE/SPS,2,1500,4,68.75,75.0,3,16
EFE/SPS,2,1500,5,62.5,87.5,2,16
EFE/SPS,2,3000,1,75.0,81.25,4,16
EFE/SPS,2,3000,2,62.5,81.25,3,16
EFE/SPS,2,3000,3,50.0,75.0,6,16
EFE/SPS,2,3000,4,87.5,87.5,6,16
EFE/SPS,2,3000,5,62.5,75.0,8,16
EFE/SPS,2,4000,1,50.0,68.75,4,16
EFE/SPS,2,4000,2,50.0,68.75,1,16
EFE/SPS,2,4000,3,56.25,81.25,12,16
EFE/SPS,2,4000,4,62.5,68.75,4,16
EFE/SPS,2,4000,5,56.25,75.0,1,16
EFE/SPS,3,800,1,31.25,68.75,17,16
EFE/SPS,3,800,2,43.75,81.25,9,16
EFE/SPS,3,800,3,68.75,68.75,2,16
EFE/SPS,3,800,4,56.25,68.75,1,16
EFE/SPS,3,800,5,56.25,75.0,5,16
EFE/SPS,3,1500,1,50.0,75.0,1,16
EFE/SPS,3,1500,2,56.25,87.5,3,16
EFE/SPS,3,1500,3,68.75,75.0,6,16
EFE/SPS,3,1500,4,56.25,81.25,12,16
EFE/SPS,3,1500,5,81.25,75.0,3,16
EFE/SPS,3,3000,1,56.25,56.25,2,16
EFE/SPS,3,3000,2,50.0,75.0,5,16
EFE/SPS,3,3000,3,56.25,75.0,6,16
EFE/SPS,3,3000,4,93.75,56.25,7,16
EFE/SPS,3,3000,5,62.5,62.5,4,16
EFE/SPS,3,4000,1,37.5,56.25,1,16
EFE/SPS,3,4000,2,25.0,87.5,3,16
EFE/SPS,3,4000,3,62.5,68.75,16,16
EFE/SPS,3,4000,4,62.5,68.75,2,16
EFE/SPS,3,4000,5,56.25,87.5,1,16
EFE/SPS,4,800,1,87.5,93.75,12,16
EFE/SPS,4,800,2,81.25,87.5,3,16
EFE/SPS,4,800,3,75.0,93.75,3,16
EFE/SPS,4,800,4,93.75,93.75,18,16
EFE/SPS,4,800,5,93.75,100.0,4,16
EFE/SPS,4,1500,1,81.25,100.0,4,16
EFE/SPS,4,1500,2,81.25,87.5,2,16
EFE/SPS,4,1500,3,87.5,100.0,5,16
EFE/SPS,4,1500,4,81.25,93.75,9,16
EFE/SPS,4,1500,5,87.5,93.75,3,16
EFE/SPS,4,3000,1,75.0,87.5,11,16
EFE/SPS,4,3000,2,68.75,81.25,12,16
EFE/SPS,4,3000,3,68.75,100.0,15,16
EFE/SPS,4,3000,4,75.0,93.75,8,16
EFE/SPS,4,3000,5,81.25,93.75,6,16
EFE/SPS,4,4000,1,68.75,81.25,15,16
EFE/SPS,4,4000,2,62.5,62.5,5,16
EFE/SPS,4,4000,3,50.0,93.75,2,16
EFE/SPS,4,4000,4,62.5,100.0,42,16
EFE/SPS,4,4000,5,87.5,93.75,9,16
EFE/SPS,5,800,1,81.25,81.25,7,16
EFE/SPS,5,800,2,81.25,75.0,23,16
EFE/SPS,5,800,3,68.75,75.0,9,16
EFE/SPS,5,800,4,62.5,75.0,6,16
