subject,800,1500,3000,4000
1,55.55555555555556,61.111111111111114,60.0,56.666666666666664
2,56.25,62.5,62.5,65.0
3,66.25,66.25,67.5,70.0
4,91.25,95.0,87.5,87.5
5,77.5,76.25,78.75,70.0
6,60.0,60.0,58.75,65.0
7,52.5,62.5,58.75,67.5
8,42.5,51.24999999999999,58.75,51.24999999999999
9,60.0,57.49999999999999,60.0,62.5
10,80.0,73.75,73.75,80.0
11,53.75,73.75,68.75,71.25
12,60.0,61.25000000000001,61.25000000000001,60.0
13,67.5,66.25,67.5,57.49999999999999
14,73.75,70.0,70.0,75.0
15,83.75,68.75,72.5,66.25
16,50.0,56.25,57.49999999999999,52.5
17,53.75,65.0,68.75,68.75
18,77.5,73.75,76.25,77.5
