pair,subject,window_ms,fold,accuracy,val_accuracy,best_epoch,n_test
EPS/SPS,1,800,1,55.55555555555556,66.66666666666667,14,18
EPS/SPS,1,800,2,72.22222222222223,50.0,18,18
EPS/SPS,1,800,3,61.111111111111114,66.66666666666667,1,18
EPS/SPS,1,800,4,61.111111111111114,72.22222222222223,3,18
EPS/SPS,1,800,5,77.77777777777777,83.33333333333333,7,18
EPS/SPS,1,1500,1,61.111111111111114,61.111111111111114,7,18
EPS/SPS,1,1500,2,22.22222222222222,88.88888888888889,25,18
EPS/SPS,1,1500,3,66.66666666666667,72.22222222222223,1,18
EPS/SPS,1,1500,4,72.22222222222223,77.77777777777777,9,18
EPS/SPS,1,1500,5,77.77777777777777,72.22222222222223,11,18
EPS/SPS,1,3000,1,38.888888888888886,72.22222222222223,10,18
EPS/SPS,1,3000,2,38.888888888888886,61.111111111111114,3,18
EPS/SPS,1,3000,3,61.111111111111114,77.77777777777777,5,18
EPS/SPS,1,3000,4,50.0,77.77777777777777,6,18
EPS/SPS,1,3000,5,50.0,66.66666666666667,8,18
EPS/SPS,1,4000,1,50.0,83.33333333333333,6,18
EPS/SPS,1,4000,2,55.55555555555556,55.55555555555556,7,18
EPS/SPS,1,4000,3,61.111111111111114,66.66666666666667,2,18
EPS/SPS,1,4000,4,61.111111111111114,72.22222222222223,7,18
EPS/SPS,1,4000,5,61.111111111111114,77.77777777777777,2,18
EPS/SPS,2,800,1,31.25,68.75,37,16
EPS/SPS,2,800,2,31.25,87.5,14,16
EPS/SPS,2,800,3,50.0,62.5,14,16
EPS/SPS,2,800,4,56.25,62.5,5,16
EPS/SPS,2,800,5,75.0,56.25,8,16
EPS/SPS,2,1500,1,81.25,81.25,11,16
EPS/SPS,2,1500,2,62.5,87.5,6,16
EPS/SPS,2,1500,3,62.5,75.0,6,16
EPS/SPS,2,1500,4,75.0,62.5,4,16
EPS/SPS,2,1500,5,62.5,75.0,1,16
EPS/SPS,2,3000,1,75.0,68.75,14,16
EPS/SPS,2,3000,2,56.25,75.0,16,16
EPS/SPS,2,3000,3,37.5,75.0,17,16
EPS/SPS,2,3000,4,75.0,93.75,19,16
EPS/SPS,2,3000,5,50.0,62.5,4,16
EPS/SPS,2,4000,1,50.0,50.0,2,16
EPS/SPS,2,4000,2,68.75,62.5,5,16
EPS/SPS,2,4000,3,43.75,68.75,7,16
EPS/SPS,2,4000,4,62.5,62.5,10,16
EPS/SPS,2,4000,5,81.25,75.0,12,16
EPS/SPS,3,800,1,62.5,81.25,8,16
EPS/SPS,3,800,2,75.0,75.0,20,16
EPS/SPS,3,800,3,62.5,93.75,2,16
EPS/SPS,3,800,4,62.5,93.75,2,16
EPS/SPS,3,800,5,68.75,75.0,4,16
EPS/SPS,3,1500,1,37.5,75.0,2,16
EPS/SPS,3,1500,2,81.25,81.25,16,16
EPS/SPS,3,1500,3,62.5,87.5,3,16
EPS/SPS,3,1500,4,56.25,87.5,2,16
EPS/SPS,3,1500,5,93.75,62.5,12,16
EPS/SPS,3,3000,1,43.75,87.5,5,16
EPS/SPS,3,3000,2,62.5,87.5,2,16
EPS/SPS,3,3000,3,62.5,81.25,3,16
EPS/SPS,3,3000,4,68.75,68.75,42,16
EPS/SPS,3,3000,5,68.75,68.75,4,16
EPS/SPS,3,4000,1,62.5,75.0,5,16
EPS/SPS,3,4000,2,81.25,87.5,10,16
EPS/SPS,3,4000,3,68.75,81.25,5,16
EPS/SPS,3,4000,4,81.25,87.5,8,16
EPS/SPS,3,4000,5,68.75,62.5,6,16
EPS/SPS,4,800,1,100.0,100.0,8,16
EPS/SPS,4,800,2,100.0,100.0,3,16
EPS/SPS,4,800,3,81.25,100.0,1,16
EPS/SPS,4,800,4,81.25,93.75,5,16
EPS/SPS,4,800,5,81.25,93.75,5,16
