pair,mode,subject,window_ms,accuracy,n_test
EFE/SAA,cwt,1,4000,53.333333333333336,90
EFE/SAA,cwt,2,4000,55.00000000000001,80
EFE/SAA,cwt,3,4000,70.0,80
EFE/SAA,cwt,4,4000,65.0,80
EFE/SAA,cwt,5,4000,46.25,80
EFE/SAA,cwt,6,4000,52.5,80
EFE/SAA,cwt,7,4000,66.25,80
EFE/SAA,cwt,8,4000,45.0,80
EFE/SAA,cwt,9,4000,63.74999999999999,80
EFE/SAA,cwt,10,4000,61.25000000000001,80
EFE/SAA,cwt,11,4000,62.5,80
EFE/SAA,cwt,12,4000,50.0,80
EFE/SAA,cwt,13,4000,53.75,80
EFE/SAA,cwt,14,4000,57.49999999999999,80
EFE/SAA,cwt,15,4000,52.5,80
EFE/SAA,cwt,16,4000,53.75,80
EFE/SAA,cwt,17,4000,46.25,80
EFE/SAA,cwt,18,4000,71.25,80
