pair,subject,window_ms,fold,accuracy,val_accuracy,best_epoch,n_test
WAA/SFE,1,800,1,44.44444444444444,50.0,1,18
WAA/SFE,1,800,2,61.111111111111114,66.66666666666667,14,18
WAA/SFE,1,800,3,38.888888888888886,44.44444444444444,19,18
WAA/SFE,1,800,4,50.0,61.111111111111114,1,18
WAA/SFE,1,800,5,50.0,55.55555555555556,8,18
WAA/SFE,1,1500,1,61.111111111111114,61.111111111111114,7,18
WAA/SFE,1,1500,2,44.44444444444444,55.55555555555556,2,18
WAA/SFE,1,1500,3,55.55555555555556,66.66666666666667,13,18
WAA/SFE,1,1500,4,66.66666666666667,72.22222222222223,3,18
WAA/SFE,1,1500,5,44.44444444444444,83.33333333333333,15,18
WAA/SFE,1,3000,1,61.111111111111114,50.0,7,18
WAA/SFE,1,3000,2,72.22222222222223,72.22222222222223,5,18
WAA/SFE,1,3000,3,44.44444444444444,66.66666666666667,2,18
WAA/SFE,1,3000,4,55.55555555555556,66.66666666666667,3,18
WAA/SFE,1,3000,5,55.55555555555556,61.111111111111114,2,18
WAA/SFE,1,4000,1,38.888888888888886,83.33333333333333,5,18
WAA/SFE,1,4000,2,44.44444444444444,83.33333333333333,1,18
WAA/SFE,1,4000,3,44.44444444444444,66.66666666666667,6,18
WAA/SFE,1,4000,4,66.66666666666667,55.55555555555556,13,18
WAA/SFE,1,4000,5,38.888888888888886,61.111111111111114,2,18
WAA/SFE,2,800,1,50.0,62.5,21,16
WAA/SFE,2,800,2,37.5,68.75,3,16
WAA/SFE,2,800,3,50.0,75.0,5,16
WAA/SFE,2,800,4,68.75,68.75,10,16
WAA/SFE,2,800,5,43.75,68.75,43,16
WAA/SFE,2,1500,1,43.75,56.25,13,16
WAA/SFE,2,1500,2,62.5,56.25,1,16
WAA/SFE,2,1500,3,56.25,56.25,23,16
WAA/SFE,2,1500,4,56.25,68.75,16,16
WAA/SFE,2,1500,5,50.0,68.75,20,16
WAA/SFE,2,3000,1,62.5,62.5,2,16
WAA/SFE,2,3000,2,37.5,68.75,14,16
WAA/SFE,2,3000,3,56.25,62.5,1,16
WAA/SFE,2,3000,4,43.75,68.75,2,16
WAA/SFE,2,3000,5,37.5,37.5,2,16
WAA/SFE,2,4000,1,50.0,56.25,14,16
WAA/SFE,2,4000,2,43.75,62.5,12,16
WAA/SFE,2,4000,3,43.75,56.25,1,16
WAA/SFE,2,4000,4,43.75,62.5,2,16
WAA/SFE,2,4000,5,56.25,68.75,3,16
WAA/SFE,3,800,1,56.25,81.25,3,16
WAA/SFE,3,800,2,56.25,81.25,12,16
WAA/SFE,3,800,3,75.0,81.25,5,16
WAA/SFE,3,800,4,50.0,87.5,15,16
WAA/SFE,3,800,5,81.25,75.0,4,16
WAA/SFE,3,1500,1,43.75,81.25,4,16
WAA/SFE,3,1500,2,81.25,87.5,8,16
WAA/SFE,3,1500,3,81.25,81.25,3,16
WAA/SFE,3,1500,4,68.75,81.25,5,16
WAA/SFE,3,1500,5,81.25,62.5,23,16
WAA/SFE,3,3000,1,68.75,87.5,15,16
WAA/SFE,3,3000,2,62.5,62.5,7,16
WAA/SFE,3,3000,3,75.0,87.5,23,16
