subject,800,1500,3000,4000
1,58.88888888888889,63.33333333333333,58.88888888888889,52.22222222222223
2,50.0,65.0,71.25,72.5
3,65.0,76.25,78.75,75.0
4,60.0,76.25,81.25,80.0
5,66.25,71.25,57.49999999999999,70.0
6,60.0,68.75,66.25,61.25000000000001
7,70.0,67.5,71.25,77.5
8,52.5,52.5,48.75,52.5
9,46.25,50.0,65.0,65.0
10,68.75,61.25000000000001,52.5,56.25
11,58.75,43.75,51.24999999999999,62.5
12,48.75,52.5,55.00000000000001,51.24999999999999
13,57.49999999999999,70.0,73.75,68.75
14,58.75,60.0,65.0,66.25
15,73.75,80.0,75.0,78.75
16,61.25000000000001,66.25,65.0,58.75
17,51.24999999999999,60.0,57.49999999999999,62.5
18,60.0,75.0,81.25,72.5
