pair,mode,subject,window_ms,accuracy,n_test
SAA/SFE,fbc,1,4000,52.22222222222223,90
SAA/SFE,fbc,2,4000,45.0,80
SAA/SFE,fbc,3,4000,57.49999999999999,80
SAA/SFE,fbc,4,4000,48.75,80
SAA/SFE,fbc,5,4000,44.44444444444444,81
SAA/SFE,fbc,6,4000,57.49999999999999,80
SAA/SFE,fbc,7,4000,51.24999999999999,80
SAA/SFE,fbc,8,4000,57.49999999999999,80
SAA/SFE,fbc,9,4000,43.75,80
SAA/SFE,fbc,10,4000,43.75,80
SAA/SFE,fbc,11,4000,47.5,80
SAA/SFE,fbc,12,4000,46.25,80
SAA/SFE,fbc,13,4000,57.49999999999999,80
SAA/SFE,fbc,14,4000,46.25,80
SAA/SFE,fbc,15,4000,41.25,80
SAA/SFE,fbc,16,4000,48.75,80
SAA/SFE,fbc,17,4000,52.5,80
SAA/SFE,fbc,18,4000,70.0,80
