pair,subject,window_ms,fold,accuracy,val_accuracy,best_epoch,n_test
WFE/SFE,1,800,1,44.44444444444444,66.66666666666667,9,18
WFE/SFE,1,800,2,61.111111111111114,66.66666666666667,2,18
WFE/SFE,1,800,3,55.55555555555556,77.77777777777777,12,18
WFE/SFE,1,800,4,50.0,66.66666666666667,7,18
WFE/SFE,1,800,5,44.44444444444444,77.77777777777777,10,18
WFE/SFE,1,1500,1,61.111111111111114,83.33333333333333,5,18
WFE/SFE,1,1500,2,61.111111111111114,66.66666666666667,10,18
WFE/SFE,1,1500,3,66.66666666666667,72.22222222222223,6,18
WFE/SFE,1,1500,4,50.0,66.66666666666667,27,18
WFE/SFE,1,1500,5,55.55555555555556,77.77777777777777,9,18
WFE/SFE,1,3000,1,55.55555555555556,77.77777777777777,4,18
WFE/SFE,1,3000,2,72.22222222222223,55.55555555555556,11,18
WFE/SFE,1,3000,3,44.44444444444444,66.66666666666667,5,18
WFE/SFE,1,3000,4,50.0,66.66666666666667,6,18
WFE/SFE,1,3000,5,50.0,72.22222222222223,4,18
WFE/SFE,1,4000,1,38.888888888888886,66.66666666666667,15,18
WFE/SFE,1,4000,2,50.0,50.0,1,18
WFE/SFE,1,4000,3,38.888888888888886,61.111111111111114,10,18
WFE/SFE,1,4000,4,72.22222222222223,61.111111111111114,3,18
WFE/SFE,1,4000,5,44.44444444444444,77.77777777777777,5,18
WFE/SFE,2,800,1,37.5,81.25,29,16
WFE/SFE,2,800,2,50.0,75.0,9,16
WFE/SFE,2,800,3,62.5,62.5,47,16
WFE/SFE,2,800,4,50.0,68.75,16,16
WFE/SFE,2,800,5,68.75,62.5,3,16
WFE/SFE,2,1500,1,50.0,50.0,1,16
WFE/SFE,2,1500,2,37.5,68.75,3,16
WFE/SFE,2,1500,3,68.75,68.75,6,16
WFE/SFE,2,1500,4,50.0,56.25,3,16
WFE/SFE,2,1500,5,68.75,56.25,8,16
WFE/SFE,2,3000,1,62.5,75.0,6,16
WFE/SFE,2,3000,2,62.5,87.5,8,16
WFE/SFE,2,3000,3,56.25,62.5,1,16
WFE/SFE,2,3000,4,50.0,68.75,2,16
WFE/SFE,2,3000,5,56.25,68.75,14,16
WFE/SFE,2,4000,1,81.25,81.25,3,16
