subject,800,1500,3000,4000
1,61.111111111111114,66.66666666666666,60.0,53.333333333333336
2,55.00000000000001,58.75,57.49999999999999,61.25000000000001
3,67.5,83.75,86.25,80.0
4,70.0,86.25,80.0,82.5
5,76.25,82.5,75.0,68.75
6,65.0,73.75,73.75,67.5
7,70.0,77.5,78.75,81.25
8,51.24999999999999,56.25,46.25,47.5
9,50.0,55.00000000000001,57.49999999999999,66.25
10,76.25,62.5,61.25000000000001,66.25
11,52.5,67.5,65.0,62.5
12,72.5,71.25,80.0,71.25
13,60.0,63.74999999999999,68.75,65.0
14,52.5,63.74999999999999,71.25,67.5
15,68.75,56.25,46.25,57.49999999999999
16,63.74999999999999,50.0,47.5,56.25
17,57.49999999999999,56.25,55.00000000000001,53.75
18,76.25,81.25,83.75,85.0
