pair,subject,window_ms,accuracy,n_test
WAA/SFE,1,800,54.44444444444444,90
WAA/SFE,1,1500,57.77777777777777,90
WAA/SFE,1,3000,54.44444444444444,90
WAA/SFE,1,4000,45.55555555555556,90
WAA/SFE,2,800,48.75,80
WAA/SFE,2,1500,48.75,80
WAA/SFE,2,3000,46.25,80
WAA/SFE,2,4000,51.24999999999999,80
WAA/SFE,3,800,63.74999999999999,80
WAA/SFE,3,1500,56.25,80
WAA/SFE,3,3000,56.25,80
WAA/SFE,3,4000,71.25,80
WAA/SFE,4,800,82.5,80
WAA/SFE,4,1500,67.5,80
WAA/SFE,4,3000,71.25,80
WAA/SFE,4,4000,60.0,80
WAA/SFE,5,800,49.382716049382715,81
WAA/SFE,5,1500,51.85185185185185,81
WAA/SFE,5,3000,45.67901234567901,81
WAA/SFE,5,4000,51.85185185185185,81
WAA/SFE,6,800,47.5,80
WAA/SFE,6,1500,53.75,80
WAA/SFE,6,3000,38.75,80
WAA/SFE,6,4000,61.25000000000001,80
WAA/SFE,7,800,60.0,80
WAA/SFE,7,1500,65.0,80
WAA/SFE,7,3000,66.25,80
WAA/SFE,7,4000,66.25,80
WAA/SFE,8,800,48.75,80
WAA/SFE,8,1500,43.75,80
WAA/SFE,8,3000,40.0,80
WAA/SFE,8,4000,55.00000000000001,80
WAA/SFE,9,800,61.25000000000001,80
WAA/SFE,9,1500,45.0,80
WAA/SFE,9,3000,52.5,80
WAA/SFE,9,4000,51.24999999999999,80
WAA/SFE,10,800,47.5,80
WAA/SFE,10,1500,55.00000000000001,80
WAA/SFE,10,3000,48.75,80
WAA/SFE,10,4000,40.0,80
WAA/SFE,11,800,50.0,80
WAA/SFE,11,1500,47.5,80
WAA/SFE,11,3000,48.75,80
WAA/SFE,11,4000,57.49999999999999,80
WAA/SFE,12,800,60.0,80
WAA/SFE,12,1500,51.24999999999999,80
WAA/SFE,12,3000,50.0,80
WAA/SFE,12,4000,50.0,80
WAA/SFE,13,800,57.49999999999999,80
WAA/SFE,13,1500,45.0,80
WAA/SFE,13,3000,50.0,80
WAA/SFE,13,4000,47.5,80
WAA/SFE,14,800,72.5,80
WAA/SFE,14,1500,56.25,80
WAA/SFE,14,3000,51.24999999999999,80
WAA/SFE,14,4000,55.00000000000001,80
WAA/SFE,15,800,55.00000000000001,80
WAA/SFE,15,1500,38.75,80
WAA/SFE,15,3000,52.5,80
WAA/SFE,15,4000,50.0,80
WAA/SFE,16,800,56.25,80
WAA/SFE,16,1500,45.0,80
WAA/SFE,16,3000,53.75,80
WAA/SFE,16,4000,51.24999999999999,80
WAA/SFE,17,800,47.5,80
WAA/SFE,17,1500,56.25,80
WAA/SFE,17,3000,48.75,80
WAA/SFE,17,4000,63.74999999999999,80
WAA/SFE,18,800,60.0,80
WAA/SFE,18,1500,63.74999999999999,80
WAA/SFE,18,3000,61.25000000000001,80
WAA/SFE,18,4000,52.5,80
