pair,subject,window_ms,accuracy,n_test
SPS/SAA,1,800,54.44444444444444,90
SPS/SAA,1,1500,50.0,90
SPS/SAA,1,3000,52.22222222222223,90
SPS/SAA,1,4000,50.0,90
SPS/SAA,2,800,43.75,80
SPS/SAA,2,1500,50.0,80
SPS/SAA,2,3000,46.25,80
SPS/SAA,2,4000,46.25,80
SPS/SAA,3,800,62.5,80
SPS/SAA,3,1500,67.5,80
SPS/SAA,3,3000,68.75,80
SPS/SAA,3,4000,75.0,80
SPS/SAA,4,800,57.49999999999999,80
SPS/SAA,4,1500,57.49999999999999,80
SPS/SAA,4,3000,63.74999999999999,80
SPS/SAA,4,4000,78.75,80
SPS/SAA,5,800,51.24999999999999,80
SPS/SAA,5,1500,37.5,80
SPS/SAA,5,3000,46.25,80
SPS/SAA,5,4000,55.00000000000001,80
SPS/SAA,6,800,55.00000000000001,80
SPS/SAA,6,1500,56.25,80
SPS/SAA,6,3000,51.24999999999999,80
SPS/SAA,6,4000,57.49999999999999,80
SPS/SAA,7,800,47.5,80
SPS/SAA,7,1500,56.25,80
SPS/SAA,7,3000,57.49999999999999,80
SPS/SAA,7,4000,65.0,80
SPS/SAA,8,800,52.5,80
SPS/SAA,8,1500,45.0,80
SPS/SAA,8,3000,56.25,80
SPS/SAA,8,4000,47.5,80
SPS/SAA,9,800,52.5,80
SPS/SAA,9,1500,51.24999999999999,80
SPS/SAA,9,3000,48.75,80
SPS/SAA,9,4000,42.5,80
SPS/SAA,10,800,62.5,80
SPS/SAA,10,1500,60.0,80
SPS/SAA,10,3000,52.5,80
SPS/SAA,10,4000,51.24999999999999,80
SPS/SAA,11,800,55.00000000000001,80
SPS/SAA,11,1500,53.75,80
SPS/SAA,11,3000,52.5,80
SPS/SAA,11,4000,50.0,80
SPS/SAA,12,800,46.25,80
SPS/SAA,12,1500,50.0,80
SPS/SAA,12,3000,58.75,80
SPS/SAA,12,4000,45.0,80
SPS/SAA,13,800,46.25,80
SPS/SAA,13,1500,56.25,80
SPS/SAA,13,3000,53.75,80
SPS/SAA,13,4000,50.0,80
SPS/SAA,14,800,55.00000000000001,80
SPS/SAA,14,1500,62.5,80
SPS/SAA,14,3000,51.24999999999999,80
SPS/SAA,14,4000,55.00000000000001,80
SPS/SAA,15,800,53.75,80
SPS/SAA,15,1500,48.75,80
SPS/SAA,15,3000,48.75,80
SPS/SAA,15,4000,48.75,80
SPS/SAA,16,800,42.5,80
SPS/SAA,16,1500,40.0,80
SPS/SAA,16,3000,51.24999999999999,80
SPS/SAA,16,4000,48.75,80
SPS/SAA,17,800,58.75,80
SPS/SAA,17,1500,48.75,80
SPS/SAA,17,3000,43.75,80
SPS/SAA,17,4000,43.75,80
SPS/SAA,18,800,65.0,80
SPS/SAA,18,1500,67.5,80
SPS/SAA,18,3000,65.0,80
SPS/SAA,18,4000,57.49999999999999,80
