subject,4000
1,47.77777777777778
2,57.49999999999999
3,48.75
4,61.25000000000001
5,45.0
6,42.5
7,47.5
8,58.75
9,56.25
10,48.75
11,41.25
12,62.5
13,57.49999999999999
14,41.25
15,57.49999999999999
16,52.5
17,40.0
18,58.75
