pair,subject,window_ms,fold,accuracy,val_accuracy,best_epoch,n_test
EFE/SAA,1,800,1,61.111111111111114,66.66666666666667,21,18
EFE/SAA,1,800,2,61.111111111111114,66.66666666666667,1,18
EFE/SAA,1,800,3,50.0,66.66666666666667,32,18
EFE/SAA,1,800,4,77.77777777777777,61.111111111111114,15,18
EFE/SAA,1,800,5,55.55555555555556,72.22222222222223,16,18
EFE/SAA,1,1500,1,50.0,72.22222222222223,22,18
EFE/SAA,1,1500,2,55.55555555555556,55.55555555555556,7,18
EFE/SAA,1,1500,3,44.44444444444444,72.22222222222223,3,18
EFE/SAA,1,1500,4,61.111111111111114,61.111111111111114,4,18
EFE/SAA,1,1500,5,50.0,50.0,12,18
EFE/SAA,1,3000,1,50.0,55.55555555555556,5,18
EFE/SAA,1,3000,2,50.0,61.111111111111114,2,18
EFE/SAA,1,3000,3,33.333333333333336,77.77777777777777,5,18
EFE/SAA,1,3000,4,72.22222222222223,61.111111111111114,24,18
EFE/SAA,1,3000,5,55.55555555555556,61.111111111111114,12,18
EFE/SAA,1,4000,1,38.888888888888886,61.111111111111114,2,18
EFE/SAA,1,4000,2,50.0,66.66666666666667,1,18
EFE/SAA,1,4000,3,44.44444444444444,72.22222222222223,1,18
EFE/SAA,1,4000,4,50.0,55.55555555555556,1,18
EFE/SAA,1,4000,5,33.333333333333336,66.66666666666667,32,18
EFE/SAA,2,800,1,75.0,81.25,7,16
EFE/SAA,2,800,2,31.25,68.75,2,16
EFE/SAA,2,800,3,50.0,75.0,1,16
EFE/SAA,2,800,4,56.25,75.0,6,16
EFE/SAA,2,800,5,56.25,62.5,1,16
EFE/SAA,2,1500,1,56.25,75.0,2,16
EFE/SAA,2,1500,2,68.75,68.75,25,16
EFE/SAA,2,1500,3,43.75,75.0,15,16
EFE/SAA,2,1500,4,62.5,68.75,6,16
EFE/SAA,2,1500,5,62.5,68.75,15,16
EFE/SAA,2,3000,1,68.75,62.5,8,16
EFE/SAA,2,3000,2,50.0,62.5,1,16
EFE/SAA,2,3000,3,62.5,68.75,3,16
EFE/SAA,2,3000,4,50.0,81.25,16,16
EFE/SAA,2,3000,5,68.75,56.25,5,16
EFE/SAA,2,4000,1,68.75,75.0,3,16
EFE/SAA,2,4000,2,56.25,62.5,4,16
EFE/SAA,2,4000,3,68.75,62.5,6,16
EFE/SAA,2,4000,4,56.25,68.75,4,16
EFE/SAA,2,4000,5,56.25,56.25,2,16
EFE/SAA,3,800,1,37.5,75.0,9,16
EFE/SAA,3,800,2,62.5,68.75,11,16
EFE/SAA,3,800,3,87.5,68.75,9,16
EFE/SAA,3,800,4,75.0,75.0,15,16
EFE/SAA,3,800,5,62.5,75.0,15,16
EFE/SAA,3,1500,1,56.25,68.75,3,16
EFE/SAA,3,1500,2,56.25,87.5,9,16
EFE/SAA,3,1500,3,62.5,68.75,2,16
EFE/SAA,3,1500,4,75.0,62.5,17,16
EFE/SAA,3,1500,5,75.0,75.0,8,16
EFE/SAA,3,3000,1,68.75,75.0,10,16
EFE/SAA,3,3000,2,50.0,87.5,2,16
EFE/SAA,3,3000,3,56.25,75.0,6,16
EFE/SAA,3,3000,4,75.0,87.5,36,16
EFE/SAA,3,3000,5,62.5,87.5,8,16
EFE/SAA,3,4000,1,56.25,75.0,5,16
EFE/SAA,3,4000,2,50.0,87.5,6,16
EFE/SAA,3,4000,3,75.0,87.5,6,16
EFE/SAA,3,4000,4,81.25,93.75,11,16
EFE/SAA,3,4000,5,56.25,75.0,3,16
EFE/SAA,4,800,1,81.25,81.25,7,16
EFE/SAA,4,800,2,87.5,87.5,8,16
EFE/SAA,4,800,3,75.0,93.75,10,16
EFE/SAA,4,800,4,75.0,87.5,9,16
EFE/SAA,4,800,5,87.5,81.25,10,16
EFE/SAA,4,1500,1,68.75,87.5,3,16
EFE/SAA,4,1500,2,68.75,81.25,3,16
EFE/SAA,4,1500,3,75.0,100.0,6,16
EFE/SAA,4,1500,4,81.25,87.5,7,16
EFE/SAA,4,1500,5,62.5,93.75,4,16
EFE/SAA,4,3000,1,62.5,87.5,14,16
EFE/SAA,4,3000,2,68.75,68.75,3,16
EFE/SAA,4,3000,3,62.5,100.0,13,16
EFE/SAA,4,3000,4,81.25,75.0,10,16
EFE/SAA,4,3000,5,75.0,68.75,4,16
EFE/SAA,4,4000,1,68.75,93.75,9,16
EFE/SAA,4,4000,2,68.75,75.0,3,16
EFE/SAA,4,4000,3,37.5,87.5,12,16
EFE/SAA,4,4000,4,62.5,62.5,7,16
EFE/SAA,4,4000,5,37.5,62.5,8,16
EFE/SAA,5,800,1,81.25,68.75,6,16
EFE/SAA,5,800,2,81.25,75.0,8,16
EFE/SAA,5,800,3,68.75,75.0,3,16
EFE/SAA,5,800,4,56.25,87.5,8,16
EFE/SAA,5,800,5,68.75,87.5,5,16
EFE/SAA,5,1500,1,93.75,87.5,16,16
EFE/SAA,5,1500,2,56.25,81.25,15,16
EFE/SAA,5,1500,3,56.25,87.5,3,16
EFE/SAA,5,1500,4,56.25,62.5,11,16
EFE/SAA,5,1500,5,75.0,68.75,5,16
EFE/SAA,5,3000,1,56.25,68.75,4,16
EFE/SAA,5,3000,2,43.75,75.0,5,16
EFE/SAA,5,3000,3,62.5,75.0,12,16
EFE/SAA,5,3000,4,56.25,56.25,13,16
EFE/SAA,5,3000,5,50.0,75.0,4,16
EFE/SAA,5,4000,1,56.25,68.75,3,16
EFE/SAA,5,4000,2,50.0,81.25,15,16
EFE/SAA,5,4000,3,43.75,75.0,4,16
EFE/SAA,5,4000,4,81.25,75.0,12,16
EFE/SAA,5,4000,5,56.25,81.25,16,16
EFE/SAA,6,800,1,56.25,68.75,15,16
EFE/SAA,6,800,2,31.25,75.0,21,16
EFE/SAA,6,800,3,56.25,75.0,7,16
EFE/SAA,6,800,4,43.75,68.75,17,16
EFE/SAA,6,800,5,68.75,75.0,12,16
EFE/SAA,6,1500,1,62.5,81.25,15,16
EFE/SAA,6,1500,2,37.5,62.5,12,16
EFE/SAA,6,1500,3,62.5,81.25,5,16
EFE/SAA,6,1500,4,50.0,75.0,13,16
EFE/SAA,6,1500,5,75.0,93.75,14,16
EFE/SAA,6,3000,1,50.0,56.25,7,16
EFE/SAA,6,3000,2,56.25,68.75,1,16
EFE/SAA,6,3000,3,50.0,62.5,8,16
EFE/SAA,6,3000,4,50.0,56.25,2,16
EFE/SAA,6,3000,5,56.25,56.25,4,16
EFE/SAA,6,4000,1,43.75,81.25,6,16
EFE/SAA,6,4000,2,62.5,56.25,3,16
EFE/SAA,6,4000,3,68.75,50.0,4,16
EFE/SAA,6,4000,4,43.75,81.25,16,16
EFE/SAA,6,4000,5,50.0,75.0,8,16
EFE/SAA,7,800,1,56.25,62.5,10,16
EFE/SAA,7,800,2,62.5,56.25,10,16
EFE/SAA,7,800,3,56.25,81.25,4,16
EFE/SAA,7,800,4,75.0,81.25,3,16
EFE/SAA,7,800,5,56.25,62.5,3,16
EFE/SAA,7,1500,1,68.75,87.5,4,16
EFE/SAA,7,1500,2,50.0,68.75,1,16
EFE/SAA,7,1500,3,87.5,81.25,6,16
EFE/SAA,7,1500,4,56.25,87.5,5,16
EFE/SAA,7,1500,5,87.5,81.25,24,16
EFE/SAA,7,3000,1,62.5,87.5,27,16
EFE/SAA,7,3000,2,81.25,62.5,15,16
EFE/SAA,7,3000,3,50.0,68.75,2,16
EFE/SAA,7,3000,4,62.5,62.5,2,16
EFE/SAA,7,3000,5,56.25,62.5,1,16
EFE/SAA,7,4000,1,50.0,75.0,17,16
EFE/SAA,7,4000,2,56.25,68.75,5,16
EFE/SAA,7,4000,3,62.5,75.0,8,16
EFE/SAA,7,4000,4,50.0,75.0,2,16
EFE/SAA,7,4000,5,50.0,62.5,1,16
EFE/SAA,8,800,1,43.75,37.5,2,16
EFE/SAA,8,800,2,62.5,56.25,16,16
EFE/SAA,8,800,3,50.0,68.75,1,16
EFE/SAA,8,800,4,50.0,68.75,2,16
EFE/SAA,8,800,5,43.75,68.75,16,16
EFE/SAA,8,1500,1,50.0,50.0,1,16
EFE/SAA,8,1500,2,37.5,56.25,16,16
EFE/SAA,8,1500,3,43.75,56.25,1,16
EFE/SAA,8,1500,4,18.75,62.5,6,16
EFE/SAA,8,1500,5,56.25,56.25,1,16
