subject,800,1500,3000,4000
1,61.111111111111114,52.22222222222223,52.22222222222223,43.333333333333336
2,53.75,58.75,60.0,61.25000000000001
3,65.0,65.0,62.5,63.74999999999999
4,81.25,71.25,70.0,55.00000000000001
5,71.25,67.5,53.75,57.49999999999999
6,51.24999999999999,57.49999999999999,52.5,53.75
7,61.25000000000001,70.0,62.5,53.75
8,50.0,41.25,45.0,55.00000000000001
9,52.5,61.25000000000001,68.75,76.25
10,63.74999999999999,62.5,62.5,72.5
11,53.75,67.5,71.25,75.0
12,46.25,48.75,61.25000000000001,62.5
13,53.75,51.24999999999999,57.49999999999999,46.25
14,48.75,51.24999999999999,48.75,46.25
15,52.5,43.75,52.5,57.49999999999999
16,50.0,51.24999999999999,65.0,72.5
17,66.25,57.49999999999999,51.24999999999999,51.24999999999999
18,80.0,80.0,88.75,92.5
