pair,mode,subject,window_ms,fold,accuracy,val_accuracy,n_test
EPS/SAA,cwt,1,4000,1,50.0,66.66666666666667,18
EPS/SAA,cwt,1,4000,2,77.77777777777777,66.66666666666667,18
EPS/SAA,cwt,1,4000,3,55.55555555555556,66.66666666666667,18
EPS/SAA,cwt,1,4000,4,38.888888888888886,72.22222222222223,18
EPS/SAA,cwt,1,4000,5,55.55555555555556,72.22222222222223,18
EPS/SAA,cwt,2,4000,1,56.25,81.25,16
EPS/SAA,cwt,2,4000,2,75.0,75.0,16
EPS/SAA,cwt,2,4000,3,56.25,62.5,16
EPS/SAA,cwt,2,4000,4,68.75,62.5,16
EPS/SAA,cwt,2,4000,5,50.0,81.25,16
EPS/SAA,cwt,3,4000,1,81.25,75.0,16
EPS/SAA,cwt,3,4000,2,68.75,81.25,16
EPS/SAA,cwt,3,4000,3,68.75,81.25,16
EPS/SAA,cwt,3,4000,4,68.75,68.75,16
EPS/SAA,cwt,3,4000,5,68.75,93.75,16
EPS/SAA,cwt,4,4000,1,56.25,93.75,16
EPS/SAA,cwt,4,4000,2,56.25,81.25,16
EPS/SAA,cwt,4,4000,3,68.75,68.75,16
EPS/SAA,cwt,4,4000,4,62.5,68.75,16
EPS/SAA,cwt,4,4000,5,50.0,75.0,16
EPS/SAA,cwt,5,4000,1,87.5,62.5,16
EPS/SAA,cwt,5,4000,2,81.25,68.75,16
EPS/SAA,cwt,5,4000,3,62.5,75.0,16
EPS/SAA,cwt,5,4000,4,68.75,68.75,16
EPS/SAA,cwt,5,4000,5,56.25,75.0,16
EPS/SAA,cwt,6,4000,1,56.25,62.5,16
EPS/SAA,cwt,6,4000,2,75.0,62.5,16
EPS/SAA,cwt,6,4000,3,62.5,62.5,16
EPS/SAA,cwt,6,4000,4,62.5,56.25,16
EPS/SAA,cwt,6,4000,5,62.5,68.75,16
EPS/SAA,cwt,7,4000,1,56.25,81.25,16
EPS/SAA,cwt,7,4000,2,75.0,62.5,16
EPS/SAA,cwt,7,4000,3,81.25,93.75,16
EPS/SAA,cwt,7,4000,4,81.25,75.0,16
EPS/SAA,cwt,7,4000,5,75.0,87.5,16
EPS/SAA,cwt,8,4000,1,43.75,68.75,16
EPS/SAA,cwt,8,4000,2,43.75,62.5,16
EPS/SAA,cwt,8,4000,3,50.0,50.0,16
EPS/SAA,cwt,8,4000,4,37.5,56.25,16
EPS/SAA,cwt,8,4000,5,43.75,68.75,16
EPS/SAA,cwt,9,4000,1,43.75,56.25,16
EPS/SAA,cwt,9,4000,2,31.25,75.0,16
EPS/SAA,cwt,9,4000,3,56.25,68.75,16
EPS/SAA,cwt,9,4000,4,37.5,56.25,16
EPS/SAA,cwt,9,4000,5,62.5,81.25,16
EPS/SAA,cwt,10,4000,1,56.25,62.5,16
EPS/SAA,cwt,10,4000,2,37.5,81.25,16
EPS/SAA,cwt,10,4000,3,31.25,68.75,16
EPS/SAA,cwt,10,4000,4,56.25,56.25,16
EPS/SAA,cwt,10,4000,5,68.75,56.25,16
EPS/SAA,cwt,11,4000,1,68.75,56.25,16
EPS/SAA,cwt,11,4000,2,81.25,62.5,16
EPS/SAA,cwt,11,4000,3,68.75,87.5,16
EPS/SAA,cwt,11,4000,4,56.25,87.5,16
EPS/SAA,cwt,11,4000,5,68.75,62.5,16
EPS/SAA,cwt,12,4000,1,56.25,56.25,16
EPS/SAA,cwt,12,4000,2,43.75,81.25,16
EPS/SAA,cwt,12,4000,3,56.25,87.5,16
EPS/SAA,cwt,12,4000,4,75.0,68.75,16
EPS/SAA,cwt,12,4000,5,37.5,87.5,16
EPS/SAA,cwt,13,4000,1,62.5,56.25,16
EPS/SAA,cwt,13,4000,2,62.5,75.0,16
EPS/SAA,cwt,13,4000,3,37.5,75.0,16
EPS/SAA,cwt,13,4000,4,68.75,62.5,16
EPS/SAA,cwt,13,4000,5,75.0,81.25,16
EPS/SAA,cwt,14,4000,1,43.75,50.0,16
EPS/SAA,cwt,14,4000,2,56.25,87.5,16
EPS/SAA,cwt,14,4000,3,43.75,56.25,16
EPS/SAA,cwt,14,4000,4,50.0,68.75,16
EPS/SAA,cwt,14,4000,5,43.75,50.0,16
EPS/SAA,cwt,15,4000,1,68.75,50.0,16
EPS/SAA,cwt,15,4000,2,56.25,68.75,16
EPS/SAA,cwt,15,4000,3,50.0,68.75,16
EPS/SAA,cwt,15,4000,4,75.0,62.5,16
EPS/SAA,cwt,15,4000,5,62.5,68.75,16
EPS/SAA,cwt,16,4000,1,62.5,62.5,16
EPS/SAA,cwt,16,4000,2,62.5,75.0,16
EPS/SAA,cwt,16,4000,3,50.0,81.25,16
EPS/SAA,cwt,16,4000,4,62.5,75.0,16
EPS/SAA,cwt,16,4000,5,56.25,87.5,16
EPS/SAA,cwt,17,4000,1,62.5,87.5,16
EPS/SAA,cwt,17,4000,2,68.75,81.25,16
EPS/SAA,cwt,17,4000,3,56.25,93.75,16
EPS/SAA,cwt,17,4000,4,68.75,62.5,16
EPS/SAA,cwt,17,4000,5,50.0,75.0,16
EPS/SAA,cwt,18,4000,1,100.0,93.75,16
EPS/SAA,cwt,18,4000,2,93.75,81.25,16
EPS/SAA,cwt,18,4000,3,93.75,81.25,16
EPS/SAA,cwt,18,4000,4,68.75,93.75,16
EPS/SAA,cwt,18,4000,5,87.5,87.5,16
