subject,4000
1,55.55555555555556
2,62.5
3,53.75
4,75.0
5,58.75
6,60.0
7,57.49999999999999
8,60.0
9,72.5
10,67.5
11,77.5
12,63.74999999999999
13,52.5
14,66.25
15,61.25000000000001
16,48.75
17,50.0
18,68.75
