pair,subject,window_ms,fold,accuracy,val_accuracy,best_epoch,n_test
WFE/SAA,1,800,1,55.55555555555556,66.66666666666667,3,18
WFE/SAA,1,800,2,55.55555555555556,66.66666666666667,1,18
WFE/SAA,1,800,3,66.66666666666667,88.88888888888889,12,18
WFE/SAA,1,800,4,77.77777777777777,66.66666666666667,12,18
WFE/SAA,1,800,5,72.22222222222223,66.66666666666667,26,18
WFE/SAA,1,1500,1,66.66666666666667,66.66666666666667,16,18
WFE/SAA,1,1500,2,61.111111111111114,83.33333333333333,8,18
WFE/SAA,1,1500,3,72.22222222222223,83.33333333333333,4,18
WFE/SAA,1,1500,4,50.0,61.111111111111114,5,18
WFE/SAA,1,1500,5,61.111111111111114,72.22222222222223,21,18
WFE/SAA,1,3000,1,61.111111111111114,72.22222222222223,9,18
WFE/SAA,1,3000,2,61.111111111111114,77.77777777777777,3,18
WFE/SAA,1,3000,3,61.111111111111114,72.22222222222223,21,18
WFE/SAA,1,3000,4,61.111111111111114,77.77777777777777,1,18
WFE/SAA,1,3000,5,27.77777777777778,77.77777777777777,4,18
WFE/SAA,1,4000,1,61.111111111111114,72.22222222222223,11,18
WFE/SAA,1,4000,2,72.22222222222223,77.77777777777777,13,18
WFE/SAA,1,4000,3,61.111111111111114,61.111111111111114,5,18
WFE/SAA,1,4000,4,66.66666666666667,83.33333333333333,19,18
WFE/SAA,1,4000,5,55.55555555555556,83.33333333333333,6,18
WFE/SAA,2,800,1,62.5,81.25,5,16
WFE/SAA,2,800,2,50.0,62.5,1,16
WFE/SAA,2,800,3,81.25,68.75,31,16
WFE/SAA,2,800,4,81.25,81.25,9,16
WFE/SAA,2,800,5,62.5,75.0,6,16
WFE/SAA,2,1500,1,56.25,68.75,4,16
WFE/SAA,2,1500,2,56.25,62.5,2,16
WFE/SAA,2,1500,3,68.75,68.75,7,16
WFE/SAA,2,1500,4,62.5,50.0,1,16
WFE/SAA,2,1500,5,50.0,68.75,1,16
WFE/SAA,2,3000,1,50.0,68.75,25,16
WFE/SAA,2,3000,2,43.75,68.75,12,16
WFE/SAA,2,3000,3,62.5,56.25,36,16
WFE/SAA,2,3000,4,31.25,75.0,7,16
WFE/SAA,2,3000,5,37.5,56.25,10,16
WFE/SAA,2,4000,1,56.25,56.25,3,16
WFE/SAA,2,4000,2,56.25,68.75,1,16
WFE/SAA,2,4000,3,62.5,68.75,10,16
WFE/SAA,2,4000,4,50.0,56.25,1,16
WFE/SAA,2,4000,5,50.0,68.75,1,16
