subject,4000
1,51.11111111111111
2,51.24999999999999
3,68.75
4,73.75
5,64.19753086419753
6,63.74999999999999
7,60.0
8,52.5
9,55.00000000000001
10,56.25
11,55.00000000000001
12,52.5
13,63.74999999999999
14,48.75
15,51.24999999999999
16,55.00000000000001
17,48.75
18,75.0
