pair,mode,subject,window_ms,accuracy,n_test
EPS/SFE,cwt,1,4000,57.77777777777777,90
EPS/SFE,cwt,2,4000,56.25,80
EPS/SFE,cwt,3,4000,76.25,80
EPS/SFE,cwt,4,4000,72.5,80
EPS/SFE,cwt,5,4000,59.25925925925925,81
EPS/SFE,cwt,6,4000,60.0,80
EPS/SFE,cwt,7,4000,61.25000000000001,80
EPS/SFE,cwt,8,4000,45.0,80
EPS/SFE,cwt,9,4000,58.75,80
EPS/SFE,cwt,10,4000,65.0,80
EPS/SFE,cwt,11,4000,61.25000000000001,80
EPS/SFE,cwt,12,4000,53.75,80
EPS/SFE,cwt,13,4000,68.75,80
EPS/SFE,cwt,14,4000,57.49999999999999,80
EPS/SFE,cwt,15,4000,55.00000000000001,80
EPS/SFE,cwt,16,4000,58.75,80
EPS/SFE,cwt,17,4000,63.74999999999999,80
EPS/SFE,cwt,18,4000,72.5,80
