subject,4000
1,55.55555555555556
2,71.25
3,58.75
4,65.0
5,73.75
6,63.74999999999999
7,57.49999999999999
8,61.25000000000001
9,73.75
10,57.49999999999999
11,70.0
12,60.0
13,42.5
14,56.25
15,48.75
16,87.5
17,51.24999999999999
18,92.5
