pair,subject,window_ms,fold,accuracy,val_accuracy,best_epoch,n_test
HOC/WAA,1,800,1,77.77777777777777,83.33333333333333,22,18
HOC/WAA,1,800,2,55.55555555555556,77.77777777777777,3,18
HOC/WAA,1,800,3,50.0,83.33333333333333,37,18
HOC/WAA,1,800,4,44.44444444444444,88.88888888888889,1,18
HOC/WAA,1,800,5,72.22222222222223,83.33333333333333,11,18
HOC/WAA,1,1500,1,66.66666666666667,77.77777777777777,8,18
HOC/WAA,1,1500,2,55.55555555555556,77.77777777777777,25,18
HOC/WAA,1,1500,3,61.111111111111114,66.66666666666667,4,18
HOC/WAA,1,1500,4,50.0,77.77777777777777,12,18
HOC/WAA,1,1500,5,83.33333333333333,61.111111111111114,40,18
HOC/WAA,1,3000,1,66.66666666666667,83.33333333333333,15,18
HOC/WAA,1,3000,2,66.66666666666667,83.33333333333333,1,18
HOC/WAA,1,3000,3,72.22222222222223,83.33333333333333,10,18
HOC/WAA,1,3000,4,66.66666666666667,77.77777777777777,7,18
HOC/WAA,1,3000,5,61.111111111111114,72.22222222222223,6,18
HOC/WAA,1,4000,1,72.22222222222223,83.33333333333333,13,18
HOC/WAA,1,4000,2,61.111111111111114,77.77777777777777,49,18
HOC/WAA,1,4000,3,66.66666666666667,77.77777777777777,25,18
HOC/WAA,1,4000,4,77.77777777777777,77.77777777777777,6,18
HOC/WAA,1,4000,5,83.33333333333333,77.77777777777777,9,18
HOC/WAA,2,800,1,68.75,62.5,17,16
HOC/WAA,2,800,2,43.75,68.75,13,16
HOC/WAA,2,800,3,50.0,68.75,20,16
HOC/WAA,2,800,4,56.25,75.0,18,16
HOC/WAA,2,800,5,56.25,87.5,28,16
HOC/WAA,2,1500,1,62.5,68.75,1,16
HOC/WAA,2,1500,2,37.5,68.75,2,16
HOC/WAA,2,1500,3,56.25,81.25,19,16
HOC/WAA,2,1500,4,50.0,93.75,10,16
HOC/WAA,2,1500,5,81.25,87.5,28,16
HOC/WAA,2,3000,1,68.75,50.0,3,16
HOC/WAA,2,3000,2,37.5,62.5,2,16
HOC/WAA,2,3000,3,68.75,93.75,20,16
HOC/WAA,2,3000,4,87.5,93.75,28,16
HOC/WAA,2,3000,5,75.0,75.0,7,16
HOC/WAA,2,4000,1,87.5,56.25,18,16
HOC/WAA,2,4000,2,68.75,62.5,2,16
HOC/WAA,2,4000,3,62.5,87.5,8,16
HOC/WAA,2,4000,4,62.5,87.5,3,16
HOC/WAA,2,4000,5,81.25,81.25,18,16
HOC/WAA,3,800,1,81.25,68.75,8,16
HOC/WAA,3,800,2,68.75,56.25,2,16
HOC/WAA,3,800,3,87.5,75.0,14,16
HOC/WAA,3,800,4,50.0,93.75,16,16
HOC/WAA,3,800,5,81.25,75.0,6,16
HOC/WAA,3,1500,1,87.5,81.25,2,16
HOC/WAA,3,1500,2,75.0,75.0,2,16
HOC/WAA,3,1500,3,75.0,62.5,1,16
HOC/WAA,3,1500,4,56.25,81.25,1,16
HOC/WAA,3,1500,5,68.75,75.0,3,16
HOC/WAA,3,3000,1,81.25,75.0,22,16
HOC/WAA,3,3000,2,56.25,68.75,2,16
HOC/WAA,3,3000,3,75.0,75.0,3,16
HOC/WAA,3,3000,4,50.0,81.25,3,16
HOC/WAA,3,3000,5,87.5,87.5,9,16
HOC/WAA,3,4000,1,68.75,75.0,6,16
HOC/WAA,3,4000,2,50.0,68.75,2,16
HOC/WAA,3,4000,3,75.0,56.25,1,16
HOC/WAA,3,4000,4,50.0,75.0,1,16
HOC/WAA,3,4000,5,81.25,87.5,3,16
HOC/WAA,4,800,1,56.25,87.5,7,16
HOC/WAA,4,800,2,56.25,62.5,1,16
HOC/WAA,4,800,3,62.5,75.0,12,16
HOC/WAA,4,800,4,75.0,75.0,25,16
HOC/WAA,4,800,5,62.5,56.25,22,16
HOC/WAA,4,1500,1,75.0,81.25,2,16
HOC/WAA,4,1500,2,68.75,93.75,7,16
HOC/WAA,4,1500,3,75.0,75.0,14,16
HOC/WAA,4,1500,4,62.5,68.75,4,16
HOC/WAA,4,1500,5,75.0,75.0,7,16
HOC/WAA,4,3000,1,56.25,75.0,11,16
HOC/WAA,4,3000,2,43.75,81.25,2,16
HOC/WAA,4,3000,3,62.5,68.75,4,16
HOC/WAA,4,3000,4,81.25,68.75,3,16
HOC/WAA,4,3000,5,75.0,68.75,7,16
HOC/WAA,4,4000,1,43.75,87.5,15,16
HOC/WAA,4,4000,2,75.0,87.5,2,16
HOC/WAA,4,4000,3,75.0,75.0,5,16
HOC/WAA,4,4000,4,68.75,75.0,3,16
HOC/WAA,4,4000,5,75.0,56.25,3,16
HOC/WAA,5,800,1,62.5,81.25,24,16
HOC/WAA,5,800,2,62.5,81.25,25,16
HOC/WAA,5,800,3,50.0,81.25,1,16
HOC/WAA,5,800,4,68.75,75.0,49,16
HOC/WAA,5,800,5,68.75,68.75,2,16
HOC/WAA,5,1500,1,68.75,56.25,1,16
HOC/WAA,5,1500,2,68.75,87.5,5,16
HOC/WAA,5,1500,3,68.75,81.25,13,16
HOC/WAA,5,1500,4,37.5,87.5,1,16
HOC/WAA,5,1500,5,75.0,87.5,6,16
HOC/WAA,5,3000,1,81.25,62.5,19,16
HOC/WAA,5,3000,2,62.5,87.5,14,16
HOC/WAA,5,3000,3,81.25,93.75,9,16
HOC/WAA,5,3000,4,56.25,81.25,6,16
HOC/WAA,5,3000,5,87.5,93.75,16,16
HOC/WAA,5,4000,1,75.0,68.75,19,16
HOC/WAA,5,4000,2,62.5,93.75,6,16
HOC/WAA,5,4000,3,68.75,68.75,6,16
HOC/WAA,5,4000,4,50.0,81.25,6,16
HOC/WAA,5,4000,5,75.0,87.5,4,16
HOC/WAA,6,800,1,68.75,62.5,1,16
HOC/WAA,6,800,2,43.75,87.5,2,16
HOC/WAA,6,800,3,31.25,68.75,5,16
HOC/WAA,6,800,4,68.75,75.0,8,16
HOC/WAA,6,800,5,75.0,56.25,1,16
HOC/WAA,6,1500,1,50.0,75.0,15,16
HOC/WAA,6,1500,2,62.5,81.25,7,16
HOC/WAA,6,1500,3,50.0,68.75,8,16
HOC/WAA,6,1500,4,68.75,68.75,2,16
HOC/WAA,6,1500,5,68.75,62.5,4,16
HOC/WAA,6,3000,1,62.5,81.25,10,16
HOC/WAA,6,3000,2,68.75,87.5,6,16
HOC/WAA,6,3000,3,62.5,62.5,2,16
HOC/WAA,6,3000,4,68.75,75.0,25,16
HOC/WAA,6,3000,5,75.0,87.5,26,16
HOC/WAA,6,4000,1,68.75,75.0,3,16
HOC/WAA,6,4000,2,62.5,87.5,4,16
HOC/WAA,6,4000,3,68.75,62.5,11,16
HOC/WAA,6,4000,4,75.0,81.25,15,16
HOC/WAA,6,4000,5,75.0,81.25,41,16
HOC/WAA,7,800,1,56.25,68.75,11,16
HOC/WAA,7,800,2,50.0,56.25,6,16
HOC/WAA,7,800,3,62.5,62.5,1,16
HOC/WAA,7,800,4,62.5,75.0,5,16
