pair,mode,subject,window_ms,fold,accuracy,val_accuracy,n_test
WFE/EPS,raw,1,4000,1,61.111111111111114,72.22222222222223,18
WFE/EPS,raw,1,4000,2,33.333333333333336,61.111111111111114,18
WFE/EPS,raw,1,4000,3,61.111111111111114,66.66666666666667,18
WFE/EPS,raw,1,4000,4,55.55555555555556,72.22222222222223,18
WFE/EPS,raw,1,4000,5,38.888888888888886,77.77777777777777,18
WFE/EPS,raw,2,4000,1,43.75,50.0,16
WFE/EPS,raw,2,4000,2,31.25,50.0,16
WFE/EPS,raw,2,4000,3,62.5,75.0,16
WFE/EPS,raw,2,4000,4,62.5,56.25,16
WFE/EPS,raw,2,4000,5,68.75,50.0,16
WFE/EPS,raw,3,4000,1,50.0,62.5,16
WFE/EPS,raw,3,4000,2,75.0,62.5,16
WFE/EPS,raw,3,4000,3,62.5,62.5,16
WFE/EPS,raw,3,4000,4,68.75,56.25,16
WFE/EPS,raw,3,4000,5,56.25,75.0,16
WFE/EPS,raw,4,4000,1,50.0,56.25,16
WFE/EPS,raw,4,4000,2,50.0,75.0,16
WFE/EPS,raw,4,4000,3,68.75,81.25,16
WFE/EPS,raw,4,4000,4,62.5,62.5,16
WFE/EPS,raw,4,4000,5,81.25,62.5,16
WFE/EPS,raw,5,4000,1,50.0,56.25,16
WFE/EPS,raw,5,4000,2,56.25,56.25,16
WFE/EPS,raw,5,4000,3,31.25,68.75,16
WFE/EPS,raw,5,4000,4,43.75,56.25,16
WFE/EPS,raw,5,4000,5,31.25,62.5,16
WFE/EPS,raw,6,4000,1,50.0,62.5,16
WFE/EPS,raw,6,4000,2,56.25,68.75,16
WFE/EPS,raw,6,4000,3,50.0,62.5,16
WFE/EPS,raw,6,4000,4,56.25,62.5,16
WFE/EPS,raw,6,4000,5,62.5,62.5,16
WFE/EPS,raw,7,4000,1,50.0,75.0,16
WFE/EPS,raw,7,4000,2,62.5,68.75,16
WFE/EPS,raw,7,4000,3,81.25,56.25,16
WFE/EPS,raw,7,4000,4,62.5,50.0,16
WFE/EPS,raw,7,4000,5,43.75,68.75,16
WFE/EPS,raw,8,4000,1,43.75,50.0,16
WFE/EPS,raw,8,4000,2,50.0,56.25,16
WFE/EPS,raw,8,4000,3,37.5,50.0,16
WFE/EPS,raw,8,4000,4,56.25,50.0,16
WFE/EPS,raw,8,4000,5,37.5,75.0,16
WFE/EPS,raw,9,4000,1,62.5,62.5,16
WFE/EPS,raw,9,4000,2,56.25,56.25,16
WFE/EPS,raw,9,4000,3,50.0,56.25,16
WFE/EPS,raw,9,4000,4,62.5,62.5,16
WFE/EPS,raw,9,4000,5,37.5,56.25,16
WFE/EPS,raw,10,4000,1,56.25,62.5,16
WFE/EPS,raw,10,4000,2,62.5,62.5,16
WFE/EPS,raw,10,4000,3,50.0,50.0,16
WFE/EPS,raw,10,4000,4,68.75,56.25,16
WFE/EPS,raw,10,4000,5,62.5,56.25,16
WFE/EPS,raw,11,4000,1,37.5,56.25,16
WFE/EPS,raw,11,4000,2,56.25,50.0,16
WFE/EPS,raw,11,4000,3,43.75,56.25,16
WFE/EPS,raw,11,4000,4,50.0,56.25,16
WFE/EPS,raw,11,4000,5,31.25,75.0,16
WFE/EPS,raw,12,4000,1,81.25,56.25,16
WFE/EPS,raw,12,4000,2,50.0,56.25,16
WFE/EPS,raw,12,4000,3,56.25,68.75,16
WFE/EPS,raw,12,4000,4,62.5,62.5,16
WFE/EPS,raw,12,4000,5,68.75,62.5,16
WFE/EPS,raw,13,4000,1,50.0,56.25,16
WFE/EPS,raw,13,4000,2,62.5,62.5,16
WFE/EPS,raw,13,4000,3,43.75,50.0,16
WFE/EPS,raw,13,4000,4,50.0,68.75,16
WFE/EPS,raw,13,4000,5,43.75,81.25,16
WFE/EPS,raw,14,4000,1,62.5,56.25,16
WFE/EPS,raw,14,4000,2,37.5,56.25,16
WFE/EPS,raw,14,4000,3,56.25,56.25,16
WFE/EPS,raw,14,4000,4,43.75,62.5,16
WFE/EPS,raw,14,4000,5,56.25,50.0,16
WFE/EPS,raw,15,4000,1,50.0,50.0,16
WFE/EPS,raw,15,4000,2,62.5,62.5,16
WFE/EPS,raw,15,4000,3,37.5,50.0,16
WFE/EPS,raw,15,4000,4,56.25,62.5,16
WFE/EPS,raw,15,4000,5,43.75,62.5,16
WFE/EPS,raw,16,4000,1,50.0,68.75,16
WFE/EPS,raw,16,4000,2,68.75,62.5,16
WFE/EPS,raw,16,4000,3,75.0,68.75,16
WFE/EPS,raw,16,4000,4,68.75,56.25,16
WFE/EPS,raw,16,4000,5,43.75,56.25,16
WFE/EPS,raw,17,4000,1,31.25,50.0,16
WFE/EPS,raw,17,4000,2,43.75,56.25,16
WFE/EPS,raw,17,4000,3,62.5,62.5,16
WFE/EPS,raw,17,4000,4,56.25,62.5,16
WFE/EPS,raw,17,4000,5,31.25,68.75,16
WFE/EPS,raw,18,4000,1,37.5,62.5,16
WFE/EPS,raw,18,4000,2,56.25,68.75,16
WFE/EPS,raw,18,4000,3,62.5,62.5,16
WFE/EPS,raw,18,4000,4,62.5,81.25,16
WFE/EPS,raw,18,4000,5,75.0,75.0,16
