pair,subject,window_ms,fold,accuracy,val_accuracy,best_epoch,n_test
EPS/EFE,1,800,1,38.888888888888886,55.55555555555556,2,18
EPS/EFE,1,800,2,38.888888888888886,77.77777777777777,2,18
EPS/EFE,1,800,3,61.111111111111114,50.0,2,18
EPS/EFE,1,800,4,55.55555555555556,44.44444444444444,3,18
EPS/EFE,1,800,5,55.55555555555556,66.66666666666667,11,18
EPS/EFE,1,1500,1,61.111111111111114,66.66666666666667,3,18
EPS/EFE,1,1500,2,66.66666666666667,77.77777777777777,14,18
EPS/EFE,1,1500,3,61.111111111111114,66.66666666666667,1,18
EPS/EFE,1,1500,4,55.55555555555556,66.66666666666667,7,18
EPS/EFE,1,1500,5,38.888888888888886,61.111111111111114,2,18
EPS/EFE,1,3000,1,61.111111111111114,66.66666666666667,5,18
EPS/EFE,1,3000,2,61.111111111111114,83.33333333333333,2,18
EPS/EFE,1,3000,3,83.33333333333333,61.111111111111114,2,18
EPS/EFE,1,3000,4,66.66666666666667,61.111111111111114,11,18
EPS/EFE,1,3000,5,55.55555555555556,61.111111111111114,21,18
EPS/EFE,1,4000,1,44.44444444444444,55.55555555555556,1,18
EPS/EFE,1,4000,2,38.888888888888886,88.88888888888889,1,18
EPS/EFE,1,4000,3,72.22222222222223,61.111111111111114,2,18
EPS/EFE,1,4000,4,44.44444444444444,66.66666666666667,3,18
EPS/EFE,1,4000,5,66.66666666666667,66.66666666666667,14,18
EPS/EFE,2,800,1,43.75,68.75,9,16
EPS/EFE,2,800,2,43.75,43.75,10,16
EPS/EFE,2,800,3,56.25,62.5,1,16
EPS/EFE,2,800,4,31.25,87.5,13,16
EPS/EFE,2,800,5,50.0,62.5,5,16
EPS/EFE,2,1500,1,50.0,81.25,11,16
EPS/EFE,2,1500,2,75.0,81.25,11,16
EPS/EFE,2,1500,3,81.25,62.5,2,16
EPS/EFE,2,1500,4,43.75,75.0,1,16
EPS/EFE,2,1500,5,68.75,62.5,5,16
EPS/EFE,2,3000,1,56.25,93.75,2,16
EPS/EFE,2,3000,2,62.5,56.25,1,16
EPS/EFE,2,3000,3,62.5,75.0,1,16
EPS/EFE,2,3000,4,50.0,87.5,6,16
EPS/EFE,2,3000,5,50.0,81.25,6,16
EPS/EFE,2,4000,1,68.75,87.5,8,16
EPS/EFE,2,4000,2,68.75,62.5,1,16
EPS/EFE,2,4000,3,62.5,75.0,2,16
EPS/EFE,2,4000,4,68.75,87.5,31,16
EPS/EFE,2,4000,5,62.5,81.25,8,16
EPS/EFE,3,800,1,56.25,68.75,18,16
EPS/EFE,3,800,2,68.75,62.5,1,16
EPS/EFE,3,800,3,62.5,68.75,5,16
EPS/EFE,3,800,4,50.0,68.75,7,16
EPS/EFE,3,800,5,56.25,87.5,2,16
EPS/EFE,3,1500,1,68.75,56.25,1,16
EPS/EFE,3,1500,2,87.5,75.0,4,16
EPS/EFE,3,1500,3,75.0,75.0,5,16
EPS/EFE,3,1500,4,75.0,75.0,6,16
EPS/EFE,3,1500,5,68.75,75.0,2,16
EPS/EFE,3,3000,1,75.0,75.0,2,16
EPS/EFE,3,3000,2,87.5,68.75,3,16
EPS/EFE,3,3000,3,87.5,75.0,4,16
EPS/EFE,3,3000,4,81.25,87.5,13,16
EPS/EFE,3,3000,5,81.25,81.25,14,16
EPS/EFE,3,4000,1,75.0,81.25,3,16
EPS/EFE,3,4000,2,93.75,75.0,3,16
EPS/EFE,3,4000,3,75.0,81.25,5,16
EPS/EFE,3,4000,4,81.25,87.5,6,16
EPS/EFE,3,4000,5,68.75,81.25,6,16
EPS/EFE,4,800,1,81.25,87.5,1,16
EPS/EFE,4,800,2,93.75,87.5,1,16
EPS/EFE,4,800,3,75.0,100.0,1,16
EPS/EFE,4,800,4,81.25,93.75,1,16
EPS/EFE,4,800,5,75.0,93.75,1,16
EPS/EFE,4,1500,1,68.75,75.0,25,16
EPS/EFE,4,1500,2,81.25,93.75,11,16
EPS/EFE,4,1500,3,56.25,87.5,2,16
EPS/EFE,4,1500,4,62.5,81.25,1,16
EPS/EFE,4,1500,5,75.0,93.75,2,16
EPS/EFE,4,3000,1,81.25,93.75,2,16
EPS/EFE,4,3000,2,81.25,93.75,7,16
EPS/EFE,4,3000,3,81.25,100.0,9,16
EPS/EFE,4,3000,4,87.5,75.0,9,16
EPS/EFE,4,3000,5,81.25,100.0,7,16
EPS/EFE,4,4000,1,62.5,87.5,18,16
EPS/EFE,4,4000,2,93.75,93.75,7,16
EPS/EFE,4,4000,3,87.5,100.0,41,16
EPS/EFE,4,4000,4,81.25,68.75,7,16
EPS/EFE,4,4000,5,81.25,93.75,3,16
EPS/EFE,5,800,1,43.75,75.0,7,16
EPS/EFE,5,800,2,31.25,56.25,1,16
EPS/EFE,5,800,3,31.25,75.0,29,16
EPS/EFE,5,800,4,56.25,62.5,10,16
EPS/EFE,5,800,5,50.0,68.75,10,16
EPS/EFE,5,1500,1,62.5,56.25,13,16
EPS/EFE,5,1500,2,62.5,68.75,5,16
EPS/EFE,5,1500,3,56.25,81.25,2,16
EPS/EFE,5,1500,4,50.0,81.25,15,16
EPS/EFE,5,1500,5,56.25,81.25,13,16
EPS/EFE,5,3000,1,68.75,56.25,2,16
EPS/EFE,5,3000,2,62.5,75.0,7,16
EPS/EFE,5,3000,3,62.5,75.0,10,16
EPS/EFE,5,3000,4,37.5,81.25,3,16
EPS/EFE,5,3000,5,68.75,81.25,18,16
EPS/EFE,5,4000,1,56.25,62.5,24,16
EPS/EFE,5,4000,2,50.0,81.25,5,16
EPS/EFE,5,4000,3,50.0,81.25,19,16
EPS/EFE,5,4000,4,75.0,81.25,14,16
EPS/EFE,5,4000,5,62.5,68.75,6,16
EPS/EFE,6,800,1,75.0,68.75,1,16
EPS/EFE,6,800,2,68.75,75.0,12,16
EPS/EFE,6,800,3,87.5,75.0,4,16
EPS/EFE,6,800,4,62.5,75.0,1,16
EPS/EFE,6,800,5,50.0,75.0,4,16
EPS/EFE,6,1500,1,62.5,75.0,13,16
EPS/EFE,6,1500,2,87.5,56.25,2,16
EPS/EFE,6,1500,3,81.25,81.25,17,16
EPS/EFE,6,1500,4,56.25,75.0,1,16
EPS/EFE,6,1500,5,75.0,81.25,11,16
EPS/EFE,6,3000,1,87.5,81.25,14,16
EPS/EFE,6,3000,2,50.0,68.75,2,16
EPS/EFE,6,3000,3,50.0,75.0,1,16
EPS/EFE,6,3000,4,62.5,75.0,1,16
EPS/EFE,6,3000,5,62.5,75.0,15,16
EPS/EFE,6,4000,1,81.25,75.0,7,16
EPS/EFE,6,4000,2,81.25,68.75,17,16
EPS/EFE,6,4000,3,56.25,75.0,4,16
EPS/EFE,6,4000,4,50.0,75.0,1,16
EPS/EFE,6,4000,5,75.0,81.25,11,16
EPS/EFE,7,800,1,37.5,62.5,1,16
EPS/EFE,7,800,2,62.5,68.75,3,16
EPS/EFE,7,800,3,62.5,81.25,13,16
EPS/EFE,7,800,4,50.0,31.25,1,16
EPS/EFE,7,800,5,62.5,62.5,1,16
