pair,mode,subject,window_ms,fold,accuracy,val_accuracy,n_test
EFE/SFE,raw,1,4000,1,66.66666666666667,83.33333333333333,18
EFE/SFE,raw,1,4000,2,61.111111111111114,83.33333333333333,18
EFE/SFE,raw,1,4000,3,66.66666666666667,83.33333333333333,18
EFE/SFE,raw,1,4000,4,55.55555555555556,77.77777777777777,18
EFE/SFE,raw,1,4000,5,72.22222222222223,72.22222222222223,18
EFE/SFE,raw,2,4000,1,56.25,68.75,16
EFE/SFE,raw,2,4000,2,50.0,68.75,16
EFE/SFE,raw,2,4000,3,43.75,75.0,16
EFE/SFE,raw,2,4000,4,56.25,93.75,16
EFE/SFE,raw,2,4000,5,56.25,62.5,16
EFE/SFE,raw,3,4000,1,93.75,100.0,16
EFE/SFE,raw,3,4000,2,68.75,100.0,16
EFE/SFE,raw,3,4000,3,87.5,87.5,16
EFE/SFE,raw,3,4000,4,81.25,100.0,16
EFE/SFE,raw,3,4000,5,100.0,93.75,16
EFE/SFE,raw,4,4000,1,87.5,93.75,16
EFE/SFE,raw,4,4000,2,93.75,81.25,16
EFE/SFE,raw,4,4000,3,87.5,93.75,16
EFE/SFE,raw,4,4000,4,81.25,81.25,16
EFE/SFE,raw,4,4000,5,87.5,100.0,16
EFE/SFE,raw,5,4000,1,82.3529411764706,87.5,17
EFE/SFE,raw,5,4000,2,81.25,82.3529411764706,16
EFE/SFE,raw,5,4000,3,75.0,76.47058823529412,16
EFE/SFE,raw,5,4000,4,75.0,94.11764705882354,16
EFE/SFE,raw,5,4000,5,87.5,88.23529411764706,16
EFE/SFE,raw,6,4000,1,50.0,100.0,16
EFE/SFE,raw,6,4000,2,87.5,68.75,16
EFE/SFE,raw,6,4000,3,62.5,87.5,16
EFE/SFE,raw,6,4000,4,81.25,87.5,16
EFE/SFE,raw,6,4000,5,87.5,81.25,16
EFE/SFE,raw,7,4000,1,81.25,87.5,16
EFE/SFE,raw,7,4000,2,68.75,81.25,16
EFE/SFE,raw,7,4000,3,68.75,100.0,16
EFE/SFE,raw,7,4000,4,87.5,75.0,16
EFE/SFE,raw,7,4000,5,68.75,87.5,16
EFE/SFE,raw,8,4000,1,68.75,87.5,16
EFE/SFE,raw,8,4000,2,43.75,75.0,16
EFE/SFE,raw,8,4000,3,43.75,56.25,16
EFE/SFE,raw,8,4000,4,75.0,62.5,16
EFE/SFE,raw,8,4000,5,68.75,56.25,16
EFE/SFE,raw,9,4000,1,62.5,56.25,16
EFE/SFE,raw,9,4000,2,56.25,87.5,16
EFE/SFE,raw,9,4000,3,56.25,68.75,16
EFE/SFE,raw,9,4000,4,50.0,62.5,16
EFE/SFE,raw,9,4000,5,68.75,81.25,16
EFE/SFE,raw,10,4000,1,75.0,68.75,16
EFE/SFE,raw,10,4000,2,68.75,68.75,16
EFE/SFE,raw,10,4000,3,81.25,93.75,16
EFE/SFE,raw,10,4000,4,75.0,62.5,16
EFE/SFE,raw,10,4000,5,68.75,75.0,16
EFE/SFE,raw,11,4000,1,43.75,81.25,16
EFE/SFE,raw,11,4000,2,81.25,87.5,16
EFE/SFE,raw,11,4000,3,68.75,87.5,16
EFE/SFE,raw,11,4000,4,87.5,81.25,16
EFE/SFE,raw,11,4000,5,37.5,93.75,16
EFE/SFE,raw,12,4000,1,50.0,100.0,16
EFE/SFE,raw,12,4000,2,87.5,100.0,16
EFE/SFE,raw,12,4000,3,62.5,87.5,16
EFE/SFE,raw,12,4000,4,87.5,75.0,16
EFE/SFE,raw,12,4000,5,75.0,75.0,16
EFE/SFE,raw,13,4000,1,68.75,75.0,16
EFE/SFE,raw,13,4000,2,75.0,75.0,16
EFE/SFE,raw,13,4000,3,62.5,68.75,16
EFE/SFE,raw,13,4000,4,56.25,87.5,16
EFE/SFE,raw,13,4000,5,56.25,75.0,16
EFE/SFE,raw,14,4000,1,50.0,87.5,16
EFE/SFE,raw,14,4000,2,43.75,62.5,16
EFE/SFE,raw,14,4000,3,68.75,68.75,16
EFE/SFE,raw,14,4000,4,62.5,62.5,16
EFE/SFE,raw,14,4000,5,75.0,75.0,16
EFE/SFE,raw,15,4000,1,62.5,75.0,16
EFE/SFE,raw,15,4000,2,62.5,50.0,16
EFE/SFE,raw,15,4000,3,62.5,62.5,16
EFE/SFE,raw,15,4000,4,68.75,62.5,16
EFE/SFE,raw,15,4000,5,68.75,56.25,16
EFE/SFE,raw,16,4000,1,50.0,56.25,16
EFE/SFE,raw,16,4000,2,50.0,56.25,16
EFE/SFE,raw,16,4000,3,75.0,68.75,16
EFE/SFE,raw,16,4000,4,68.75,75.0,16
EFE/SFE,raw,16,4000,5,62.5,62.5,16
EFE/SFE,raw,17,4000,1,68.75,75.0,16
EFE/SFE,raw,17,4000,2,62.5,62.5,16
EFE/SFE,raw,17,4000,3,75.0,68.75,16
EFE/SFE,raw,17,4000,4,62.5,68.75,16
EFE/SFE,raw,17,4000,5,62.5,62.5,16
EFE/SFE,raw,18,4000,1,100.0,93.75,16
EFE/SFE,raw,18,4000,2,93.75,100.0,16
EFE/SFE,raw,18,4000,3,87.5,100.0,16
EFE/SFE,raw,18,4000,4,100.0,100.0,16
EFE/SFE,raw,18,4000,5,93.75,87.5,16
