subject,800,1500,3000,4000
1,48.888888888888886,63.33333333333333,52.22222222222223,56.666666666666664
2,47.5,71.25,62.5,73.75
3,72.5,52.5,51.24999999999999,50.0
4,53.75,62.5,76.25,75.0
5,70.0,75.0,60.0,53.75
6,56.25,53.75,58.75,56.25
7,53.75,60.0,62.5,55.00000000000001
8,46.25,48.75,45.0,52.5
9,52.5,53.75,62.5,68.75
10,61.25000000000001,50.0,60.0,63.74999999999999
11,52.5,48.75,65.0,67.5
12,50.0,61.25000000000001,72.5,57.49999999999999
13,48.75,48.75,56.25,60.0
14,56.25,55.00000000000001,63.74999999999999,60.0
15,65.0,41.25,42.5,62.5
16,85.0,78.75,76.25,70.0
17,56.25,53.75,61.25000000000001,55.00000000000001
18,67.5,67.5,83.75,85.0
