pair,mode,subject,window_ms,fold,accuracy,val_accuracy,n_test
EFE/SAA,cwt,1,4000,1,55.55555555555556,72.22222222222223,18
EFE/SAA,cwt,1,4000,2,50.0,77.77777777777777,18
EFE/SAA,cwt,1,4000,3,38.888888888888886,77.77777777777777,18
EFE/SAA,cwt,1,4000,4,50.0,55.55555555555556,18
EFE/SAA,cwt,1,4000,5,61.111111111111114,61.111111111111114,18
EFE/SAA,cwt,2,4000,1,62.5,68.75,16
EFE/SAA,cwt,2,4000,2,56.25,62.5,16
EFE/SAA,cwt,2,4000,3,68.75,68.75,16
EFE/SAA,cwt,2,4000,4,56.25,75.0,16
EFE/SAA,cwt,2,4000,5,75.0,56.25,16
EFE/SAA,cwt,3,4000,1,56.25,75.0,16
EFE/SAA,cwt,3,4000,2,50.0,81.25,16
EFE/SAA,cwt,3,4000,3,75.0,62.5,16
EFE/SAA,cwt,3,4000,4,43.75,62.5,16
EFE/SAA,cwt,3,4000,5,50.0,56.25,16
EFE/SAA,cwt,4,4000,1,62.5,87.5,16
EFE/SAA,cwt,4,4000,2,56.25,81.25,16
EFE/SAA,cwt,4,4000,3,50.0,81.25,16
EFE/SAA,cwt,4,4000,4,62.5,75.0,16
EFE/SAA,cwt,4,4000,5,62.5,75.0,16
EFE/SAA,cwt,5,4000,1,43.75,68.75,16
EFE/SAA,cwt,5,4000,2,50.0,81.25,16
EFE/SAA,cwt,5,4000,3,37.5,62.5,16
EFE/SAA,cwt,5,4000,4,56.25,56.25,16
EFE/SAA,cwt,5,4000,5,62.5,68.75,16
EFE/SAA,cwt,6,4000,1,62.5,62.5,16
EFE/SAA,cwt,6,4000,2,62.5,62.5,16
EFE/SAA,cwt,6,4000,3,43.75,62.5,16
EFE/SAA,cwt,6,4000,4,50.0,62.5,16
EFE/SAA,cwt,6,4000,5,37.5,56.25,16
EFE/SAA,cwt,7,4000,1,62.5,87.5,16
EFE/SAA,cwt,7,4000,2,75.0,75.0,16
EFE/SAA,cwt,7,4000,3,68.75,68.75,16
EFE/SAA,cwt,7,4000,4,56.25,50.0,16
EFE/SAA,cwt,7,4000,5,56.25,62.5,16
EFE/SAA,cwt,8,4000,1,62.5,62.5,16
EFE/SAA,cwt,8,4000,2,56.25,62.5,16
EFE/SAA,cwt,8,4000,3,43.75,50.0,16
EFE/SAA,cwt,8,4000,4,37.5,62.5,16
EFE/SAA,cwt,8,4000,5,62.5,62.5,16
EFE/SAA,cwt,9,4000,1,75.0,87.5,16
EFE/SAA,cwt,9,4000,2,75.0,87.5,16
EFE/SAA,cwt,9,4000,3,87.5,68.75,16
EFE/SAA,cwt,9,4000,4,75.0,75.0,16
EFE/SAA,cwt,9,4000,5,56.25,93.75,16
EFE/SAA,cwt,10,4000,1,81.25,81.25,16
EFE/SAA,cwt,10,4000,2,75.0,81.25,16
EFE/SAA,cwt,10,4000,3,75.0,87.5,16
EFE/SAA,cwt,10,4000,4,56.25,81.25,16
EFE/SAA,cwt,10,4000,5,87.5,81.25,16
EFE/SAA,cwt,11,4000,1,75.0,75.0,16
EFE/SAA,cwt,11,4000,2,93.75,68.75,16
EFE/SAA,cwt,11,4000,3,75.0,87.5,16
EFE/SAA,cwt,11,4000,4,81.25,75.0,16
EFE/SAA,cwt,11,4000,5,87.5,87.5,16
EFE/SAA,cwt,12,4000,1,56.25,68.75,16
EFE/SAA,cwt,12,4000,2,62.5,100.0,16
EFE/SAA,cwt,12,4000,3,68.75,87.5,16
EFE/SAA,cwt,12,4000,4,87.5,81.25,16
EFE/SAA,cwt,12,4000,5,68.75,81.25,16
EFE/SAA,cwt,13,4000,1,50.0,75.0,16
EFE/SAA,cwt,13,4000,2,43.75,56.25,16
EFE/SAA,cwt,13,4000,3,37.5,68.75,16
EFE/SAA,cwt,13,4000,4,43.75,68.75,16
EFE/SAA,cwt,13,4000,5,62.5,56.25,16
EFE/SAA,cwt,14,4000,1,43.75,56.25,16
EFE/SAA,cwt,14,4000,2,37.5,56.25,16
EFE/SAA,cwt,14,4000,3,31.25,56.25,16
EFE/SAA,cwt,14,4000,4,43.75,62.5,16
EFE/SAA,cwt,14,4000,5,31.25,56.25,16
EFE/SAA,cwt,15,4000,1,62.5,62.5,16
EFE/SAA,cwt,15,4000,2,50.0,62.5,16
EFE/SAA,cwt,15,4000,3,62.5,43.75,16
EFE/SAA,cwt,15,4000,4,62.5,62.5,16
EFE/SAA,cwt,15,4000,5,18.75,68.75,16
EFE/SAA,cwt,16,4000,1,81.25,75.0,16
EFE/SAA,cwt,16,4000,2,56.25,93.75,16
EFE/SAA,cwt,16,4000,3,68.75,75.0,16
EFE/SAA,cwt,16,4000,4,68.75,87.5,16
EFE/SAA,cwt,16,4000,5,75.0,75.0,16
EFE/SAA,cwt,17,4000,1,37.5,68.75,16
EFE/SAA,cwt,17,4000,2,56.25,68.75,16
EFE/SAA,cwt,17,4000,3,50.0,62.5,16
EFE/SAA,cwt,17,4000,4,75.0,50.0,16
EFE/SAA,cwt,17,4000,5,56.25,75.0,16
EFE/SAA,cwt,18,4000,1,75.0,100.0,16
EFE/SAA,cwt,18,4000,2,100.0,87.5,16
EFE/SAA,cwt,18,4000,3,87.5,93.75,16
EFE/SAA,cwt,18,4000,4,100.0,93.75,16
EFE/SAA,cwt,18,4000,5,81.25,81.25,16
