subject,4000
1,58.88888888888889
2,68.75
3,63.74999999999999
4,81.25
5,58.75
6,51.24999999999999
7,71.25
8,43.75
9,56.25
10,70.0
11,62.5
12,61.25000000000001
13,56.25
14,53.75
15,63.74999999999999
16,67.5
17,65.0
18,61.25000000000001
