pair,mode,subject,window_ms,accuracy,n_test
HOC/EPS,cwt,1,4000,58.88888888888889,90
HOC/EPS,cwt,2,4000,68.75,80
HOC/EPS,cwt,3,4000,63.74999999999999,80
HOC/EPS,cwt,4,4000,81.25,80
HOC/EPS,cwt,5,4000,58.75,80
HOC/EPS,cwt,6,4000,51.24999999999999,80
HOC/EPS,cwt,7,4000,71.25,80
HOC/EPS,cwt,8,4000,43.75,80
HOC/EPS,cwt,9,4000,56.25,80
HOC/EPS,cwt,10,4000,70.0,80
HOC/EPS,cwt,11,4000,62.5,80
HOC/EPS,cwt,12,4000,61.25000000000001,80
HOC/EPS,cwt,13,4000,56.25,80
HOC/EPS,cwt,14,4000,53.75,80
HOC/EPS,cwt,15,4000,63.74999999999999,80
HOC/EPS,cwt,16,4000,67.5,80
HOC/EPS,cwt,17,4000,65.0,80
HOC/EPS,cwt,18,4000,61.25000000000001,80
