pair,subject,window_ms,accuracy,n_test
WAA/SFE,1,800,54.44444444444444,90
WAA/SFE,1,1500,65.55555555555556,90
WAA/SFE,1,3000,61.111111111111114,90
WAA/SFE,1,4000,62.22222222222222,90
WAA/SFE,2,800,65.0,80
WAA/SFE,2,1500,60.0,80
WAA/SFE,2,3000,68.75,80
WAA/SFE,2,4000,62.5,80
WAA/SFE,3,800,80.0,80
WAA/SFE,3,1500,85.0,80
WAA/SFE,3,3000,75.0,80
WAA/SFE,3,4000,76.25,80
WAA/SFE,4,800,68.75,80
WAA/SFE,4,1500,92.5,80
WAA/SFE,4,3000,91.25,80
WAA/SFE,4,4000,87.5,80
WAA/SFE,5,800,54.32098765432099,81
WAA/SFE,5,1500,74.07407407407408,81
WAA/SFE,5,3000,79.01234567901234,81
WAA/SFE,5,4000,82.71604938271605,81
WAA/SFE,6,800,52.5,80
WAA/SFE,6,1500,62.5,80
WAA/SFE,6,3000,73.75,80
WAA/SFE,6,4000,68.75,80
WAA/SFE,7,800,65.0,80
WAA/SFE,7,1500,75.0,80
WAA/SFE,7,3000,82.5,80
WAA/SFE,7,4000,82.5,80
WAA/SFE,8,800,47.5,80
WAA/SFE,8,1500,46.25,80
WAA/SFE,8,3000,55.00000000000001,80
WAA/SFE,8,4000,43.75,80
WAA/SFE,9,800,45.0,80
WAA/SFE,9,1500,63.74999999999999,80
WAA/SFE,9,3000,66.25,80
WAA/SFE,9,4000,66.25,80
WAA/SFE,10,800,61.25000000000001,80
WAA/SFE,10,1500,68.75,80
WAA/SFE,10,3000,68.75,80
WAA/SFE,10,4000,63.74999999999999,80
WAA/SFE,11,800,61.25000000000001,80
WAA/SFE,11,1500,66.25,80
WAA/SFE,11,3000,68.75,80
WAA/SFE,11,4000,77.5,80
WAA/SFE,12,800,55.00000000000001,80
WAA/SFE,12,1500,57.49999999999999,80
WAA/SFE,12,3000,66.25,80
WAA/SFE,12,4000,62.5,80
WAA/SFE,13,800,57.49999999999999,80
WAA/SFE,13,1500,65.0,80
WAA/SFE,13,3000,71.25,80
WAA/SFE,13,4000,62.5,80
WAA/SFE,14,800,62.5,80
WAA/SFE,14,1500,62.5,80
WAA/SFE,14,3000,71.25,80
WAA/SFE,14,4000,67.5,80
WAA/SFE,15,800,75.0,80
WAA/SFE,15,1500,73.75,80
WAA/SFE,15,3000,80.0,80
WAA/SFE,15,4000,76.25,80
WAA/SFE,16,800,60.0,80
WAA/SFE,16,1500,73.75,80
WAA/SFE,16,3000,67.5,80
WAA/SFE,16,4000,68.75,80
WAA/SFE,17,800,63.74999999999999,80
WAA/SFE,17,1500,68.75,80
WAA/SFE,17,3000,65.0,80
WAA/SFE,17,4000,68.75,80
WAA/SFE,18,800,78.75,80
WAA/SFE,18,1500,76.25,80
WAA/SFE,18,3000,88.75,80
WAA/SFE,18,4000,92.5,80
